,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty,,,,,,,,
Acacia Villas,,,,,,,,,,,,,,,,,,,,,,,,,
Gulf Breeze,,,,,,,,,$52,522.00,$61,661.00,$44,408.00,$28,159.00,$34,688.00,3.80%,4.20%,5.50%,1.20%,,,,,,,,
Gulf County,,,,,,,,,$30,276.00,$36,289.00,$27,539.00,$20,780.00,$14,449.00,13.70%,16.70%,20.80%,14.10%,,,,,,,,
Gulf Gate Estates,96.46%,0.78%,0.21%,0.81%,0.03%,0.77%,0.94%,3.20%,$35,154.00,$44,716.00,$29,801.00,$25,050.00,$24,199.00,3.30%,5.90%,5.50%,6.40%,,,,,,,,
Gulf Stream,95.39%,0.98%,0.14%,1.40%,,1.12%,0.98%,2.93%,$146,985.00,$186,777.00,$78,045.00,$40,625.00,$133,651.00,2.50%,2.50%,0.00%,1.70%,,,,,,,,
Gulfport,89.40%,7.06%,0.40%,0.50%,0.10%,0.78%,1.75%,3.47%,$28,809.00,$37,016.00,$25,756.00,$23,347.00,$22,801.00,9.50%,13.30%,19.20%,8.20%,,,,,,,,
Gun Club Estates,87.34%,2.25%,0.14%,0.14%,,3.52%,6.61%,39.80%,,,,,,,,,,,,,,,,,
Haines City,54.87%,31.86%,0.52%,0.39%,0.04%,10.42%,1.90%,23.33%,$27,636.00,$30,678.00,$21,806.00,$19,279.00,$13,818.00,14.70%,18.60%,24.30%,11.20%,,,,,,,,
Hallandale Beach,,,,,,,,,$28,266.00,$37,171.00,$31,287.00,$24,882.00,$22,464.00,13.10%,16.80%,26.40%,13.00%,,,,,,,,
Hamilton County,58.79%,37.72%,0.42%,0.20%,0.02%,1.69%,1.17%,6.36%,$25,638.00,$30,677.00,$26,999.00,$20,552.00,$10,562.00,21.70%,26.00%,35.70%,16.10%,,,,,,,,
Hampton,87.01%,11.14%,0.23%,,,,1.62%,1.16%,$24,091.00,$29,375.00,$23,250.00,$20,000.00,$14,620.00,20.40%,26.60%,32.80%,38.30%,,,,,,,,
Harbor Bluffs,97.04%,0.11%,0.04%,1.57%,,0.25%,1.00%,1.96%,$61,397.00,$68,000.00,$49,943.00,$30,900.00,$39,261.00,3.90%,5.70%,8.90%,8.40%,,,,,,,,
Harbour Heights,93.70%,2.85%,0.03%,0.77%,0.07%,0.73%,1.84%,3.83%,$44,394.00,$47,025.00,$31,825.00,$21,173.00,$22,547.00,1.80%,2.70%,0.00%,3.70%,,,,,,,,
Hardee County,70.66%,8.33%,0.68%,0.30%,0.06%,17.99%,1.97%,35.68%,$30,183.00,$32,487.00,$23,793.00,$18,823.00,$12,445.00,17.00%,24.60%,30.20%,16.10%,,,,,,,,
Harlem,2.31%,95.38%,0.18%,0.11%,,0.51%,1.50%,2.64%,$21,232.00,$22,574.00,$21,771.00,$20,156.00,$11,571.00,31.20%,40.40%,58.60%,23.00%,,,,,,,,
Harlem Heights,42.72%,36.06%,,0.38%,,16.71%,4.13%,55.02%,$28,611.00,$27,056.00,$22,826.00,$20,000.00,$8,963.00,27.40%,27.50%,35.30%,18.20%,,,,,,,,
Harold,,,,,,,,,,,,,,,,,,,,,,,,,
Hastings,52.02%,43.38%,,,0.58%,2.11%,1.92%,4.99%,$26,635.00,$30,769.00,$25,909.00,$20,694.00,$14,537.00,15.40%,21.00%,27.00%,16.30%,,,,,,,,
Havana,41.86%,56.74%,,0.06%,,0.82%,0.53%,1.23%,$27,344.00,$38,487.00,$25,000.00,$19,958.00,$18,481.00,11.10%,16.30%,18.30%,23.00%,,,,,,,,
Haverhill,78.95%,12.38%,0.21%,1.24%,0.21%,4.68%,2.34%,20.70%,$50,652.00,$53,167.00,$31,100.00,$28,375.00,$24,503.00,6.30%,8.30%,8.90%,7.00%,,,,,,,,
Hawthorne,52.40%,45.30%,0.10%,0.30%,,0.50%,1.50%,2.00%,,,,,,,,,,,,,,,,,
Heathrow,89.33%,3.69%,0.12%,4.70%,,0.98%,1.18%,6.12%,$84,241.00,$107,479.00,$76,790.00,$41,820.00,$59,905.00,1.40%,2.10%,0.00%,6.00%,,,,,,,,
Hendry County,66.08%,14.75%,0.80%,0.45%,0.03%,14.67%,3.22%,39.59%,$33,592.00,$34,902.00,$25,896.00,$20,070.00,$13,663.00,16.90%,24.10%,29.90%,15.00%,,,,,,,,
Heritage Pines,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,95.58%,2.27%,0.29%,0.52%,0.06%,0.17%,1.11%,1.64%,$29,121.00,$35,118.00,$26,084.00,$21,460.00,$15,030.00,11.60%,15.40%,25.70%,11.00%,,,,,,,,
Hernando Beach,97.71%,0.23%,0.41%,0.55%,,0.18%,0.92%,2.56%,$47,014.00,$49,605.00,$47,093.00,$21,630.00,$25,856.00,4.20%,6.60%,0.00%,10.30%,,,,,,,,
Hernando County,92.85%,4.07%,0.30%,0.64%,0.02%,0.98%,1.13%,5.04%,$32,572.00,$37,509.00,$30,295.00,$21,661.00,$18,321.00,7.10%,10.30%,15.90%,6.20%,,,,,,,,
High Point, Hernando County,98.45%,0.13%,0.10%,0.30%,,0.54%,0.47%,2.25%,$25,434.00,$30,865.00,$27,955.00,$23,588.00,$19,051.00,4.00%,7.40%,16.10%,7.60%,,,,,,,,
High Springs,76.42%,21.18%,0.39%,0.34%,,0.31%,1.37%,0.02%,$34,354.00,$43,779.00,$32,959.00,$22,109.00,$15,919.00,9.50%,12.00%,17.80%,9.60%,,,,,,,,
Highland Beach,98.33%,0.37%,0.05%,0.37%,,0.11%,0.77%,2.97%,$72,989.00,$95,217.00,$87,160.00,$40,357.00,$67,288.00,0.00%,2.10%,0.00%,2.00%,,,,,,,,
Highland City,83.72%,10.24%,0.54%,0.98%,0.05%,3.90%,0.59%,13.12%,$31,823.00,$36,250.00,$26,833.00,$21,038.00,$13,925.00,9.50%,13.50%,19.90%,15.50%,,,,,,,,
Highland Park,94.26%,0.82%,,3.69%,,,1.23%,0.82%,$41,875.00,$56,667.00,$43,333.00,$18,750.00,$30,097.00,0.00%,3.90%,,,,,,,,,,
Highlands County,83.47%,9.33%,0.44%,1.05%,0.03%,4.14%,1.53%,12.07%,$30,160.00,$35,647.00,$26,811.00,$20,725.00,$17,222.00,10.20%,15.20%,25.60%,7.40%,,,,,,,,
Hill %n Dale,,,,,,,,,,,,,,,,,,,,,,,,,
Hillcrest Heights,96.62%,1.88%,,0.75%,,,0.75%,1.88%,$60,556.00,$62,143.00,$40,833.00,$33,125.00,$20,802.00,2.90%,1.50%,0.00%,5.70%,,,,,,,,
Hilliard,84.09%,13.10%,0.70%,0.48%,,,1.63%,1.00%,$34,531.00,$37,227.00,$34,554.00,$23,713.00,$14,683.00,11.00%,11.70%,10.20%,18.60%,,,,,,,,
Hillsboro Pines,94.83%,2.22%,,0.49%,0.99%,0.99%,0.49%,4.68%,$70,938.00,$70,313.00,$45,458.00,$25,819.00,$32,908.00,0.00%,1.60%,0.00%,0.00%,,,,,,,,
Hillsborough County,75.17%,14.96%,0.39%,2.20%,0.07%,4.66%,3.10%,17.99%,$40,663.00,$48,223.00,$34,111.00,$26,962.00,$21,812.00,9.10%,12.50%,17.20%,10.00%,,,,,,,,
Hobe Sound,91.98%,5.79%,0.15%,0.60%,0.03%,0.64%,0.81%,2.22%,$36,541.00,$45,412.00,$36,943.00,$27,773.00,$21,603.00,3.70%,5.50%,3.70%,6.00%,,,,,,,,
Holden Heights,72.77%,17.27%,0.31%,2.62%,0.18%,4.02%,2.83%,14.68%,$46,950.00,$48,693.00,$30,731.00,$28,707.00,$20,761.00,12.60%,16.60%,28.30%,2.60%,,,,,,,,
Holiday,82.70%,4.10%,0.50%,1.40%,,,,10.00%,,,,,,,,,,,,,,,,,
Holley,,,,,,,,,,,,,,,,,,,,,,,,,
Holly Hill,87.10%,8.97%,0.36%,1.00%,0.02%,0.91%,1.63%,3.69%,$26,651.00,$29,154.00,$25,946.00,$19,178.00,$16,098.00,13.50%,16.50%,23.40%,12.10%,,,,,,,,
Hollywood,,,,,,,,,$40,714.00,$55,849.00,$33,102.00,$21,237.00,$22,097.00,9.90%,13.20%,18.10%,11.80%,,,,,,,,
Holmes Beach,98.59%,0.12%,0.12%,0.28%,0.08%,0.22%,0.58%,1.65%,$45,074.00,$55,669.00,$30,778.00,$25,825.00,$31,345.00,1.20%,3.60%,2.30%,1.30%,,,,,,,,
Holmes County,89.79%,6.51%,1.01%,0.39%,0.03%,0.79%,1.48%,1.93%,$27,923.00,$34,286.00,$25,982.00,$19,991.00,$14,135.00,15.40%,19.10%,25.70%,17.90%,,,,,,,,
Homeland,,,,,,,,,,,,,,,,,,,,,,,,,
Homestead Base,48.88%,39.46%,0.67%,0.90%,,6.50%,3.59%,45.52%,$43,750.00,$43,750.00,$6,979.00,$20,662.00,$6,181.00,0.00%,65.50%,0.00%,0.00%,,,,,,,,
Homosassa,98.65%,0.04%,0.35%,0.04%,,0.04%,0.87%,1.05%,$38,696.00,$41,513.00,$29,044.00,$21,755.00,$21,135.00,10.50%,10.80%,17.30%,6.20%,,,,,,,,
Homosassa Springs,96.65%,0.90%,0.68%,0.49%,0.01%,0.22%,1.05%,2.09%,$28,035.00,$31,550.00,$25,771.00,$18,232.00,$14,200.00,12.00%,13.30%,12.30%,7.50%,,,,,,,,
Horizon West,,,,,,,,,,,,,,,,,,,,,,,,,
Horseshoe Beach,95.63%,4.37%,,,,,,0.49%,$33,750.00,$46,875.00,$29,286.00,$25,313.00,$16,535.00,17.20%,22.30%,39.60%,18.20%,,,,,,,,
Hosford,,,,,,,,,,,,,,,,,,,,,,,,,
Howey-in-the-Hills,96.97%,0.52%,0.21%,0.73%,,0.21%,1.36%,2.20%,$49,327.00,$51,458.00,$39,773.00,$27,727.00,$23,273.00,3.40%,5.70%,9.50%,2.20%,,,,,,,,
Hudson,96.87%,0.36%,0.22%,0.91%,0.03%,0.42%,1.19%,2.60%,$33,177.00,$39,708.00,$30,688.00,$24,620.00,$19,476.00,5.50%,9.90%,12.30%,8.10%,,,,,,,,
Hunters Creek,81.84%,5.18%,0.14%,7.16%,0.02%,3.02%,2.64%,13.83%,$67,775.00,$76,323.00,$51,625.00,$35,625.00,$29,170.00,3.20%,4.20%,3.80%,3.30%,,,,,,,,
Hutchinson Island South,98.95%,0.14%,0.12%,0.23%,,0.10%,0.45%,0.89%,$43,329.00,$49,978.00,$47,150.00,$27,679.00,$37,575.00,2.40%,4.50%,0.00%,3.30%,,,,,,,,
Hypoluxo,90.62%,4.22%,0.10%,1.74%,,0.99%,2.33%,4.57%,$50,284.00,$64,375.00,$50,431.00,$32,647.00,$43,960.00,8.60%,7.10%,10.50%,5.50%,,,,,,,,
Immokalee,3.19%,18.03%,1.03%,0.20%,0.19%,35.66%,6.38%,70.98%,$24,315.00,$22,628.00,$17,875.00,$16,713.00,$8,576.00,34.60%,39.80%,46.10%,26.90%,,,,,,,,
Indialantic,97.32%,0.27%,0.14%,0.71%,,0.58%,0.99%,2.34%,$62,181.00,$76,109.00,$51,830.00,$30,047.00,$41,126.00,1.10%,2.30%,0.00%,1.90%,,,,,,,,
Indian Harbour Beach,95.40%,0.93%,0.28%,1.57%,0.04%,0.55%,1.23%,3.28%,$42,889.00,$56,803.00,$50,045.00,$29,697.00,$29,986.00,2.30%,5.50%,4.30%,2.20%,,,,,,,,
Indian River County,87.43%,8.19%,0.25%,0.74%,0.03%,2.15%,1.21%,6.53%,$39,635.00,$46,385.00,$30,870.00,$23,379.00,$27,227.00,6.30%,9.30%,13.60%,5.70%,,,,,,,,
Indian River Estates,95.29%,2.31%,0.19%,0.47%,0.07%,0.74%,0.93%,3.54%,$37,053.00,$40,790.00,$28,857.00,$22,169.00,$16,824.00,6.40%,7.70%,12.20%,2.60%,,,,,,,,
Indian River Shores,98.72%,0.12%,0.06%,0.67%,,,0.44%,0.84%,$110,729.00,$141,952.00,$100,000.00,$40,179.00,$102,511.00,1.50%,2.20%,0.00%,2.90%,,,,,,,,
Indian Rocks Beach,97.18%,0.30%,0.18%,0.61%,0.02%,0.30%,1.42%,3.17%,$53,770.00,$65,724.00,$41,250.00,$31,833.00,$40,195.00,1.30%,4.70%,0.00%,3.60%,,,,,,,,
Indian Shores,98.36%,0.23%,0.06%,0.41%,0.06%,0.12%,0.76%,3.46%,$45,000.00,$61,641.00,$45,375.00,$35,875.00,$40,002.00,5.40%,6.90%,9.30%,9.80%,,,,,,,,
Indiantown,45.92%,20.99%,2.29%,0.20%,0.97%,26.54%,3.10%,48.93%,$28,977.00,$30,675.00,$17,810.00,$19,063.00,$11,085.00,18.80%,23.80%,31.30%,7.00%,,,,,,,,
Inglis,98.73%,,0.13%,0.34%,,0.13%,0.67%,1.88%,$24,432.00,$27,734.00,$24,342.00,$20,278.00,$14,098.00,18.90%,22.30%,35.10%,9.60%,,,,,,,,
Interlachen,78.44%,6.10%,0.88%,0.27%,,11.19%,3.12%,21.83%,$25,962.00,$34,375.00,$24,886.00,$17,841.00,$12,920.00,26.90%,27.50%,32.90%,18.30%,,,,,,,,
Inverness,91.83%,5.20%,0.38%,0.57%,0.06%,0.77%,1.19%,4.42%,$26,604.00,$35,342.00,$27,255.00,$21,052.00,$17,211.00,9.60%,14.80%,27.50%,8.30%,,,,,,,,
Inverness Highlands North,91.77%,6.05%,0.07%,0.27%,,0.14%,1.70%,2.59%,$27,128.00,$28,821.00,$30,263.00,$21,161.00,$12,818.00,13.10%,14.00%,13.00%,12.40%,,,,,,,,
Inverness Highlands South,95.83%,1.73%,0.35%,0.69%,0.02%,0.57%,0.81%,4.95%,$28,289.00,$34,647.00,$27,742.00,$23,097.00,$19,362.00,6.30%,9.00%,18.50%,7.40%,,,,,,,,
Inwood,68.29%,23.51%,0.38%,1.01%,,3.51%,3.31%,7.86%,$25,973.00,$29,472.00,$22,957.00,$20,024.00,$13,295.00,14.80%,19.10%,24.80%,16.40%,,,,,,,,
Iona,97.47%,0.41%,0.17%,0.48%,0.01%,0.83%,0.63%,3.94%,$37,091.00,$46,250.00,$34,740.00,$25,683.00,$33,937.00,5.90%,10.00%,17.60%,4.70%,,,,,,,,
Islamorada,96.54%,0.72%,0.38%,0.59%,0.13%,0.69%,0.96%,9.63%,$41,522.00,$56,118.00,$31,339.00,$25,670.00,$29,519.00,3.50%,6.90%,7.00%,4.50%,,,,,,,,
Island Walk,,,,,,,,,,,,,,,,,,,,,,,,,
Istachatta,93.85%,4.62%,,,,,1.54%,3.08%,$21,250.00,$21,250.00,$0.00,$13,750.00,$12,618.00,33.30%,29.50%,100.00%,0.00%,,,,,,,,
Ives Estates,51.10%,35.11%,0.17%,4.63%,0.05%,3.76%,5.17%,24.08%,$40,717.00,$43,370.00,$29,512.00,$27,544.00,$19,118.00,7.00%,8.60%,8.40%,8.80%,,,,,,,,
Jackson County,72.18%,24.56%,0.77%,0.46%,0.03%,0.61%,1.40%,2.91%,$29,744.00,$36,404.00,$27,138.00,$21,180.00,$13,905.00,12.80%,17.20%,23.70%,21.00%,,,,,,,,
Jacksonville Beach,90.94%,4.82%,0.27%,1.63%,0.04%,0.79%,1.51%,2.99%,$46,922.00,$58,388.00,$36,385.00,$30,055.00,$27,467.00,4.20%,7.20%,8.20%,7.00%,,,,,,,,
Jacob City,4.98%,95.02%,,,,,,,$24,583.00,$22,292.00,$25,481.00,$21,875.00,$11,037.00,24.70%,26.00%,42.90%,7.70%,,,,,,,,
Jan Phyl Village,75.84%,16.90%,0.23%,1.95%,,2.34%,2.73%,7.01%,$41,219.00,$45,958.00,$30,117.00,$21,072.00,$16,389.00,5.60%,8.50%,14.90%,1.80%,,,,,,,,
Jasmine Estates,94.46%,1.63%,0.32%,0.88%,0.02%,1.21%,1.49%,6.07%,$26,935.00,$31,584.00,$26,077.00,$21,906.00,$14,867.00,12.00%,14.30%,24.80%,9.00%,,,,,,,,
Jasper,52.25%,45.67%,0.06%,0.28%,,0.73%,1.01%,3.09%,$19,018.00,$23,664.00,$30,938.00,$17,244.00,$12,844.00,30.50%,37.40%,56.50%,18.70%,,,,,,,,
Jay,97.58%,0.35%,1.21%,0.17%,,,0.69%,1.90%,$23,500.00,$40,250.00,$26,719.00,$21,500.00,$13,949.00,13.80%,16.50%,23.90%,12.90%,,,,,,,,
Jefferson County,60.40%,36.20%,0.30%,0.40%,0.00%,1.50%,1.30%,3.70%,$32,998.00,$40,407.00,$26,271.00,$25,748.00,$17,006.00,13.30%,17.10%,21.70%,17.00%,,,,,,,,
Jennings,43.70%,43.10%,0.60%,0.60%,,10.08%,1.92%,22.69%,$25,714.00,$25,938.00,$25,577.00,$15,982.00,$12,195.00,23.80%,30.80%,42.90%,20.00%,,,,,,,,
Jensen Beach,95.80%,2.25%,0.22%,0.47%,0.04%,0.37%,0.86%,2.77%,$36,674.00,$49,787.00,$34,368.00,$25,118.00,$22,921.00,8.30%,5.00%,8.40%,7.40%,,,,,,,,
June Park,96.86%,0.76%,0.16%,1.21%,,0.14%,0.87%,2.29%,$43,670.00,$49,926.00,$39,821.00,$26,386.00,$24,147.00,4.20%,4.90%,6.90%,5.30%,,,,,,,,
Juno Beach,97.82%,0.43%,0.12%,0.61%,0.06%,0.34%,0.61%,3.37%,$55,263.00,$68,382.00,$50,545.00,$36,842.00,$50,344.00,3.90%,4.50%,5.70%,2.70%,,,,,,,,
Juno Ridge,93.26%,1.89%,0.13%,0.81%,0.54%,1.75%,1.62%,5.66%,$37,727.00,$50,000.00,$29,917.00,$27,065.00,$20,270.00,1.80%,9.40%,6.40%,15.70%,,,,,,,,
Jupiter Farms,,,,,,,,,,,,,,,,,,,,,,,,,
Jupiter Inlet Colony,99.73%,,,,,0.27%,,,$65,938.00,$93,554.00,$90,000.00,$41,875.00,$66,713.00,1.60%,3.90%,10.00%,1.20%,,,,,,,,
Jupiter Island,94.37%,2.20%,,2.57%,,0.61%,,5.32%,$199,167.00,$250,000.00,$191,000.00,$88,889.00,$254,260.00,2.50%,9.20%,,,,,,,,,,
Kathleen,93.87%,1.71%,0.43%,0.21%,0.12%,2.56%,1.10%,7.56%,$39,226.00,$40,925.00,$33,442.00,$21,066.00,$17,231.00,8.90%,10.10%,10.80%,13.10%,,,,,,,,
Kendale Lakes,,,,,,,,,,,,,,,,,,,,,,,,,
Kendall,,,,,,,,,,,,,,,,,,,,,,,,,
Kendall West,83.37%,4.23%,0.19%,1.48%,0.03%,6.44%,4.25%,79.03%,$38,715.00,$39,564.00,$30,082.00,$23,695.00,$14,806.00,13.30%,15.40%,18.40%,13.40%,,,,,,,,
Kenneth City,88.05%,3.34%,0.18%,4.84%,,1.91%,1.68%,5.66%,$33,962.00,$42,161.00,$30,986.00,$26,960.00,$19,498.00,7.70%,9.40%,16.10%,8.00%,,,,,,,,
Kensington Park,96.24%,5.77%,0.15%,1.30%,0.05%,3.87%,1.51%,1.54%,$41,090.00,$48,981.00,$29,235.00,$27,950.00,$21,990.00,6.20%,10.00%,14.90%,7.20%,,,,,,,,
Kenwood Estates,,,,,,,,,,,,,,,,,,,,,,,,,
Key Colony Beach,99.11%,0.51%,,,,,0.38%,4.44%,$45,577.00,$53,750.00,$28,654.00,$27,143.00,$40,631.00,3.90%,7.40%,10.20%,3.90%,,,,,,,,
Key Largo,94.38%,2.04%,0.29%,0.47%,,0.95%,1.86%,16.65%,,,,,,,,,,,,,,,,,
Key Vista,,,,,,,,,,,,,,,,,,,,,,,,,
Key West,84.94%,9.28%,0.39%,1.29%,0.05%,1.86%,2.18%,16.54%,$43,021.00,$50,895.00,$30,967.00,$25,407.00,$26,316.00,5.80%,10.20%,11.50%,11.30%,,,,,,,,
Keystone,91.30%,3.50%,0.34%,2.45%,0.05%,0.94%,1.42%,8.48%,$80,677.00,$84,592.00,$55,905.00,$37,190.00,$35,136.00,1.40%,2.40%,2.70%,5.40%,,,,,,,,
Keystone Heights,96.07%,0.44%,0.52%,0.52%,0.30%,1.19%,0.96%,2.67%,$39,519.00,$47,404.00,$37,500.00,$24,886.00,$19,157.00,5.10%,8.30%,10.50%,7.50%,,,,,,,,
Kissimmee,67.22%,9.99%,0.52%,3.38%,0.10%,14.15%,4.66%,41.73%,$33,949.00,$36,361.00,$25,851.00,$21,025.00,$15,071.00,12.30%,15.40%,19.00%,10.20%,,,,,,,,
LaBelle,73.28%,11.26%,0.62%,0.33%,,12.47%,2.04%,31.35%,$31,642.00,$39,550.00,$26,327.00,$21,979.00,$15,652.00,12.90%,18.00%,21.10%,15.40%,,,,,,,,
Lacoochee,60.59%,24.24%,2.23%,0.07%,0.07%,9.74%,3.05%,37.55%,$15,197.00,$16,553.00,$40,300.00,$11,250.00,$6,780.00,45.50%,51.20%,57.40%,26.60%,,,,,,,,
LaCrosse,76.92%,21.68%,,,,,1.40%,6.99%,$22,750.00,$29,583.00,$24,286.00,$31,250.00,$13,633.00,22.90%,28.50%,28.60%,65.00%,,,,,,,,
Lady Lake,95.32%,3.24%,0.20%,0.31%,0.06%,0.37%,0.50%,1.83%,$32,581.00,$37,887.00,$22,043.00,$18,450.00,$21,337.00,5.20%,8.40%,39.10%,2.80%,,,,,,,,
Lafayette County,79.27%,14.37%,0.71%,0.13%,0.01%,4.30%,1.21%,9.14%,$30,651.00,$35,020.00,$25,030.00,$22,007.00,$13,087.00,12.90%,17.50%,23.70%,17.30%,,,,,,,,
Laguna Beach,91.80%,1.10%,1.20%,0.80%,0.10%,2.30%,2.70%,5.80%,,,,,,,,,,,,,,,,,
Lake Alfred,78.25%,17.25%,0.23%,0.80%,,1.72%,1.75%,5.89%,$36,809.00,$42,904.00,$31,875.00,$20,445.00,$18,008.00,10.70%,14.00%,24.10%,7.40%,,,,,,,,
Lake Belvedere Estates,65.70%,26.10%,0.20%,1.31%,,3.74%,2.95%,14.43%,$45,774.00,$45,577.00,$30,530.00,$27,891.00,$16,784.00,12.30%,17.90%,32.30%,5.60%,,,,,,,,
Lake Buena Vista,,,,,,,,,$39,375.00,$62,500.00,$60,000.00,$38,750.00,$25,769.00,,,,,,,,,,,,
Lake Butler, Orange County,89.75%,3.41%,0.14%,3.91%,0.03%,0.74%,2.02%,4.67%,$113,819.00,$113,863.00,$89,507.00,$43,864.00,$49,696.00,1.20%,1.80%,1.70%,3.00%,,,,,,,,
Lake Butler, Union County,64.50%,31.81%,0.26%,0.83%,0.10%,1.19%,1.30%,3.68%,$25,347.00,$29,000.00,$26,951.00,$20,814.00,$14,174.00,22.30%,25.60%,30.60%,28.80%,,,,,,,,
Lake City,56.60%,37.30%,0.40%,1.60%,0.00%,0.90%,2.70%,5.40%,$28,533.00,$39,133.00,$31,261.00,$27,656.00,$18,083.00,17.40%,20.50%,25.90%,14.00%,,,,,,,,
Lake Clarke Shores,93.16%,1.04%,0.23%,1.94%,0.03%,2.46%,1.13%,18.52%,$61,328.00,$71,641.00,$48,000.00,$33,774.00,$31,526.00,2.30%,4.00%,5.80%,3.20%,,,,,,,,
Lake County,87.46%,8.31%,0.33%,0.79%,0.04%,1.88%,1.18%,5.61%,$36,903.00,$42,577.00,$31,475.00,$23,545.00,$20,199.00,6.90%,9.60%,15.80%,6.30%,,,,,,,,
Lake Hamilton,71.09%,25.15%,0.46%,0.31%,0.08%,2.30%,0.61%,5.06%,$33,438.00,$38,050.00,$28,281.00,$21,833.00,$16,199.00,13.30%,21.50%,40.50%,5.60%,,,,,,,,
Lake Harbor,41.54%,42.56%,,3.08%,,2.05%,10.77%,6.67%,$35,208.00,$31,250.00,$36,458.00,$16,250.00,$12,977.00,0.00%,9.70%,,,,,,,,,,
Lake Hart,94.79%,0.54%,0.18%,1.44%,,1.44%,1.62%,3.95%,$50,625.00,$55,568.00,$36,000.00,$22,361.00,$44,665.00,0.00%,6.90%,0.00%,0.00%,,,,,,,,
Lake Helen,87.02%,10.68%,0.29%,0.29%,0.04%,0.95%,0.73%,2.95%,$34,577.00,$39,688.00,$30,000.00,$22,774.00,$17,158.00,7.50%,9.70%,9.40%,11.20%,,,,,,,,
Lake Kathryn,96.09%,0.71%,0.24%,0.24%,,,2.72%,2.01%,$15,733.00,$17,143.00,$25,000.00,$13,750.00,$8,816.00,34.80%,36.90%,36.50%,40.90%,,,,,,,,
Lake Lindsey,100.00%,,,,,,,,$25,192.00,$18,750.00,$0.00,$8,750.00,$10,314.00,0.00%,15.90%,0.00%,0.00%,,,,,,,,
Lake Lorraine,82.70%,8.53%,0.41%,3.22%,0.15%,1.86%,3.12%,5.39%,$47,437.00,$54,613.00,$32,483.00,$21,688.00,$22,695.00,4.70%,6.50%,9.10%,6.10%,,,,,,,,
Lake Mack-Forest Hills,95.05%,0.10%,0.30%,0.61%,,2.02%,1.92%,4.45%,$25,718.00,$26,058.00,$26,406.00,$18,452.00,$12,640.00,9.30%,10.30%,14.30%,4.30%,,,,,,,,
Lake Magdalene,86.65%,5.91%,0.35%,2.33%,0.03%,2.64%,2.09%,13.51%,$43,259.00,$54,276.00,$39,556.00,$30,398.00,$26,685.00,5.60%,7.20%,8.60%,8.10%,,,,,,,,
Lake Mary,89.33%,3.60%,0.24%,3.83%,0.09%,1.47%,1.42%,6.22%,$83,921.00,$95,609.00,$57,132.00,$32,439.00,$31,094.00,2.50%,2.90%,1.80%,3.60%,,,,,,,,
Lake Mary Jane,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Mystic,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Panasoffkee,97.01%,0.64%,0.73%,0.47%,,0.15%,1.00%,0.91%,$25,930.00,$31,897.00,$26,483.00,$17,985.00,$18,149.00,8.10%,12.00%,17.60%,8.80%,,,,,,,,
Lake Park,41.26%,48.80%,0.34%,2.89%,,1.27%,5.44%,5.80%,$33,983.00,$37,047.00,$26,476.00,$23,518.00,$18,212.00,12.50%,16.80%,28.80%,12.30%,,,,,,,,
Lake Placid,,,,,,,,,$21,178.00,$28,194.00,$21,629.00,$14,650.00,$11,855.00,22.70%,34.70%,55.20%,7.30%,,,,,,,,
Lake Sarasota,96.16%,0.83%,0.49%,0.31%,0.02%,1.03%,1.14%,4.06%,$50,375.00,$51,600.00,$38,033.00,$30,190.00,$21,199.00,2.20%,3.00%,3.50%,0.00%,,,,,,,,
Lake Wales,65.00%,27.50%,0.50%,0.80%,0.10%,3.90%,2.20%,15.60%,$36,285.00,$47,785.00,$33,896.00,$28,631.00,$16,106.00,20.80%,26.50%,42.10%,7.90%,,,,,,,,
Lake Worth,60.00%,19.80%,5.60%,1.00%,,,,39.60%,$35,428.00,,,,,,32.30%,,,,,,,,,,
Lakeland Highlands,94.21%,2.47%,0.20%,1.66%,0.02%,0.48%,0.97%,3.85%,$66,053.00,$71,176.00,$50,714.00,$30,018.00,$31,122.00,2.10%,3.30%,3.00%,3.70%,,,,,,,,
Lakeside,80.90%,10.00%,0.50%,3.00%,0.10%,2.40%,3.40%,8.10%,$52,013.00,$56,254.00,$36,787.00,$25,703.00,$20,785.00,3.60%,4.50%,5.50%,6.00%,,,,,,,,
Lakewood Park,91.81%,5.28%,0.36%,0.62%,0.06%,0.67%,1.20%,2.54%,$35,805.00,$41,069.00,$30,271.00,$22,872.00,$19,041.00,8.20%,9.50%,14.10%,5.60%,,,,,,,,
Lamont,,,,,,,,,,,,,,,,,,,,,,,,,
Land O% Lakes,,,,,,,,,,,,,,,,,,,,,,,,,
Lantana,69.30%,22.00%,0.40%,1.50%,0.10%,,2.80%,18.60%,$41,624.00,,,,,,17.40%,,,,,,,,,,
Largo,92.71%,2.69%,0.34%,1.69%,0.08%,0.99%,1.49%,4.18%,$32,217.00,$41,523.00,$30,186.00,$24,477.00,$20,848.00,6.00%,9.10%,12.00%,8.60%,,,,,,,,
