,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Belton,91.95%,3.85%,0.60%,0.58%,0.09%,1.08%,1.85%,4.69%,$45,581.00,$51,268.00,$35,518.00,$25,542.00,$18,572.00,6.50%,7.90%,10.50%,4.10%
Benton,97.54%,2.05%,0.41%,,,,,1.23%,$33,365.00,$45,179.00,$27,014.00,$20,662.00,$16,161.00,4.20%,7.50%,8.90%,7.20%
Benton County,97.96%,0.15%,0.53%,0.13%,0.01%,0.12%,1.10%,0.89%,$26,646.00,$32,459.00,$26,203.00,$19,054.00,$15,457.00,10.20%,15.70%,24.50%,9.60%
Berger,97.57%,0.49%,,0.49%,,,1.46%,,$32,083.00,$42,188.00,$31,406.00,$21,667.00,$18,460.00,3.50%,5.80%,0.00%,17.40%
Berkeley,20.64%,76.69%,0.26%,0.37%,0.02%,0.43%,1.60%,1.08%,$32,219.00,$34,148.00,$29,511.00,$24,338.00,$13,788.00,17.00%,19.30%,29.00%,10.80%
Bernie,94.89%,2.20%,0.61%,0.10%,,0.77%,1.43%,1.43%,,,,,,,,,
Bertrand,95.81%,2.84%,0.41%,,,,0.95%,0.41%,$26,023.00,$32,833.00,$24,643.00,$21,042.00,$15,346.00,14.60%,15.40%,17.40%,11.70%
Bethany,99.00%,0.10%,0.32%,0.19%,,0.03%,0.36%,0.62%,$28,050.00,$35,023.00,$27,250.00,$16,983.00,$15,189.00,9.50%,13.00%,15.10%,17.40%
Beverly Hills,4.64%,94.53%,0.33%,,,,0.50%,0.17%,$30,060.00,$32,411.00,$28,333.00,$26,635.00,$14,411.00,14.20%,18.00%,23.90%,11.10%
Bevier,97.65%,,0.83%,0.41%,,,1.11%,0.14%,$28,250.00,$34,479.00,$25,078.00,$17,284.00,$13,099.00,1.60%,7.60%,5.90%,11.00%
Billings,98.26%,0.37%,0.55%,,,,0.82%,0.09%,$28,207.00,$34,861.00,$24,615.00,$19,881.00,$16,503.00,14.10%,15.10%,19.30%,24.40%
Birch Tree,95.11%,0.32%,2.05%,,,0.79%,1.74%,1.58%,$14,236.00,$18,182.00,$16,932.00,$14,531.00,$7,695.00,38.30%,46.00%,59.20%,41.70%
Bismarck,98.84%,0.20%,0.20%,0.07%,,,0.68%,0.20%,$24,583.00,$30,294.00,$25,781.00,$18,417.00,$12,150.00,14.70%,20.90%,29.40%,14.70%
Black Jack,26.31%,71.32%,0.13%,0.35%,0.01%,0.35%,1.52%,0.66%,$51,806.00,$63,324.00,$41,969.00,$30,930.00,$22,705.00,2.80%,4.70%,5.20%,6.90%
Blackburn,95.77%,1.76%,0.35%,0.35%,,,1.76%,2.11%,$35,313.00,$43,750.00,$38,333.00,$21,250.00,$14,603.00,10.60%,11.80%,7.50%,7.90%
Blackwater,96.98%,2.51%,,0.50%,,,,0.50%,$25,481.00,$26,932.00,$25,625.00,$23,750.00,$13,186.00,21.30%,21.10%,20.70%,20.00%
Blairstown,95.74%,0.71%,1.42%,,,2.13%,,3.55%,$21,250.00,$21,500.00,$25,833.00,$20,500.00,$9,613.00,13.60%,21.20%,28.80%,10.50%
Bland,97.88%,0.18%,,,,0.18%,1.77%,,$26,667.00,$34,659.00,$24,286.00,$18,977.00,$13,102.00,5.30%,11.50%,12.80%,21.80%
Bloomfield,98.72%,0.10%,0.31%,,,,0.87%,0.31%,$25,426.00,$31,944.00,$26,011.00,$15,455.00,$13,546.00,14.20%,20.40%,25.40%,22.00%
