Location,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty,,,,,,,,
Acres Green,93.07%,0.62%,0.50%,2.03%,,1.68%,2.09%,5.40%,,,,,,,,,,,,,,,,,
Maysville,,,,,,,,,,,,,,,,,,,,,,,,,
McCoy,,,,,,,,,,,,,,,,,,,,,,,,,
Mead,95.69%,0.15%,0.59%,0.50%,,1.83%,1.24%,6.94%,$79,298.00,$81,433.00,$55,455.00,$32,596.00,$31,483.00,0.70%,2.00%,2.60%,5.20%,,,,,,,,
Meeker,96.39%,,0.71%,0.18%,,1.92%,0.80%,4.73%,$34,479.00,$43,529.00,$36,026.00,$18,242.00,$17,647.00,9.00%,11.40%,15.90%,15.60%,,,,,,,,
Meridian,84.24%,2.17%,0.54%,1.09%,0.54%,2.17%,9.24%,4.89%,$45,781.00,$42,917.00,$48,125.00,$45,781.00,$46,031.00,0.00%,7.50%,,,,,,,,,,
Merino,93.90%,,0.81%,,,4.07%,1.22%,6.91%,$28,750.00,$31,406.00,$26,250.00,$22,000.00,$14,943.00,7.60%,9.90%,13.30%,18.00%,,,,,,,,
Mesa County,92.34%,0.46%,0.91%,0.53%,0.10%,3.67%,1.99%,10.02%,$35,864.00,$43,009.00,$32,316.00,$22,374.00,$18,715.00,7.00%,10.20%,11.50%,8.10%,,,,,,,,
Midland,,,,,,,,,,,,,,,,,,,,,,,,,
Milliken,73.89%,0.31%,1.18%,0.48%,,21.61%,2.53%,40.75%,$43,603.00,$47,188.00,$33,646.00,$22,417.00,$14,484.00,9.10%,12.20%,14.90%,8.80%,,,,,,,,
Mineral County,96.87%,,0.84%,,,0.12%,2.17%,2.05%,$34,844.00,$40,833.00,$28,750.00,$19,375.00,$24,475.00,9.30%,10.20%,18.70%,10.60%,,,,,,,,
Minturn,83.33%,0.28%,2.81%,0.09%,0.47%,11.80%,1.22%,44.48%,$51,736.00,$53,750.00,$32,350.00,$26,750.00,$23,135.00,4.30%,5.40%,5.90%,3.20%,,,,,,,,
Moffat,89.47%,0.00%,0.88%,,,0.88%,8.77%,14.91%,$28,906.00,$28,333.00,$14,750.00,$22,083.00,$14,388.00,20.00%,25.20%,41.40%,25.00%,,,,,,,,
Moffat County,93.61%,0.21%,0.88%,0.33%,0.02%,3.17%,1.77%,9.46%,$41,528.00,$45,511.00,$37,288.00,$22,080.00,$18,540.00,6.90%,8.30%,8.30%,9.30%,,,,,,,,
Monte Vista,63.08%,0.38%,1.61%,0.29%,0.04%,31.82%,2.78%,58.20%,$28,392.00,$33,780.00,$29,057.00,$23,482.00,$13,612.00,,,,,,,,,,,,
Montezuma,,,,,,,,,$38,750.00,$53,750.00,$36,250.00,$16,250.00,$31,924.00,,,,,,,,,,,,
Montezuma County,81.72%,0.14%,11.23%,0.20%,0.06%,4.26%,2.38%,9.50%,$32,083.00,$38,071.00,$30,666.00,$21,181.00,$17,003.00,13.10%,16.40%,23.20%,14.40%,,,,,,,,
Montrose,89.01%,0.44%,0.98%,0.58%,0.07%,6.55%,2.38%,17.36%,$33,750.00,$42,017.00,$30,674.00,$21,067.00,$18,097.00,11.30%,14.70%,19.90%,9.80%,,,,,,,,
Montrose County,86.70%,0.40%,1.10%,0.60%,0.10%,8.70%,2.40%,19.70%,,,,,,,,,,,,,,,,,
Monument,91.98%,0.91%,1.42%,0.96%,,2.03%,2.69%,7.71%,$50,000.00,$54,211.00,$41,071.00,$27,583.00,$19,878.00,5.40%,5.00%,5.40%,7.40%,,,,,,,,
Morgan County,79.65%,0.33%,0.81%,0.17%,0.17%,16.37%,2.48%,31.18%,$34,568.00,$39,102.00,$27,361.00,$21,524.00,$15,492.00,8.50%,12.40%,15.30%,9.50%,,,,,,,,
Morgan Heights,,,,,,,,,,,,,,,,,,,,,,,,,
Morrison,98.84%,0.23%,0.23%,0.23%,,0.23%,0.23%,1.86%,$53,438.00,$68,333.00,$37,292.00,$30,893.00,$24,347.00,4.90%,5.50%,7.80%,0.00%,,,,,,,,
Mount Crested Butte,97.31%,,1.56%,,,0.28%,0.85%,3.54%,$48,864.00,$64,167.00,$33,542.00,$32,188.00,$35,657.00,2.70%,13.00%,0.00%,0.00%,,,,,,,,
Mountain Meadows,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain View,52.40%,8.60%,1.50%,0.30%,0.30%,3.87%,1.93%,36.70%,$41,364.00,$42,250.00,$32,917.00,$27,063.00,$21,425.00,12.20%,13.00%,31.80%,14.90%,,,,,,,,
Mountain Village,84.56%,0.82%,1.64%,1.64%,0.51%,9.61%,1.23%,19.43%,$30,663.00,$52,750.00,$30,099.00,$32,250.00,$39,920.00,10.00%,18.20%,19.70%,0.00%,,,,,,,,
Mulford,,,,,,,,,,,,,,,,,,,,,,,,,
Naturita,93.70%,,2.36%,0.16%,,1.73%,2.05%,5.04%,$28,977.00,$37,917.00,$33,203.00,$15,625.00,$13,867.00,3.80%,10.00%,6.10%,11.80%,,,,,,,,
Nederland,95.50%,0.40%,0.70%,0.80%,,0.90%,1.70%,4.10%,,,,,,,,,,,,,,,,,
New Castle,94.61%,0.30%,0.55%,0.35%,,3.28%,0.91%,11.90%,$55,000.00,$58,889.00,$39,597.00,$27,933.00,$21,356.00,2.90%,4.40%,5.10%,13.30%,,,,,,,,
Niwot,94.52%,0.48%,0.38%,2.16%,0.02%,1.06%,1.37%,3.39%,$86,914.00,$100,120.00,$81,813.00,$39,279.00,$39,943.00,2.50%,5.60%,2.10%,2.00%,,,,,,,,
No Name,,,,,,,,,,,,,,,,,,,,,,,,,
Norrie,,,,,,,,,,,,,,,,,,,,,,,,,
North La Junta,,,,,,,,,,,,,,,,,,,,,,,,,
North Washington,78.51%,2.55%,0.55%,2.00%,0.18%,10.93%,5.28%,37.34%,$32,321.00,$33,906.00,$29,286.00,$21,875.00,$13,582.00,6.80%,9.90%,0.00%,12.50%,,,,,,,,
Northglenn,83.04%,1.52%,1.14%,3.07%,0.15%,8.13%,2.94%,20.27%,$48,276.00,$52,888.00,$36,214.00,$28,231.00,$20,253.00,3.80%,5.40%,6.30%,4.70%,,,,,,,,
Norwood,97.49%,,1.60%,,,0.23%,0.68%,5.48%,$39,375.00,$50,313.00,$33,750.00,$22,813.00,$19,687.00,0.00%,5.60%,0.00%,20.60%,,,,,,,,
Nucla,94.69%,,1.09%,0.14%,,0.54%,3.54%,3.68%,$28,466.00,$33,636.00,$32,417.00,$21,726.00,$12,982.00,14.40%,17.00%,23.40%,12.10%,,,,,,,,
Nunn,78.98%,0.42%,1.91%,0.21%,,14.86%,3.61%,24.84%,$35,714.00,$40,357.00,$27,292.00,$21,875.00,$14,769.00,17.20%,19.00%,24.80%,9.40%,,,,,,,,
Oak Creek,93.40%,,2.47%,0.71%,,0.71%,2.71%,4.59%,$36,500.00,$42,981.00,$30,667.00,$21,116.00,$16,388.00,6.20%,10.50%,9.40%,17.20%,,,,,,,,
Olathe,74.44%,0.06%,1.65%,0.32%,,19.71%,3.81%,35.22%,$26,286.00,$31,354.00,$22,708.00,$18,077.00,$12,620.00,15.90%,21.80%,24.70%,19.60%,,,,,,,,
Olney Springs,81.75%,0.51%,2.57%,,,12.60%,2.57%,21.85%,$25,536.00,$30,000.00,$18,958.00,$17,222.00,$13,554.00,9.40%,13.90%,16.00%,22.60%,,,,,,,,
Ophir,97.35%,,,,,0.88%,1.77%,2.65%,$57,917.00,$81,421.00,$37,321.00,$53,750.00,$33,579.00,0.00%,6.10%,0.00%,0.00%,,,,,,,,
Orchard,,,,,,,,,,,,,,,,,,,,,,,,,
Orchard City,94.38%,0.07%,0.97%,0.45%,0.07%,2.05%,2.01%,7.92%,$35,915.00,$40,257.00,$30,938.00,$20,179.00,$17,636.00,5.50%,9.30%,10.50%,12.50%,,,,,,,,
Orchard Mesa,93.54%,0.36%,0.85%,0.34%,0.12%,3.31%,1.47%,8.72%,$40,885.00,$45,802.00,$30,589.00,$23,775.00,$17,293.00,4.60%,5.80%,8.00%,2.80%,,,,,,,,
Ordway,84.78%,0.40%,2.48%,0.40%,,9.21%,2.72%,31.25%,$23,967.00,$29,107.00,$25,139.00,$26,607.00,$14,334.00,20.00%,21.40%,26.80%,13.40%,,,,,,,,
Otero County,79.02%,0.76%,1.43%,0.70%,0.08%,15.06%,2.96%,37.62%,$29,738.00,$35,906.00,$26,996.00,$21,001.00,$15,113.00,14.20%,18.80%,25.90%,11.80%,,,,,,,,
Otis,97.57%,,0.19%,,,1.69%,0.56%,3.00%,$31,333.00,$35,000.00,$30,089.00,$20,833.00,$19,719.00,3.90%,7.30%,3.00%,16.40%,,,,,,,,
Ouray,95.20%,0.10%,0.40%,0.80%,,1.90%,1.60%,8.20%,$36,094.00,$45,313.00,$35,217.00,$27,083.00,$23,127.00,9.30%,8.10%,7.10%,6.40%,,,,,,,,
Ouray County,96.34%,0.08%,0.94%,0.35%,0.05%,0.53%,1.71%,4.06%,$42,019.00,$49,776.00,$35,141.00,$26,176.00,$24,335.00,6.00%,7.20%,8.00%,2.90%,,,,,,,,
Ovid,87.27%,1.82%,0.91%,0.91%,,7.58%,1.52%,18.79%,$24,205.00,$30,000.00,$25,417.00,$16,042.00,$13,240.00,8.90%,10.20%,16.10%,8.00%,,,,,,,,
Padroni,86.60%,,,,1.03%,10.31%,2.06%,11.34%,$28,750.00,$39,167.00,$36,875.00,$0.00,$10,608.00,31.80%,16.90%,27.30%,0.00%,,,,,,,,
Pagosa Springs,74.61%,0.50%,2.20%,0.25%,,18.73%,3.71%,43.18%,$29,469.00,$33,831.00,$24,125.00,$21,406.00,$15,355.00,11.90%,14.10%,14.60%,21.10%,,,,,,,,
Palisade,93.91%,0.19%,1.05%,0.50%,0.27%,1.36%,2.71%,6.24%,$27,739.00,$31,797.00,$28,231.00,$21,875.00,$15,539.00,11.00%,14.00%,21.20%,10.70%,,,,,,,,
Palmer Lake,88.30%,0.05%,0.40%,0.60%,0.01%,0.70%,2.50%,7.00%,$52,340.00,$65,074.00,$42,122.00,$30,078.00,$25,505.00,4.80%,6.50%,9.80%,2.70%,,,,,,,,
Paoli,100.00%,,,,,,,,$32,500.00,$33,750.00,$22,917.00,$40,625.00,$14,947.00,30.00%,18.60%,0.00%,0.00%,,,,,,,,
Paonia,96.46%,0.07%,0.47%,0.20%,,1.74%,,4.48%,$31,831.00,$40,170.00,$35,962.00,$17,500.00,$16,033.00,9.70%,12.20%,12.40%,15.90%,,,,,,,,
Parachute,86.88%,0.80%,1.59%,0.40%,0.70%,5.67%,3.98%,19.78%,$31,208.00,$34,423.00,$31,118.00,$21,875.00,$14,114.00,7.70%,12.40%,15.10%,22.50%,,,,,,,,
Paragon Estates,,,,,,,,,,,,,,,,,,,,,,,,,
Park County,95.07%,0.50%,0.92%,0.41%,0.03%,1.23%,1.84%,4.32%,$51,899.00,$57,025.00,$41,480.00,$27,807.00,$25,019.00,3.40%,5.60%,5.60%,5.70%,,,,,,,,
Parker,92.60%,1.01%,0.45%,10.82%,0.03%,1.88%,2.33%,5.80%,$74,116.00,$77,384.00,$52,070.00,$35,700.00,$27,479.00,1.70%,2.30%,2.20%,2.10%,,,,,,,,
Parshall,,,,,,,,,,,,,,,,,,,,,,,,,
Peetz,95.59%,,,,,1.76%,2.64%,10.57%,$42,083.00,$47,614.00,$31,875.00,$21,667.00,$19,172.00,4.50%,7.30%,15.20%,0.00%,,,,,,,,
Penrose,94.70%,0.20%,1.30%,0.40%,,1.10%,2.30%,8.70%,,,,,,,,,,,,,,,,,
Peoria,,,,,,,,,,,,,,,,,,,,,,,,,
Perry Park,97.46%,,0.25%,1.10%,0.08%,0.34%,0.76%,2.97%,$88,408.00,$89,367.00,$69,808.00,$51,477.00,$47,574.00,1.10%,2.10%,0.00%,0.00%,,,,,,,,
Peyton,,,,,,,,,,,,,,,,,,,,,,,,,
Phillips County,93.04%,0.20%,0.29%,0.40%,0.02%,4.71%,1.34%,11.76%,$32,177.00,$38,144.00,$30,095.00,$18,682.00,$16,394.00,8.80%,11.60%,14.70%,7.20%,,,,,,,,
Phippsburg,,,,,,,,,,,,,,,,,,,,,,,,,
Piedra,,,,,,,,,,,,,,,,,,,,,,,,,
Pierce,86.99%,,0.45%,0.79%,0.11%,9.73%,1.92%,20.48%,$36,944.00,$44,265.00,$33,611.00,$22,174.00,$17,412.00,4.60%,6.90%,9.00%,10.40%,,,,,,,,
Pine Brook Hill,,,,,,,,,,,,,,,,,,,,,,,,,
Pitkin,87.90%,,,4.84%,,1.61%,5.65%,20.16%,$49,375.00,$52,083.00,$40,313.00,$34,375.00,$39,182.00,0.00%,4.60%,0.00%,6.70%,,,,,,,,
Pitkin County,94.33%,0.53%,0.27%,1.12%,0.04%,2.37%,1.34%,6.54%,$59,375.00,$75,048.00,$40,672.00,$33,896.00,$40,811.00,3.00%,6.20%,4.40%,5.60%,,,,,,,,
Platteville,0.55%,,0.30%,0.17%,22.24%,2.91%,,35.19%,$43,472.00,$47,574.00,$34,048.00,$25,430.00,$15,802.00,6.90%,8.70%,9.60%,5.50%,,,,,,,,
Poncha Springs,95.06%,,0.64%,1.72%,0.21%,1.50%,0.86%,6.22%,$31,429.00,$36,000.00,$30,417.00,$18,281.00,$16,864.00,7.40%,10.80%,6.10%,16.20%,,,,,,,,
Ponderosa Park,95.37%,0.55%,0.45%,0.48%,0.19%,1.19%,1.77%,3.98%,$70,192.00,$72,500.00,$53,000.00,$26,988.00,$25,673.00,2.40%,2.80%,3.90%,5.30%,,,,,,,,
Portland,,,,,,,,,,,,,,,,,,,,,,,,,
Pritchett,97.08%,,2.19%,,,,0.73%,1.46%,$19,750.00,$25,625.00,$17,917.00,$15,625.00,$10,876.00,9.10%,14.60%,16.00%,3.20%,,,,,,,,
Prowers County,78.57%,0.30%,1.22%,0.37%,0.03%,17.17%,2.34%,32.91%,$29,935.00,$34,202.00,$24,971.00,$20,526.00,$14,150.00,14.50%,19.50%,27.10%,13.90%,,,,,,,,
Pueblo,76.21%,2.41%,1.73%,0.67%,0.06%,15.20%,3.71%,44.13%,$29,650.00,$35,620.00,$29,702.00,$22,197.00,$16,026.00,13.90%,17.80%,24.30%,9.10%,,,,,,,,
Pueblo County,79.47%,1.90%,1.59%,0.65%,0.07%,12.93%,3.38%,37.97%,$41,283.00,$50,143.00,,,$21,656.00,11.20%,14.90%,19.70%,8.70%,,,,,,,,
Pueblo West,,,,,,,,,$64,560.00,,,,$25,293.00,,8.70%,,,,,,,,,,
Ramah,86.32%,0.85%,,,0.85%,1.71%,10.26%,8.55%,$29,250.00,$48,000.00,$29,167.00,$21,667.00,$15,465.00,0.00%,2.40%,0.00%,0.00%,,,,,,,,
Rangely,94.42%,0.43%,1.05%,0.43%,,1.62%,2.05%,5.20%,$41,276.00,$48,438.00,$41,220.00,$25,242.00,$17,668.00,6.30%,9.80%,10.20%,4.10%,,,,,,,,
Raymer,98.90%,,,,,1.10%,,7.69%,$26,250.00,$36,875.00,$29,583.00,$21,875.00,$8,470.00,14.80%,18.80%,11.60%,40.00%,,,,,,,,
Red Cliff,62.98%,0.69%,0.69%,,0.35%,32.87%,2.42%,61.94%,$50,104.00,$44,219.00,$35,694.00,$30,750.00,$19,864.00,6.80%,9.80%,8.50%,31.60%,,,,,,,,
Red Feather Lakes,96.95%,,0.95%,0.19%,,0.19%,1.71%,2.29%,$33,527.00,$40,714.00,$36,250.00,$43,333.00,$19,231.00,3.20%,8.40%,26.70%,9.50%,,,,,,,,
Redlands,95.93%,0.06%,0.41%,0.46%,0.05%,1.55%,1.53%,5.22%,$53,533.00,$40,667.00,$36,250.00,$27,237.00,$29,232.00,8.00%,9.10%,7.10%,6.30%,,,,,,,,
Redstone,,,,,,,,,,,,,,,,,,,,,,,,,
Redvale,,,,,,,,,,,,,,,,,,,,,,,,,
Rico,92.68%,,2.93%,1.95%,,0.98%,1.46%,2.93%,$36,667.00,$55,625.00,$31,806.00,$23,750.00,$21,920.00,13.20%,13.80%,23.30%,0.00%,,,,,,,,
Ridgway,95.50%,0.10%,0.60%,0.80%,,0.80%,1.80%,5.00%,$40,903.00,$45,208.00,$31,597.00,$26,250.00,$20,084.00,3.20%,4.30%,6.90%,0.00%,,,,,,,,
Rifle,81.00%,0.50%,1.30%,0.60%,0.10%,13.40%,3.10%,30.40%,$42,734.00,$48,714.00,$36,517.00,$25,527.00,$17,376.00,3.40%,6.40%,7.80%,9.80%,,,,,,,,
Rio Blanco County,95.01%,0.18%,0.77%,0.28%,,2.02%,1.74%,4.94%,$37,711.00,$44,425.00,$38,125.00,$19,940.00,$17,344.00,6.70%,9.60%,11.60%,10.40%,,,,,,,,
Rio Grande County,73.93%,0.35%,1.26%,0.23%,0.02%,21.45%,2.76%,41.67%,$31,836.00,$36,809.00,$30,432.00,$23,005.00,$15,650.00,11.30%,14.50%,18.40%,11.20%,,,,,,,,
Rock Creek Park,89.70%,3.40%,,,,,,3.40%,,,,,,,,,,,,,,,,,
Rockvale,94.60%,0.23%,0.47%,0.23%,,1.64%,2.82%,4.23%,$30,000.00,$33,182.00,$28,182.00,$17,679.00,$13,965.00,13.10%,17.80%,27.10%,17.00%,,,,,,,,
Rocky Ford,72.42%,0.40%,1.47%,0.75%,0.12%,21.86%,2.99%,57.14%,$23,359.00,$29,470.00,$26,271.00,$17,485.00,$12,742.00,14.60%,20.30%,28.20%,11.60%,,,,,,,,
Rollinsville,,,,,,,,,,,,,,,,,,,,,,,,,
Romeo,58.93%,0.27%,0.53%,0.53%,,32.80%,6.93%,77.07%,$19,306.00,$21,806.00,$23,438.00,$21,563.00,$10,175.00,30.50%,34.30%,39.20%,29.40%,,,,,,,,
Routt County,96.90%,0.13%,0.49%,0.39%,0.09%,0.73%,1.28%,3.22%,$53,612.00,$61,927.00,$36,997.00,$26,576.00,$28,792.00,2.80%,6.10%,5.20%,7.70%,,,,,,,,
Roxborough Park,93.88%,0.47%,0.47%,1.42%,0.09%,1.71%,1.96%,5.58%,$78,607.00,$81,281.00,$51,543.00,$35,968.00,$36,300.00,2.00%,1.70%,1.20%,0.00%,,,,,,,,
Rye,91.09%,0.50%,0.50%,,,1.49%,6.44%,3.47%,$33,750.00,$43,750.00,$21,250.00,$20,625.00,$15,681.00,7.10%,11.80%,13.30%,11.80%,,,,,,,,
Saddle Ridge,,,,,,,,,,,,,,,,,,,,,,,,,
Saguache,79.93%,,2.60%,0.17%,,13.15%,4.15%,34.43%,$21,544.00,$30,221.00,$24,306.00,$17,917.00,$14,139.00,13.70%,18.70%,23.60%,16.50%,,,,,,,,
Saguache County,71.29%,0.12%,2.06%,0.46%,,23.00%,3.08%,45.26%,$25,495.00,$29,405.00,$25,158.00,$18,862.00,$13,121.00,18.70%,22.60%,27.60%,12.50%,,,,,,,,
Salida,92.66%,0.05%,1.44%,0.38%,0.02%,3.29%,2.16%,10.76%,$28,790.00,$38,240.00,$30,447.00,$20,867.00,$17,252.00,9.20%,14.80%,23.70%,13.70%,,,,,,,,
Salt Creek,55.71%,0.77%,4.48%,0.62%,,35.49%,2.93%,79.32%,$30,234.00,$32,031.00,$26,339.00,$16,563.00,$12,591.00,21.80%,23.40%,19.20%,28.70%,,,,,,,,
San Acacio,,,,,,,,,,,,,,,,,,,,,,,,,
San Juan County,97.13%,,0.72%,0.18%,0.36%,0.72%,0.90%,7.35%,$30,764.00,$40,000.00,$30,588.00,$19,545.00,$17,584.00,13.50%,20.90%,29.40%,7.10%,,,,,,,,
San Luis,60.49%,0.27%,2.44%,,0.14%,29.50%,7.17%,88.77%,$14,213.00,$20,875.00,$20,156.00,$13,333.00,$8,887.00,29.90%,34.30%,41.10%,21.20%,,,,,,,,
San Miguel County,93.57%,0.29%,0.85%,0.74%,0.08%,3.37%,1.11%,8.60%,$48,514.00,$60,417.00,$35,922.00,$30,278.00,$35,329.00,6.60%,10.40%,11.10%,8.00%,,,,,,,,
Sanford,76.87%,0.12%,0.73%,,,16.65%,5.63%,40.51%,$25,625.00,$30,469.00,$25,268.00,$17,212.00,$11,087.00,15.70%,20.10%,24.80%,13.10%,,,,,,,,
Sawpit,95.00%,,,,,,,,,,,,,,,,,,,,,,,,
Security-Widefield,74.00%,10.50%,0.80%,3.10%,0.60%,5.40%,5.70%,12.60%,$48,911.00,$51,029.00,$32,353.00,$24,684.00,$17,697.00,4.90%,6.00%,8.10%,4.80%,,,,,,,,
Sedalia,93.84%,,,4.27%,,1.90%,,4.27%,$37,045.00,$40,000.00,$41,042.00,$32,292.00,$15,528.00,0.00%,4.20%,,,,,,,,,,
Sedgwick,95.29%,1.05%,,2.09%,,1.05%,0.52%,2.62%,$26,875.00,$30,313.00,$19,792.00,$16,042.00,$13,903.00,7.70%,9.00%,9.80%,8.00%,,,,,,,,
Sedgwick County,90.50%,0.51%,0.15%,0.76%,0.07%,5.97%,2.04%,11.43%,$28,278.00,$33,953.00,$25,463.00,$16,392.00,$16,125.00,7.80%,10.00%,13.70%,4.20%,,,,,,,,
Segundo,,,,,,,,,,,,,,,,,,,,,,,,,
Seibert,95.56%,,0.56%,,,,3.89%,2.22%,$24,583.00,$32,083.00,$30,000.00,$12,500.00,$16,806.00,7.80%,13.30%,25.00%,8.90%,,,,,,,,
Seven Hills,,,,,,,,,,,,,,,,,,,,,,,,,
Severance,91.46%,0.34%,0.67%,0.34%,,5.19%,2.01%,11.39%,$50,625.00,$55,781.00,$40,375.00,$26,645.00,$17,625.00,2.80%,7.50%,7.70%,0.00%,,,,,,,,
Shaw Heights,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan,77.00%,1.88%,2.20%,1.68%,0.07%,12.54%,4.64%,32.52%,$34,984.00,$38,500.00,$29,655.00,$22,500.00,$16,635.00,9.00%,11.80%,15.30%,11.30%,,,,,,,,
Sheridan Lake,95.45%,1.52%,,,,1.52%,1.52%,4.55%,$23,750.00,$21,500.00,$20,313.00,$8,750.00,$9,981.00,0.00%,3.40%,0.00%,0.00%,,,,,,,,
Sherrelwood,72.01%,1.21%,1.18%,3.38%,0.19%,18.03%,4.00%,39.83%,$42,722.00,$45,734.00,$31,833.00,$26,853.00,$17,036.00,5.90%,8.30%,7.90%,5.80%,,,,,,,,
Silt,89.60%,0.17%,1.32%,,,7.41%,1.49%,14.20%,$44,632.00,$51,736.00,$37,566.00,$25,417.00,$17,723.00,5.00%,7.80%,5.10%,17.10%,,,,,,,,
Silver Cliff,95.51%,0.20%,2.73%,,,0.59%,0.98%,1.95%,$25,000.00,$32,917.00,$26,389.00,$17,109.00,$13,899.00,16.70%,20.30%,25.30%,15.30%,,,,,,,,
Silver Plume,94.09%,,,,,3.45%,2.46%,9.36%,$35,208.00,$41,667.00,$33,750.00,$23,438.00,$18,880.00,18.30%,25.30%,50.00%,0.00%,,,,,,,,
Silverthorne,82.17%,1.00%,0.66%,0.75%,0.28%,11.17%,3.97%,23.50%,$58,839.00,$61,715.00,$31,983.00,$27,172.00,$24,271.00,2.90%,7.20%,6.10%,0.00%,,,,,,,,
Silverton,97.36%,,0.75%,,0.38%,0.75%,0.75%,7.72%,$30,486.00,$39,375.00,$30,588.00,$19,886.00,$16,839.00,14.00%,21.60%,29.40%,7.10%,,,,,,,,
Simla,94.27%,0.45%,1.96%,0.30%,,1.21%,1.81%,3.62%,$31,382.00,$31,953.00,$28,250.00,$21,458.00,$13,099.00,10.30%,17.20%,26.00%,4.60%,,,,,,,,
Smeltertown,,,,,,,,,,,,,,,,,,,,,,,,,
Snowmass Village,97.37%,0.16%,0.05%,0.71%,,0.66%,1.04%,2.63%,$57,059.00,$86,338.00,$40,625.00,$37,500.00,$35,224.00,1.70%,4.40%,1.50%,0.00%,,,,,,,,
Snyder,,,,,,,,,,,,,,,,,,,,,,,,,
South Fork,92.88%,0.17%,0.33%,0.17%,,2.98%,3.48%,12.42%,$36,667.00,$45,417.00,$32,188.00,$19,063.00,$26,128.00,4.10%,6.10%,6.70%,1.60%,,,,,,,,
Southern Ute,,,,,,,,,,,,,,,,,,,,,,,,,
Southglenn,94.60%,0.79%,0.40%,1.83%,0.06%,0.86%,1.45%,4.04%,$69,833.00,$77,405.00,$53,282.00,$35,754.00,$32,699.00,1.40%,2.60%,2.70%,2.80%,,,,,,,,
Springfield,94.88%,,1.15%,0.19%,,2.56%,1.22%,5.83%,$28,099.00,$34,107.00,$25,385.00,$16,339.00,$13,890.00,14.40%,16.80%,18.60%,17.80%,,,,,,,,
St. Ann Highlands,,,,,,,,,,,,,,,,,,,,,,,,,
St. Mary's,,,,,,,,,,,,,,,,,,,,,,,,,
Starkville,71.88%,,3.91%,,,14.84%,9.38%,64.06%,$42,708.00,$50,000.00,$30,417.00,$19,844.00,$14,297.00,5.30%,10.10%,18.20%,22.20%,,,,,,,,
Steamboat Springs,96.90%,0.10%,0.30%,0.50%,0.10%,0.70%,1.30%,3.10%,$54,647.00,$65,685.00,$35,536.00,$28,244.00,$31,695.00,2.70%,7.20%,4.40%,3.10%,,,,,,,,
Sterling,90.75%,0.75%,0.79%,0.41%,0.08%,5.60%,1.62%,14.20%,$27,337.00,$39,103.00,$27,921.00,$20,508.00,$15,287.00,,,,,,,,,,,,
Stonegate,92.50%,0.95%,0.51%,2.61%,,1.15%,2.28%,4.34%,$101,718.00,$102,840.00,$74,167.00,$47,000.00,$35,480.00,1.80%,1.90%,1.00%,0.00%,,,,,,,,
Stonewall Gap,,,,,,,,,,,,,,,,,,,,,,,,,
Strasburg,95.44%,1.28%,0.57%,0.21%,0.07%,0.71%,1.71%,2.85%,$53,558.00,$61,157.00,$42,097.00,$25,862.00,$19,546.00,3.10%,6.40%,6.70%,11.70%,,,,,,,,
Stratmoor,65.65%,12.27%,2.06%,2.59%,0.27%,9.16%,8.00%,19.56%,$37,662.00,$39,145.00,$26,514.00,$22,463.00,$14,776.00,9.80%,12.00%,17.60%,5.20%,,,,,,,,
Stratton,96.86%,,0.45%,0.15%,,1.94%,0.60%,3.59%,$32,500.00,$36,964.00,$31,875.00,$17,857.00,$15,428.00,7.00%,9.40%,12.80%,9.40%,,,,,,,,
Sugar City,88.89%,,3.58%,1.08%,,3.23%,3.23%,13.98%,$25,208.00,$27,500.00,$27,813.00,$18,750.00,$12,564.00,12.90%,19.60%,30.50%,5.80%,,,,,,,,
Sugarloaf,,,,,,,,,,,,,,,,,,,,,,,,,
Summit County,91.84%,0.68%,0.48%,0.87%,0.07%,3.96%,2.10%,9.79%,$56,587.00,$66,914.00,$33,741.00,$27,017.00,$28,676.00,3.10%,9.00%,4.30%,3.40%,,,,,,,,
Sunshine,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,80.40%,0.90%,0.20%,13.80%,0.10%,1.00%,3.70%,6.60%,$100,194.00,$119,115.00,,,$44,318.00,1.40%,4.30%,3.10%,0.00%,,,,,,,,
Swink,88.79%,0.43%,1.01%,0.86%,,7.18%,1.72%,20.55%,$36,094.00,$46,667.00,$36,806.00,$25,694.00,$19,353.00,8.40%,10.80%,9.60%,13.30%,,,,,,,,
Tabernash,96.36%,1.21%,0.61%,0.61%,,0.61%,0.61%,1.82%,$40,179.00,$12,411.00,$36,250.00,$24,750.00,$20,485.00,51.10%,27.40%,27.60%,100.00%,,,,,,,,
Tall Timber,,,,,,,,,,,,,,,,,,,,,,,,,
Teller County,94.92%,0.55%,0.97%,0.58%,0.08%,0.90%,2.00%,3.49%,,,,,,,,,,,,,,,,,
Telluride,92.57%,0.41%,0.81%,0.72%,,4.14%,1.35%,7.20%,$51,938.00,$66,136.00,$35,329.00,$30,096.00,$38,832.00,8.50%,11.50%,16.20%,6.90%,,,,,,,,
