,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Elmo,96.74%,0.27%,0.54%,,0.54%,,1.90%,4.35%,$33,750.00,$41,250.00,$45,000.00,$18,333.00,$16,723.00,0.00%,9.30%,19.60%,1.90%
Elsinore,95.50%,0.14%,1.36%,0.27%,,0.95%,1.77%,2.59%,$27,917.00,$36,250.00,$30,208.00,$16,705.00,$16,541.00,0.00%,16.00%,30.30%,10.20%
Elwood,93.95%,,0.44%,1.33%,,3.10%,1.18%,4.28%,$46,406.00,$52,292.00,$37,500.00,$21,875.00,$18,876.00,0.00%,2.40%,4.20%,7.40%
Emery,97.73%,,0.97%,,,,1.30%,0.97%,$40,469.00,$51,875.00,$40,104.00,$31,250.00,$23,898.00,0.00%,11.40%,14.30%,19.30%
Emery County,95.64%,0.18%,0.65%,0.31%,0.10%,1.87%,1.24%,5.23%,$39,850.00,$44,086.00,$39,059.00,$18,929.00,$17,773.00,0.00%,4.50%,14.00%,8.10%
Emigration Canyon,,,,,,,,,,,,,,,,,
Enoch,94.78%,0.17%,2.45%,0.26%,0.40%,1.07%,0.87%,2.54%,$37,368.00,$38,085.00,$30,215.00,$19,688.00,$16,138.00,0.00%,10.30%,12.10%,10.00%
Enterprise,95.25%,,2.49%,0.23%,,0.78%,1.25%,1.17%,$35,694.00,$38,500.00,$31,905.00,$16,354.00,$17,455.00,0.00%,8.90%,4.80%,5.00%
Enterprise, Morgan County,,,,,,,,,,,,,,,,,
Ephraim,89.23%,0.38%,0.38%,1.29%,0.53%,6.86%,1.33%,9.86%,$28,318.00,$35,568.00,$28,421.00,$21,042.00,,31.00%,,13.00%,7.80%
Erda,96.93%,0.28%,0.36%,0.32%,0.53%,0.61%,0.97%,4.25%,$62,286.00,$65,494.00,$42,386.00,$30,574.00,$6,538.00,0.00%,37.70%,2.30%,9.80%
Eureka,97.65%,,1.04%,0.13%,0.13%,0.26%,0.78%,2.35%,$36,875.00,$43,077.00,$35,938.00,$26,563.00,$18,078.00,0.00%,18.90%,10.50%,12.20%
Fairview,96.03%,0.09%,0.86%,0.43%,0.52%,0.95%,1.12%,2.16%,$34,946.00,$38,472.00,$30,938.00,$19,107.00,$17,138.00,0.00%,5.20%,10.30%,7.60%
Farmington,95.10%,0.70%,0.30%,0.90%,0.30%,1.00%,1.60%,2.98%,$74,250.00,$78,492.00,$56,847.00,$30,464.00,,2.40%,,3.10%,0.20%
Farr West,97.09%,0.23%,0.39%,0.58%,,0.87%,0.84%,2.78%,$41,618.00,$48,276.00,$43,094.00,$25,871.00,$24,843.00,0.00%,6.50%,0.00%,7.80%
Fayette,91.18%,,2.45%,,,4.41%,1.96%,4.41%,$28,750.00,$36,500.00,$28,750.00,$23,750.00,$25,204.00,0.00%,8.20%,9.70%,0.00%
Ferron,97.78%,0.25%,0.31%,0.31%,,0.43%,0.92%,1.60%,$38,625.00,$44,688.00,$42,400.00,$21,458.00,$18,661.00,0.00%,3.70%,16.80%,3.50%
Fielding,97.77%,,0.45%,,,0.67%,1.12%,2.23%,$44,000.00,$46,563.00,$37,885.00,$22,708.00,$17,749.00,3.10%,0.90%,0.00%,
Fillmore,91.70%,0.09%,1.38%,2.00%,,3.46%,1.38%,11.19%,$31,719.00,$34,830.00,$31,944.00,$20,000.00,$16,350.00,0.00%,25.00%,27.10%,11.90%
Flaming Gorge,,,,,,,,,,,,,,,,,
Fort Duchesne,5.48%,,90.18%,0.16%,,0.16%,4.03%,5.15%,$18,750.00,$14,688.00,$30,714.00,$20,750.00,,54.60%,,57.40%,52.40%
Fountain Green,89.07%,0.10%,0.60%,,,1.73%,,8.50%,,,,,,,,,
Francis,97.42%,0.29%,0.29%,,,1.29%,0.72%,1.86%,$55,536.00,$59,464.00,$39,375.00,$26,354.00,$31,929.00,0.00%,2.90%,8.30%,6.50%
Fremont,,,,,,,,,,,,,,,,,
Fruit Heights,95.79%,0.52%,0.48%,1.22%,,0.84%,1.14%,3.11%,$79,192.00,$82,459.00,$62,930.00,$26,042.00,,0.70%,,1.10%,0.00%
Garden,100.00%,,,,,,,,$37,188.00,$43,750.00,$35,893.00,$38,750.00,,8.30%,,10.00%,14%
Garden City,98.32%,,0.28%,,,0.28%,1.12%,0.84%,$40,750.00,$56,250.00,$45,833.00,$35,000.00,,9.60%,,0.00%,12.50%
Garfield County,94.95%,0.17%,1.84%,0.40%,0.04%,1.12%,1.48%,2.87%,$35,180.00,$40,192.00,$30,239.00,$20,408.00,$17,101.00,0.00%,3.90%,8.80%,10.40%
Garland,88.99%,,0.41%,3.14%,0.05%,5.46%,1.96%,7.87%,$38,679.00,$42,426.00,$35,518.00,$22,237.00,$17,077.00,0.00%,8.80%,7.60%,4.90%
Genola,92.54%,,0.73%,0.41%,,5.39%,0.93%,8.08%,$45,417.00,$50,125.00,$31,563.00,$25,833.00,$17,127.00,0.00%,13.40%,12.10%,2.50%
Glendale,99.15%,,0.56%,,,,0.28%,3.94%,$35,938.00,$38,500.00,$24,722.00,$20,000.00,$24,383.00,0.00%,6.30%,15.00%,0.00%
Glenwood,98.40%,,0.23%,0.69%,,0.23%,0.46%,0.69%,$45,192.00,$47,396.00,$31,875.00,$19,286.00,$18,108.00,0.00%,8.60%,4.20%,5.60%
Goshen,92.22%,,0.57%,,,5.49%,1.72%,8.35%,$41,458.00,$45,855.00,$31,750.00,$21,771.00,$16,348.00,0.00%,8.10%,20.20%,6.60%
Grand County,92.65%,0.25%,3.85%,0.22%,0.05%,1.66%,1.32%,5.55%,$32,387.00,$39,095.00,$31,000.00,$21,769.00,$24,573.00,0.00%,1.40%,21.20%,8.40%
Granite,95.29%,0.59%,0.30%,1.59%,0.35%,0.64%,1.24%,1.83%,$108,343.00,$109,496.00,$67,188.00,$35,588.00,,0.90%,,0.00%,
Grantsville,95.70%,0.10%,0.70%,0.10%,0.20%,,2.00%,5.10%,$45,614.00,$50,433.00,$38,715.00,$24,548.00,$19,673.00,0.00%,3.50%,4.60%,7.30%
Green River,88.28%,0.92%,1.23%,1.23%,0.41%,7.09%,0.82%,19.63%,$28,000.00,$31,667.00,$28,417.00,$16,477.00,$16,093.00,0.00%,11.70%,19.80%,11.90%
Gunnison,88.35%,1.84%,2.51%,0.79%,0.58%,3.97%,8.00%,7.10%,$33,147.00,$37,500.00,$27,207.00,$23,958.00,$18,080.00,0.00%,8.80%,12.90%,10.90%
Halchita,1.85%,,98.15%,,,,,,$9,875.00,$9,875.00,$63,750.00,$0.00,,46.70%,,48.30%,100.00%
Halls Crossing,66.29%,,28.09%,2.25%,,3.37%,,3.37%,$26,635.00,$50,250.00,$19,250.00,$20,625.00,$17,522.00,,7.70%,0.00%,
Harrisville,93.77%,0.41%,0.41%,1.15%,0.36%,2.33%,1.56%,4.66%,$51,289.00,$53,396.00,$38,287.00,$29,239.00,$20,860.00,0.00%,11.50%,5.20%,3.80%
Hatch,93.70%,,,3.94%,,,2.36%,1.57%,$37,083.00,$45,000.00,$27,083.00,$25,938.00,$16,682.00,0.00%,21.50%,28.60%,
Heber City,87.70%,0.40%,0.80%,1.10%,0.10%,,,18.40%,$45,394.00,$47,481.00,$33,816.00,$21,524.00,$24,600.00,0.00%,9.00%,6.70%,1.90%
Helper,92.59%,0.44%,1.58%,0.25%,0.10%,3.90%,1.14%,11.31%,$30,052.00,$37,266.00,$32,708.00,$22,500.00,$19,804.00,0.00%,10.10%,13.30%,13.70%
Henefer,97.51%,0.15%,0.15%,0.44%,,1.75%,,2.63%,$43,125.00,$46,667.00,$40,000.00,$21,071.00,$18,356.00,0.00%,6.60%,6.60%,7.90%
Henrieville,99.37%,,0.63%,,,,,1.89%,$28,500.00,$35,000.00,$21,667.00,$22,500.00,$16,431.00,0.00%,5.30%,10.20%,11.10%
Herriman,93.30%,,0.30%,1.30%,0.50%,0.30%,2.30%,6.20%,$56,361.00,$57,404.00,$44,135.00,$30,893.00,$88,821.00,0.00%,0.60%,5.70%,0.00%
Highland,97.49%,0.12%,0.13%,0.31%,0.10%,0.73%,1.11%,2.17%,$80,053.00,$81,086.00,$57,318.00,$24,440.00,,2.80%,,3.60%,0.00%
