,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Cavalier County,97.70%,0.10%,0.90%,0.20%,,0.20%,0.80%,0.60%,$48,786.00,$57,066.00,$41,885.00,$26,914.00,$26,468.00,6.10%,8.20%,12.80%,10.80%
Cayuga,96.72%,,,,,,3.28%,,$26,875.00,$38,750.00,$30,000.00,$27,500.00,$15,994.00,,9.10%,25.00%,
Center,93.81%,0.44%,3.39%,,,,2.36%,0.59%,$41,406.00,$57,045.00,$54,750.00,$18,393.00,,7.60%,,9.90%,17.80%
Christine,99.35%,,,,,,0.65%,,$51,458.00,$51,667.00,$37,188.00,$20,000.00,,7.00%,,10.60%,0.00%
Churchs Ferry,100.00%,,,,,,,,$33,438.00,$60,313.00,$30,625.00,$33,750.00,$37,405.00,0.00%,1.40%,,
Cleveland,99.11%,,0.89%,,,,,,$25,179.00,$26,750.00,$27,500.00,$26,875.00,$17,317.00,0.00%,8.80%,12.00%,9.50%
Clifford,100.00%,,,,,,,,,,,,,,,,
Cogswell,99.39%,,,,,,0.61%,1.82%,$35,000.00,$45,208.00,$31,250.00,$19,375.00,$17,640.00,0.00%,9.40%,0.00%,7.10%
Coleharbor,98.11%,,0.94%,,,,0.94%,,$33,750.00,$40,313.00,$27,000.00,$13,750.00,$17,445.00,0.00%,10.70%,15.40%,0.00%
Colfax,100.00%,,,,,,,1.10%,$33,333.00,$55,833.00,$28,333.00,$25,417.00,,,,12.50%,
Columbus,98.68%,0.66%,,0.66%,,,,,$17,679.00,$26,667.00,$28,750.00,$23,750.00,$18,190.00,0.00%,2.80%,21.90%,
Conway,100.00%,,,,,,,,,,,,,,,,
Cooperstown,98.86%,,0.19%,0.28%,,0.38%,0.28%,0.95%,$28,705.00,$41,307.00,$26,688.00,$17,083.00,$24,452.00,0.00%,5.30%,11.70%,11.20%
Courtenay,100.00%,,,,,,,,$25,938.00,$48,125.00,$26,250.00,$50,625.00,,,,33.30%,
Crary,96.64%,,2.68%,,,,0.67%,,$39,375.00,$43,125.00,$21,250.00,$20,156.00,$16,841.00,0.00%,16.60%,18.90%,0.00%
Crosby,98.26%,,0.28%,1.01%,,0.18%,0.28%,0.83%,$26,382.00,$39,643.00,$27,500.00,$15,882.00,$20,113.00,0.00%,3.80%,18.40%,15.40%
Crystal,93.41%,,,,,6.59%,,6.59%,$28,571.00,$32,500.00,$35,417.00,$20,000.00,$35,975.00,0.00%,3.50%,3.20%,4.90%
Dahlen,,,,,,,,,,,,,,,,,
Davenport,98.47%,,,1.53%,,,,1.53%,$48,889.00,$53,125.00,$31,786.00,$23,750.00,$7,450.00,,26.20%,,
Dawson,100.00%,,,,,,,,$20,833.00,$22,917.00,$23,750.00,$0.00,$16,921.00,,7.30%,23.30%,
Dazey,100.00%,,,,,,,,$22,813.00,$30,000.00,$21,875.00,$40,000.00,$18,673.00,0.00%,6.00%,14.30%,0.00%
De Lamere,,,,,,,,,,,,,,,,,
Deering,94.07%,,4.24%,,,,1.69%,2.54%,$38,750.00,$45,313.00,$26,719.00,$14,375.00,$17,013.00,0.00%,3.30%,20.00%,0.00%
Denhoff,,,,,,,,,,,,,,,,,
Des Lacs,99.04%,,0.48%,,,,0.48%,0.96%,$36,250.00,$36,875.00,$22,125.00,$15,000.00,$16,491.00,0.00%,4.40%,12.50%,0.00%
Devils Lake,89.23%,0.22%,7.84%,0.28%,,0.21%,2.23%,0.55%,$31,250.00,$39,541.00,$27,972.00,$18,000.00,$27,289.00,0.00%,4.90%,22.70%,8.60%
Dickey,100.00%,,,,,,,,$18,500.00,$23,750.00,$28,333.00,$11,250.00,$15,889.00,0.00%,10.20%,16.70%,0.00%
Dickey County,96.50%,0.70%,0.60%,0.40%,,0.50%,1.20%,1.90%,$37,179.00,$53,333.00,$36,029.00,$25,625.00,$21,824.00,6.80%,11.00%,9.30%,18.20%
Dickinson,97.16%,0.27%,1.20%,0.24%,0.03%,0.32%,0.77%,1.05%,$31,542.00,$41,566.00,$30,613.00,$19,951.00,$20,204.00,0.00%,1.40%,10.20%,16.90%
Divide County,98.00%,0.20%,0.50%,0.30%,,0.00%,0.80%,1.40%,$48,152.00,$65,000.00,$42,341.00,$27,596.00,$28,462.00,9.40%,14.00%,40.70%,5.70%
Dodge,97.60%,,2.40%,,,,,1.60%,$16,250.00,$18,750.00,$19,688.00,$20,313.00,,25.00%,,17.90%,78.90%
Donnybrook,95.56%,,,,,4.44%,,6.67%,$32,500.00,$31,250.00,$28,750.00,$17,500.00,$18,131.00,0.00%,7.60%,0.00%,25.00%
Douglas,93.75%,,6.25%,,,,,3.12%,$23,125.00,$43,333.00,$31,000.00,$14,444.00,$17,946.00,0.00%,5.50%,100.00%,0.00%
Drake,100.00%,,,,,,,0.31%,$22,813.00,$34,844.00,$23,250.00,$17,083.00,$16,803.00,0.00%,10.60%,18.30%,16.30%
Drayton,97.81%,,0.22%,,,0.66%,1.31%,2.08%,,,,,,,,,
Driscoll,,,,,,,,,,,,,,,,,
Dunn Center,90.98%,,6.56%,,,,2.46%,,$23,500.00,$27,500.00,$18,750.00,$16,071.00,$17,352.00,0.00%,8.10%,3.10%,
Dunn County,84.90%,0.20%,12.70%,0.30%,,0.20%,1.70%,1.10%,$48,707.00,$65,122.00,$37,270.00,$23,599.00,$24,832.00,6.20%,8.60%,7.50%,12.10%
Dunseith,24.76%,0.27%,71.04%,0.14%,,0.14%,3.65%,0.27%,$17,917.00,$19,531.00,$21,042.00,$20,250.00,,36.50%,,48.70%,24.60%
Dwight,98.67%,,,,,,1.33%,,$40,625.00,$53,125.00,$40,625.00,$31,250.00,$25,738.00,,4.30%,27.30%,
East Dunseith,3.20%,,96.80%,,,,,1.37%,$8,667.00,$7,083.00,$21,250.00,$13,750.00,,86.60%,100.00%,93.60%,
East Fairview,,,,,,,,,,,,,,,,,
Eddy County,95.20%,0.20%,2.40%,0.30%,0.10%,0.80%,1.00%,2.20%,$38,404.00,$47,857.00,$31,887.00,$28,194.00,$20,302.00,11.50%,15.40%,21.00%,21.70%
Edgeley,99.37%,,,,,,0.63%,0.63%,$29,000.00,$37,375.00,$30,735.00,$17,115.00,,3.60%,,2.20%,6.70%
Edinburg,97.22%,,,0.40%,,0.40%,1.98%,0.40%,$28,500.00,$36,250.00,$27,159.00,$20,000.00,$21,223.00,0.00%,3.40%,19.30%,9.20%
Edmore,98.05%,,0.78%,,,,1.17%,0.78%,$26,250.00,$29,659.00,$21,250.00,$17,750.00,$22,504.00,0.00%,4.60%,0.00%,10.30%
Egeland,89.80%,,10.20%,,,,,,$23,125.00,$34,375.00,$21,250.00,$16,250.00,$15,834.00,,13.30%,33.30%,
Elgin,97.12%,,1.06%,0.30%,,0.76%,0.76%,0.76%,$22,391.00,$30,972.00,$28,750.00,$15,417.00,$31,521.00,0.00%,2.00%,16.90%,19.30%
Ellendale,97.56%,0.13%,0.96%,0.13%,,0.45%,0.77%,0.64%,$22,850.00,$32,292.00,$22,452.00,$14,861.00,$16,621.00,0.00%,8.50%,30.00%,14.10%
Elliott,93.18%,,,2.27%,,,4.55%,,$40,625.00,$43,750.00,$26,250.00,$0.00,$19,679.00,0.00%,15.80%,,
Embden,,,,,,,,,,,,,,,,,
Emerado,76.27%,5.49%,6.86%,3.14%,,4.51%,3.73%,6.86%,$25,962.00,$33,750.00,$24,844.00,$20,625.00,$25,319.00,0.00%,1.40%,35.40%,33.30%
Emmons County,98.50%,0.10%,0.40%,0.20%,,0.20%,0.80%,1.00%,$35,615.00,$45,464.00,$31,468.00,$26,700.00,$21,358.00,12.40%,16.10%,22.00%,20.40%
Enderlin,95.88%,0.32%,0.42%,0.32%,,0.95%,2.11%,2.32%,$32,589.00,$41,250.00,$36,042.00,$21,023.00,,7.10%,,7.10%,6.60%
Englevale,,,,,,,,,,,,,,,,,
Epping,94.94%,,5.06%,,,,,,$29,167.00,$33,125.00,$28,542.00,$23,125.00,$17,715.00,0.00%,3.10%,38.10%,0.00%
Erie,100.00%,,,,,,,,$41,250.00,$30,625.00,$27,500.00,$18,750.00,$13,165.00,17.40%,14.60%,0.00%,0.00%
Esmond,94.97%,,3.14%,,,0.63%,1.26%,1.89%,$33,281.00,$36,250.00,$26,250.00,$16,250.00,$27,044.00,5.80%,0.70%,2.40%,
Fairdale,98.04%,,1.96%,,,,,,$11,250.00,$29,583.00,$26,250.00,$10,833.00,,,,31.80%,
Fairmount,95.07%,,2.46%,,,0.49%,1.97%,2.46%,$37,143.00,$42,813.00,$30,417.00,$25,536.00,$19,272.00,0.00%,8.80%,19.00%,10.70%
Fargo,94.17%,1.02%,1.24%,1.64%,0.04%,0.44%,1.45%,1.29%,,,,,,,,,
Fessenden,99.20%,,0.32%,,,,0.48%,0.16%,$31,750.00,$38,304.00,$26,111.00,$16,250.00,$24,259.00,0.00%,5.70%,10.90%,17.40%
Fingal,97.74%,,0.75%,,,,1.50%,,$35,875.00,$36,750.00,$27,188.00,$22,500.00,$17,493.00,0.00%,10.60%,4.70%,9.50%
Finley,97.28%,,1.75%,,,0.39%,0.58%,0.19%,$32,917.00,$43,417.00,$34,844.00,$17,500.00,$3,920.00,63.40%,10.70%,18.40%,3.70%
Flasher,97.89%,,0.35%,0.35%,,,1.40%,1.05%,$20,313.00,$40,556.00,$24,167.00,$28,750.00,$17,563.00,0.00%,12.10%,23.40%,12.70%
