,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Antwerp (village),96.51%,0.28%,0.14%,0.84%,,0.98%,1.26%,2.93%,$33,472.00,$40,833.00,$36,042.00,$23,542.00,$12,881.00,15.70%,19.20%,26.50%,9.20%
Apalachin,96.54%,0.98%,0.27%,0.62%,,0.53%,1.07%,0.53%,$38,636.00,$42,647.00,$21,902.00,$25,357.00,$18,502.00,0.00%,2.60%,19.40%,0.00%
Aquebogue,92.77%,5.24%,0.04%,0.31%,,0.53%,1.11%,3.24%,$54,453.00,$60,375.00,$38,776.00,$37,750.00,,10.80%,,10.60%,16.50%
Arcade,98.52%,0.22%,0.22%,0.38%,0.02%,0.17%,0.48%,0.86%,$35,982.00,$43,077.00,$32,936.00,$22,222.00,$22,351.00,0.00%,2.10%,7.30%,9.90%
Arcade (village),98.82%,0.35%,0.15%,0.25%,,0.10%,0.35%,1.33%,$33,724.00,$42,688.00,$33,646.00,$25,441.00,$16,577.00,4.90%,8.80%,11.70%,8.50%
Arcadia,89.30%,4.60%,0.30%,0.50%,0.10%,2.20%,2.90%,6.80%,$44,993.00,$54,415.00,$38,636.00,$33,172.00,,15.00%,,22.30%,10.80%
Ardsley,84.00%,1.52%,0.09%,12.34%,0.02%,0.73%,1.29%,4.26%,$105,293.00,$126,239.00,$88,012.00,$57,216.00,$47,086.00,0.40%,1.30%,0.40%,3.80%
Argyle,98.94%,0.22%,0.03%,0.03%,,0.27%,0.52%,1.03%,$41,133.00,$44,414.00,$32,253.00,$21,250.00,,7.60%,,11.30%,7.70%
Argyle (village),97.92%,0.35%,,,,1.73%,,2.08%,$36,500.00,$41,667.00,$24,792.00,$26,563.00,$18,396.00,8.80%,10.50%,16.70%,3.90%
Arietta,100.00%,,,,,,,,$36,375.00,$42,917.00,$29,286.00,$22,417.00,,2.80%,,,
Arkport,98.44%,0.60%,0.12%,0.36%,,,0.48%,0.72%,$36,250.00,$48,684.00,$36,136.00,$21,806.00,$16,170.00,1.40%,5.00%,2.70%,3.20%
Arkwright,98.49%,0.27%,0.62%,0.09%,0.09%,0.18%,0.27%,1.51%,$41,974.00,$45,294.00,$33,313.00,$25,000.00,$7,904.00,0.00%,25.70%,13.90%,3.20%
Arlington,63.40%,16.40%,0.90%,8.10%,,5.40%,5.90%,14.10%,,,,,,,,,
Armonk,93.38%,0.61%,0.06%,4.16%,0.00%,0.40%,1.24%,3.76%,,,,,,,,,
Asharoken,96.64%,0.16%,,2.72%,0.16%,0.32%,,1.92%,$103,262.00,$118,128.00,$81,644.00,$41,406.00,$51,159.00,0.00%,2.60%,0.00%,4.10%
Ashford,96.99%,1.53%,0.54%,0.18%,,0.09%,0.67%,0.76%,$41,313.00,$44,509.00,$32,392.00,$21,500.00,$9,671.00,0.00%,19.30%,5.90%,6.50%
Ashland, Chemung County,98.51%,0.36%,0.21%,0.10%,,0.10%,0.72%,0.62%,$33,629.00,$40,882.00,$32,012.00,$21,553.00,$27,454.00,0.00%,3.40%,14.30%,4.70%
Ashland, Greene County,97.21%,0.53%,0.13%,0.53%,,,1.60%,2.93%,$35,357.00,$42,031.00,$34,750.00,$28,125.00,$30,690.00,0.00%,2.40%,29.20%,8.60%
Athens,95.87%,0.98%,0.28%,0.85%,0.05%,0.65%,1.33%,1.70%,$39,719.00,$43,672.00,$33,913.00,$22,316.00,,8.70%,,11.40%,8.60%
Athens (village),95.46%,1.06%,0.24%,0.71%,0.12%,0.94%,1.47%,1.00%,$36,927.00,$43,636.00,$34,125.00,$22,400.00,$21,282.00,9.20%,10.80%,12.30%,11.70%
Atlantic Beach,96.98%,0.70%,,0.81%,,0.55%,0.96%,2.97%,$85,122.00,$93,647.00,$67,583.00,$49,750.00,$44,035.00,3.90%,5.60%,6.50%,2.20%
Attica (town),72.79%,21.07%,0.33%,0.33%,,5.18%,0.30%,9.16%,$44,877.00,$49,375.00,$32,060.00,$22,220.00,$28,206.00,0.00%,1.30%,5.80%,5.60%
Attica (village),98.81%,0.15%,0.35%,0.15%,,0.12%,0.42%,0.62%,$40,234.00,$47,049.00,$35,729.00,$22,007.00,$18,732.00,6.90%,9.90%,15.40%,6.90%
Au Sable,97.78%,0.80%,0.23%,0.30%,,0.27%,0.63%,1.33%,$34,118.00,$39,906.00,$30,213.00,$22,933.00,$19,841.00,0.00%,6.00%,16.90%,14.70%
Au Sable Forks,98.51%,0.30%,0.15%,,,,1.04%,0.15%,$32,578.00,$37,500.00,$30,859.00,$21,667.00,$18,384.00,0.00%,10.90%,14.60%,14.80%
Auburn,88.57%,7.59%,0.29%,0.57%,0.02%,1.41%,1.55%,2.82%,$30,281.00,$41,169.00,$32,349.00,$23,330.00,$23,345.00,0.00%,4.30%,23.90%,10.20%
Augusta,97.91%,0.31%,,0.76%,,0.36%,0.66%,0.56%,$33,274.00,$41,302.00,$28,977.00,$23,063.00,$21,076.00,0.00%,7.90%,12.20%,10.40%
Aurelius,98.60%,0.34%,0.14%,0.03%,,0.07%,0.82%,1.19%,$41,202.00,$48,188.00,$34,125.00,$22,895.00,,8.30%,,10.00%,4.70%
