,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Downey,97.39%,,0.49%,0.16%,0.49%,1.31%,0.16%,1.63%,$26,667.00,$34,432.00,$30,781.00,$20,500.00,$11,908.00,12.70%,18.60%,25.70%,14.60%
Driggs,83.73%,0.09%,0.73%,,0.73%,13.64%,1.09%,20.55%,$33,750.00,$40,469.00,$30,703.00,$19,722.00,$14,710.00,7.00%,11.20%,6.80%,11.60%
Drummond,100.00%,,,,,,,6.67%,$12,500.00,$52,917.00,$36,250.00,$0.00,$15,164.00,0.00%,35.70%,0.00%,0.00%
Dubois,70.02%,,1.08%,0.15%,0.15%,27.51%,1.08%,39.57%,$29,167.00,$30,417.00,$24,444.00,$21,000.00,$10,389.00,21.40%,20.90%,25.70%,14.10%
Eagle,95.90%,0.37%,0.47%,0.74%,0.13%,0.59%,1.80%,2.63%,$65,313.00,$71,907.00,$50,962.00,$29,066.00,$27,226.00,4.00%,3.80%,4.90%,3.50%
East Hope,98.50%,,0.50%,0.50%,,,0.50%,0.50%,$30,417.00,$37,500.00,$35,938.00,$21,667.00,$18,184.00,3.20%,7.10%,0.00%,12.30%
Eden,86.37%,,0.24%,,,12.65%,0.73%,15.33%,$21,339.00,$28,333.00,$19,773.00,$16,500.00,$16,948.00,11.00%,18.20%,21.40%,10.60%
Elk City,,,,,,,,,,,,,,,,,
Elk River,95.51%,,,0.64%,,,3.85%,0.64%,$30,000.00,$31,250.00,$29,375.00,$17,500.00,$16,082.00,11.30%,14.10%,27.80%,8.90%
Elmore County,82.20%,2.70%,1.00%,2.80%,0.40%,6.80%,4.10%,15.20%,$43,089.00,$50,840.00,$34,126.00,$25,999.00,$20,388.00,9.20%,12.00%,19.30%,7.80%
Emmett,90.60%,0.07%,0.75%,0.44%,0.15%,5.79%,2.20%,11.57%,$26,480.00,$34,663.00,$30,598.00,$19,088.00,$13,027.00,16.30%,17.80%,23.40%,16.50%
Fairfield,97.97%,,0.51%,,,0.25%,1.27%,6.08%,$31,167.00,$33,750.00,$26,607.00,$16,667.00,$21,504.00,9.10%,10.70%,6.70%,18.00%
Ferdinand,98.62%,,0.69%,,,,0.69%,,$26,250.00,$35,625.00,$25,750.00,$22,917.00,$13,513.00,2.90%,9.90%,20.00%,11.80%
Fernan Lake Village,95.16%,,0.54%,2.15%,,0.54%,1.61%,1.61%,$68,125.00,$73,125.00,$80,393.00,$43,125.00,$35,384.00,9.30%,14.60%,28.30%,0.00%
Filer,95.31%,0.31%,1.36%,0.12%,0.12%,1.30%,1.48%,5.74%,$31,336.00,$36,346.00,$27,083.00,$20,563.00,$14,443.00,10.40%,13.70%,17.80%,13.80%
Firth,70.34%,0.25%,0.49%,,,20.83%,8.09%,29.17%,$23,239.00,$27,500.00,$27,292.00,$17,917.00,$10,458.00,20.00%,25.70%,39.80%,15.30%
Fort Hall,30.22%,0.03%,65.39%,0.31%,0.03%,2.25%,1.75%,7.61%,$30,313.00,$32,256.00,$27,310.00,$21,544.00,$10,563.00,22.60%,27.20%,32.50%,26.90%
Franklin County,94.40%,0.20%,0.40%,0.10%,0.10%,3.30%,1.60%,6.60%,$45,682.00,$50,586.00,$41,208.00,$25,717.00,$17,967.00,9.40%,13.70%,20.40%,6.70%
Franklin,88.92%,,0.16%,,,9.05%,1.87%,9.67%,$33,026.00,$34,191.00,$27,417.00,$24,000.00,$10,346.00,10.90%,14.10%,19.00%,10.30%
Fremont County,89.50%,0.30%,0.70%,0.20%,0.10%,7.60%,1.50%,12.80%,$42,523.00,$52,510.00,$35,907.00,$24,450.00,$18,616.00,6.80%,8.50%,9.30%,9.70%
Fruitland,87.70%,0.05%,0.60%,0.89%,0.03%,8.02%,2.71%,17.92%,$32,469.00,$36,614.00,$31,419.00,$22,000.00,$14,488.00,8.30%,11.90%,15.60%,14.00%
Garden City,89.30%,0.50%,0.90%,1.40%,0.10%,4.90%,2.90%,9.60%,$38,520.00,$46,463.00,$30,499.00,$28,315.00,$24,242.00,9.80%,12.70%,16.60%,4.00%
Garden Valley,,,,,,,,,,,,,,,,,
Gem County,93.40%,0.10%,0.80%,0.50%,0.10%,3.10%,2.20%,8.00%,$42,794.00,$49,976.00,$39,482.00,$31,083.00,$20,431.00,9.70%,14.70%,17.30%,9.30%
Genesee,96.83%,0.11%,0.85%,0.21%,,0.21%,1.80%,1.06%,$42,167.00,$47,794.00,$32,500.00,$25,865.00,$19,576.00,4.40%,6.20%,3.80%,14.10%
Georgetown,97.77%,0.19%,1.12%,,0.19%,0.37%,0.37%,1.67%,$33,500.00,$37,813.00,$30,938.00,$13,750.00,$12,673.00,11.30%,11.90%,18.80%,0.00%
Glenns Ferry,85.41%,,1.18%,0.31%,,9.75%,3.35%,26.44%,$26,379.00,$32,019.00,$27,321.00,$17,692.00,$12,869.00,20.50%,24.50%,38.40%,6.30%
Gooding County,80.70%,0.20%,0.80%,0.50%,0.10%,15.30%,2.40%,28.10%,$37,228.00,$45,369.00,$31,752.00,$24,450.00,$17,694.00,11.10%,16.50%,20.00%,19.20%
Gooding,89.51%,0.15%,1.60%,0.21%,,5.97%,2.57%,14.80%,$29,316.00,$33,309.00,$24,688.00,$16,926.00,$13,752.00,12.40%,17.30%,28.80%,15.10%
Grace,95.56%,,0.20%,,,3.33%,0.91%,4.95%,$32,303.00,$39,306.00,$33,214.00,$14,306.00,$13,452.00,5.70%,7.00%,6.80%,11.70%
Grand View,92.77%,,1.91%,,,4.04%,1.28%,16.60%,$21,417.00,$26,000.00,$25,417.00,$27,917.00,$11,402.00,25.00%,28.60%,34.90%,28.90%
Grangeville,96.34%,0.03%,1.15%,0.28%,0.03%,0.68%,1.49%,1.64%,$27,984.00,$34,625.00,$27,369.00,$16,179.00,$14,774.00,10.60%,13.60%,15.00%,10.40%
Greenleaf,74.59%,0.46%,0.81%,0.81%,0.23%,22.39%,0.70%,23.32%,$37,375.00,$45,313.00,$26,538.00,$22,115.00,$15,406.00,9.30%,13.30%,17.80%,14.00%
Groveland,,,,,,,,,,,,,,,,,
Hagerman,93.29%,,0.61%,,0.46%,3.05%,2.59%,8.84%,$25,455.00,$29,886.00,$23,750.00,$20,938.00,$13,182.00,17.10%,14.40%,11.30%,13.70%
Hailey,89.68%,0.26%,0.35%,1.08%,0.05%,7.02%,1.56%,11.95%,$51,347.00,$56,379.00,$37,750.00,$29,025.00,$21,255.00,4.60%,6.10%,7.30%,4.20%
Hamer,41.67%,,,,,50.00%,8.33%,50.00%,$24,167.00,$24,167.00,$23,750.00,$11,250.00,$13,280.00,,0.00%,,
Hansen,95.77%,0.31%,0.82%,0.31%,0.10%,0.62%,2.06%,5.26%,$29,125.00,$32,750.00,$26,607.00,$18,750.00,$12,339.00,11.70%,15.80%,17.80%,20.40%
Harrison,96.25%,,0.75%,0.75%,,0.37%,1.87%,1.12%,$35,750.00,$38,500.00,$31,667.00,$26,563.00,$20,532.00,15.10%,20.30%,53.40%,17.00%
Hauser,95.36%,,1.20%,0.30%,,,3.14%,2.25%,$30,268.00,$32,344.00,$30,000.00,$21,125.00,$15,085.00,10.30%,10.60%,13.00%,12.50%
Hayden Lake,99.60%,,0.20%,0.20%,,,,0.81%,$65,893.00,$67,143.00,$50,250.00,$30,804.00,$31,834.00,7.70%,8.30%,11.70%,4.30%
Hayden,96.09%,0.19%,0.76%,0.55%,0.08%,0.94%,1.40%,2.43%,$37,097.00,$40,875.00,$35,339.00,$21,388.00,$16,387.00,5.80%,9.20%,13.50%,4.50%
