,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Bethesda,98.94%,0.14%,0.28%,,,0.21%,0.42%,0.35%,$24,358.00,$31,111.00,$27,396.00,$19,028.00,$13,406.00,16.80%,18.50%,25.00%,15.50%
Bettsville,95.28%,0.13%,0.13%,0.51%,,2.93%,1.02%,5.74%,$37,266.00,$39,219.00,$30,481.00,$20,368.00,$15,933.00,6.50%,7.40%,11.60%,0.00%
Beulah Beach,,,,,,,,,,,,,,,,,
Beverly,99.38%,0.31%,0.08%,0.08%,0.00%,0.00%,0.16%,0.23%,$32,798.00,$39,853.00,$35,556.00,$19,196.00,$20,597.00,8.40%,9.80%,10.90%,10.10%
Bexley,92.45%,4.48%,0.17%,0.99%,0.05%,0.47%,1.39%,0.92%,$70,200.00,$83,363.00,$56,573.00,$39,851.00,,4.60%,,2.70%,6.50%
Blacklick Estates,86.72%,8.97%,0.38%,1.07%,0.11%,0.56%,2.20%,1.26%,$47,277.00,$51,766.00,$35,427.00,$26,805.00,$18,385.00,4.00%,5.50%,4.20%,11.20%
Bladensburg,,,,,,,,,,,,,,,,,
Blakeslee,99.23%,,0.77%,,,,,0.77%,$43,750.00,$45,250.00,$32,250.00,$20,000.00,$16,738.00,,1.70%,9.10%,
Blanchester,98.70%,0.14%,0.17%,0.36%,,0.02%,0.62%,0.62%,$35,608.00,$42,018.00,$32,088.00,$24,531.00,$17,112.00,6.90%,11.00%,12.40%,21.10%
Bloomdale,97.93%,,0.28%,0.41%,,0.55%,0.83%,1.66%,$41,053.00,$45,625.00,$32,411.00,$24,792.00,$16,342.00,2.50%,3.70%,5.40%,0.00%
Bloomingburg,92.33%,4.81%,0.23%,,,1.95%,0.69%,3.78%,$31,346.00,$31,979.00,$25,595.00,$20,855.00,$12,281.00,11.10%,16.00%,20.60%,9.60%
Bloomingdale,97.74%,,,0.45%,0.45%,1.36%,,,$46,667.00,$47,500.00,$32,679.00,$25,208.00,$17,610.00,3.90%,4.30%,11.30%,2.90%
Bloomville,97.51%,0.38%,0.29%,,,1.15%,0.67%,3.06%,$36,250.00,$39,519.00,$30,223.00,$21,902.00,$13,396.00,5.00%,5.80%,5.50%,6.60%
Blue Ash,87.09%,5.01%,0.25%,6.39%,0.02%,0.29%,0.96%,0.97%,$81,591.00,$88,494.00,$72,743.00,$65,060.00,,4.70%,,6.80%,2.90%
Blue Jay,,,,,,,,,,,,,,,,,
Bluffton,97.82%,0.77%,0.05%,0.54%,,0.18%,0.64%,1.18%,$43,208.00,$54,948.00,$40,208.00,$21,563.00,$18,711.00,4.90%,5.70%,3.60%,10.60%
Boardman,95.25%,2.56%,0.09%,0.81%,0.02%,0.42%,0.85%,1.80%,$40,935.00,$52,709.00,$39,826.00,$25,575.00,$22,757.00,3.60%,5.20%,6.60%,5.20%
