State,Year,Office,County,D#,R#,CO1#,CO2#,CO3#,CC#,UIA#,ER#,CMT#,U#,Justice#,S#,Comm.#,Wor.#,SD#,PC#,Proh.#,Prog.#,SL#,FL#,PF#,SW#,AI#,Am#,IND#,I1#,I2#,I3#,I4#,I5#,Pop.#,NL#,Ref.#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,IA#,Cit.#,Am.#,I#,Year / Office,W/I#
Utah,,,Duchesne,1304,2684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Emery,1863,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Garfield,411,1285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Grand,1285,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Iron,2043,5154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Juab,1025,1298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Kane,444,1571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Millard,1355,3057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Morgan,876,1536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Piute,207,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Rich,283,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Salt Lake,114099,142148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,San Juan,1502,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Sanpete,2099,3868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Sevier,1620,4061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Summit,2502,3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Tooele,4667,4287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Uintah,2173,4255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Utah,22121,57811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Wasatch,1525,2177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Washington,3471,11475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Wayne,360,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Weber,24437,33258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Auditor,
Utah,,,Beaver,1157,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Box Elder,5292,9316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Cache,10708,15068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Carbon,6072,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Daggett,184,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Davis,25341,39340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Duchesne,1679,2351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Emery,2341,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Garfield,497,1196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Grand,1476,1439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Iron,2635,4653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Juab,1256,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Kane,575,1451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Millard,1883,2702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Morgan,1054,1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Piute,252,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Rich,373,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Salt Lake,131351,132673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,San Juan,1677,1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Sanpete,3117,2990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Sevier,2463,3277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Summit,2946,2906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Tooele,5330,3810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Uintah,2806,3637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Utah,29176,51885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Wasatch,1716,2075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Washington,5239,9763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Wayne,475,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Weber,30901,27608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Treasurer,
Utah,,,Beaver,669,1460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,1992 Attorney General,
Utah,,,Box Elder,6285,8591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,,,,,,,,,,,,1992 Attorney General,
Utah,,,Cache,12396,17176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707,,,,,,,,,,,,1992 Attorney General,
Utah,,,Carbon,6542,2238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,1992 Attorney General,
Utah,,,Daggett,185,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1992 Attorney General,
Utah,,,Davis,35444,41612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904,,,,,,,,,,,,1992 Attorney General,
Utah,,,Duchesne,2145,2182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,1992 Attorney General,
Utah,,,Emery,2304,1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,1992 Attorney General,
Utah,,,Garfield,455,1377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,1992 Attorney General,
Utah,,,Grand,1758,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,1992 Attorney General,
Utah,,,Iron,1878,7390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,,,,,,,,,,,,1992 Attorney General,
Utah,,,Juab,1148,1578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,1992 Attorney General,
Utah,,,Kane,556,1542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,1992 Attorney General,
Utah,,,Millard,1516,3093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,1992 Attorney General,
Utah,,,Morgan,1150,1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,1992 Attorney General,
Utah,,,Piute,235,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1992 Attorney General,
Utah,,,Rich,334,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,1992 Attorney General,
Utah,,,Salt Lake,180165,133764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7501,,,,,,,,,,,,1992 Attorney General,
Utah,,,San Juan,2080,1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,1992 Attorney General,
Utah,,,Sanpete,2935,3519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,,,,,,,,,,,1992 Attorney General,
Utah,,,Sevier,2373,3744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,1992 Attorney General,
Utah,,,Summit,5682,3315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,,,,,,,,,,,,1992 Attorney General,
Utah,,,Tooele,5737,4252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,,,,,,,,,,,,1992 Attorney General,
Utah,,,Uintah,3443,3913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,1992 Attorney General,
Utah,,,Utah,39874,64567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968,,,,,,,,,,,,1992 Attorney General,
Utah,,,Wasatch,2223,2137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,1992 Attorney General,
Utah,,,Washington,6083,14310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592,,,,,,,,,,,,1992 Attorney General,
Utah,,,Wayne,441,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,1992 Attorney General,
Utah,,,Weber,38083,28315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,,,,,,,,,,,,1992 Attorney General,
Utah,,,Beaver,902,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Box Elder,3590,11268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Cache,6452,22634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Carbon,5948,2546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Daggett,164,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Davis,22897,55403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Duchesne,1302,2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Emery,1804,2239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Garfield,404,1310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Grand,1505,1529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Iron,2125,6732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Juab,1001,1571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Kane,450,1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Millard,1349,3160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Morgan,784,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Piute,185,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Rich,238,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Salt Lake,136497,161749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,San Juan,1860,2071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Sanpete,2255,4055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Sevier,1720,4206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Summit,4105,4273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Tooele,4897,4970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Uintah,2255,5017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Utah,23225,77305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Wasatch,1551,2658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Washington,4814,15224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Wayne,332,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Weber,27273,38712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992 Auditor,
Utah,,,Beaver,1057,946,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Box Elder,5437,8358,,,,,,,,,,,,,,,,,,,,,1341,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Cache,9603,17975,,,,,,,,,,,,,,,,,,,,,1901,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Carbon,6286,1955,,,,,,,,,,,,,,,,,,,,,385,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Daggett,183,197,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Davis,27974,44197,,,,,,,,,,,,,,,,,,,,,6010,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Duchesne,1655,2280,,,,,,,,,,,,,,,,,,,,,406,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Emery,2285,1748,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Garfield,521,1207,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Grand,1622,1259,,,,,,,,,,,,,,,,,,,,,214,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Iron,2706,5892,,,,,,,,,,,,,,,,,,,,,434,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Juab,1227,1344,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Kane,640,1285,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Millard,1629,2601,,,,,,,,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Morgan,1091,1482,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Piute,240,408,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Rich,332,451,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Salt Lake,163003,129968,,,,,,,,,,,,,,,,,,,,,18067,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,San Juan,1925,1976,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Sanpete,2831,3199,,,,,,,,,,,,,,,,,,,,,449,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Sevier,2254,3418,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Summit,4520,3598,,,,,,,,,,,,,,,,,,,,,550,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Tooele,5678,3674,,,,,,,,,,,,,,,,,,,,,737,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Uintah,2679,4157,,,,,,,,,,,,,,,,,,,,,574,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Utah,28325,66726,,,,,,,,,,,,,,,,,,,,,7321,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Wasatch,1915,2131,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Washington,6366,12636,,,,,,,,,,,,,,,,,,,,,1424,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Wayne,414,657,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Weber,32400,29207,,,,,,,,,,,,,,,,,,,,,5736,,,,,,,,,,,,,,,,,,,,,,,,1992 Treasurer,
Utah,,,Beaver,720,1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,1996 Attorney General,
Utah,,,Box Elder,6353,6998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,,,,1996 Attorney General,
Utah,,,Cache,12422,14216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,,,,,,,,,,,,1996 Attorney General,
Utah,,,Carbon,5372,2142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,1996 Attorney General,
Utah,,,Daggett,199,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1996 Attorney General,
Utah,,,Davis,35101,35090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005,,,,,,,,,,,,1996 Attorney General,
Utah,,,Duchesne,1974,2269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,1996 Attorney General,
Utah,,,Emery,2135,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,1996 Attorney General,
Utah,,,Garfield,502,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,1996 Attorney General,
Utah,,,Grand,1698,1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,1996 Attorney General,
Utah,,,Iron,2857,6822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,,,,,,,,,,,1996 Attorney General,
Utah,,,Juab,1195,1351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,1996 Attorney General,
Utah,,,Kane,623,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,1996 Attorney General,
Utah,,,Millard,1542,2707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,1996 Attorney General,
Utah,,,Morgan,1539,1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,1996 Attorney General,
Utah,,,Piute,222,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1996 Attorney General,
Utah,,,Rich,329,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,1996 Attorney General,
Utah,,,Salt Lake,169060,108597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5107,,,,,,,,,,,,1996 Attorney General,
Utah,,,San Juan,2100,1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,1996 Attorney General,
Utah,,,Sanpete,2635,3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,1996 Attorney General,
Utah,,,Sevier,2413,3862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,1996 Attorney General,
Utah,,,Summit,6072,3194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,,,,,,,,,,,,1996 Attorney General,
Utah,,,Tooele,5899,3472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,1996 Attorney General,
Utah,,,Uintah,2953,4487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,1996 Attorney General,
Utah,,,Utah,41316,56344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141,,,,,,,,,,,,1996 Attorney General,
Utah,,,Wasatch,2287,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,1996 Attorney General,
Utah,,,Washington,7837,16780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,1996 Attorney General,
Utah,,,Wayne,413,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,1996 Attorney General,
Utah,,,Weber,33755,21897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878,,,,,,,,,,,,1996 Attorney General,
Utah,,,Beaver,874,1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Box Elder,4328,8802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Cache,8104,17696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Carbon,5521,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Daggett,134,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Davis,22570,44251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Duchesne,1408,2598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Emery,2654,1419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Garfield,381,1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Grand,1626,1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Iron,2815,6590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Juab,972,1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Kane,442,1563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Millard,1342,2837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Morgan,989,1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Piute,178,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Rich,235,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Salt Lake,134641,129603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,San Juan,1829,2084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Sanpete,2145,3753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Sevier,1782,4051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Summit,4380,3388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Tooele,5072,4079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Uintah,2245,4910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Utah,23740,68707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Wasatch,1701,2432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Washington,6665,17629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
