State,Year,Office,County,D#,R#,CN#,U#,UL#,ND#,SD#,Proh.#,NProh.#,Pop.#,S#,Comm.#,SL#,SW#,Prog.#,Am.#,I#,Ref.#,NL#,G#,L#,FW#,CL#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,I1#,I2#,Comm.,C#,W/I6#,People's#,G,C,Year/Office,W/I#
Missouri,,,Boone,9517,21733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Buchanan,12175,21232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Butler,4503,7859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Caldwell,1298,3080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Callaway,3618,5606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Camden,1848,4802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Cape Girardeau,7545,14501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Carroll,2014,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Carter,688,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Cass,4644,8463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Cedar,1269,3337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Chariton,2188,2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Christian,1965,6139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Clark,1432,2469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Clay,14880,32173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Clinton,2237,3633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Cole,7558,14195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Cooper,2535,4888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Crawford,2249,4558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Dade,818,2543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Dallas,1081,3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Daviess,1533,2770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,DeKalb,1429,2675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Dent,1995,2782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Douglas,1217,3628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Dunklin,4209,4063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Franklin,7837,13532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Gasconade,1163,4836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Gentry,1886,2734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Greene,20253,47970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Grundy,1416,3998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Harrison,1403,3546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Henry,3695,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Hickory,674,1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Holt,1086,2503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Howard,2204,2387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Howell,3040,6975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Iron,1463,2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Jackson,89880,129810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Jasper,8325,21484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Jefferson,13591,22174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Johnson,2865,7350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Knox,1277,1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Laclede,2724,5567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Lafayette,4356,8967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Lawrence,3306,8206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Lewis,1901,2452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Lincoln,3068,4759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Linn,3259,4458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Livingston,2840,5171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Macon,2951,4323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Madison,1598,2660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Maries,1458,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Marion,4921,6474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,McDonald,2023,3926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Mercer,590,1563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Miller,1868,5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Mississippi,2063,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Moniteau,1708,3677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Monroe,2595,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Montgomery,1907,3481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Morgan,1868,3759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,New Madrid,4683,3364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Newton,4765,10177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Nodaway,3535,5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Oregon,1701,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Osage,1941,3803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Ozark,635,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Pemiscot,3587,2556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Perry,1672,4977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Pettis,5403,9682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Phelps,4051,7045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Pike,2842,4168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Platte,4207,8826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Polk,2340,5226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Pulaski,2804,3262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Putnam,596,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Ralls,1711,1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Randolph,4260,4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Ray,3166,3801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Reynolds,1284,1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Ripley,1660,2302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Saint Charles,11389,25452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Saint Clair,1598,2637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Saint Francois,4718,8827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Saint Louis,134804,289565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Saint Louis City,107831,77291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Sainte Genevieve,1868,3163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Saline,4131,5883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Schuyler,1023,1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Scotland,1345,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Scott,5291,5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Shannon,1348,1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Shelby,1888,1756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Stoddard,4632,4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Stone,1132,4068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Sullivan,1732,2507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Taney,1577,4770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Texas,3169,4506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Vernon,3239,4621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Warren,1225,3560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Washington,2239,3733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Wayne,2141,2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Webster,2523,4870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Worth,831,1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Wright,1349,3959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972 Attorney General,
Missouri,,,Adair,3180,5167,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Andrew,2194,3643,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Atchison,2063,2266,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Audrain,5691,5195,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Barry,3952,6215,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Barton,1727,3391,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Bates,3743,4469,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Benton,1712,3188,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Bollinger,2279,2518,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Boone,16304,14446,,,,,,,,,,,,,,,279,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Buchanan,16853,16052,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Butler,5284,6911,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Caldwell,1608,2738,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Callaway,4779,4340,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Camden,2315,4257,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Cape Girardeau,9754,11924,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Carroll,2353,3614,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Carter,805,912,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Cass,5489,7353,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Cedar,1420,3140,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Chariton,2498,2266,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Christian,2260,5760,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Clark,1820,2058,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Clay,19670,26369,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Clinton,2796,2987,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Cole,10768,10727,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Cooper,3195,4228,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Crawford,2845,3893,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Dade,973,2349,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Dallas,1218,2890,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Daviess,1804,2475,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,DeKalb,1737,2328,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Dent,2425,2228,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Douglas,1351,3372,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Dunklin,4445,3577,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Franklin,10002,11136,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Gasconade,1488,4438,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Gentry,2267,2290,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Greene,26096,41563,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Grundy,1769,3589,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Harrison,1639,3245,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Henry,4178,4196,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Hickory,752,1683,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Holt,1359,2181,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Howard,2754,1765,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Howell,3080,6362,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Iron,1742,1720,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Jackson,107370,108501,,,,,,,,,,,,,,,713,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Jasper,11007,18524,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Jefferson,18415,16950,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Johnson,4200,5816,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Knox,1528,1384,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Laclede,3048,5112,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Lafayette,5185,8029,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Lawrence,3867,7573,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Lewis,2397,1888,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Lincoln,3988,3759,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Linn,3803,3904,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Livingston,3368,4580,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Macon,3299,3944,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Madison,1896,2313,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Maries,1773,1469,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Marion,6294,5021,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,McDonald,2523,3460,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Mercer,691,1437,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Miller,2483,4689,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Mississippi,2399,1463,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Moniteau,2227,3130,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Monroe,3057,1375,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Montgomery,2371,2958,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Morgan,2170,3355,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,New Madrid,5061,2840,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Newton,5848,8852,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Nodaway,4529,4627,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Oregon,1885,1385,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Osage,2614,3118,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Ozark,709,1924,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Pemiscot,3471,2295,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Perry,2242,4231,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Pettis,7041,7904,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Phelps,5518,5522,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Pike,3643,3232,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Platte,5843,6904,,,,,,,,,,,,,,,125,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Polk,2688,4809,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Pulaski,3210,2730,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Putnam,689,1923,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Ralls,1991,1210,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Randolph,5103,3726,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Ray,3808,2996,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Reynolds,1456,959,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Ripley,1872,2023,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Saint Charles,17403,18966,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Saint Clair,1742,2431,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Saint Francois,5975,7413,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Saint Louis,216609,201638,,,,,,,,,,,,,,,1233,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Saint Louis City,129808,53075,,,,,,,,,,,,,,,318,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Sainte Genevieve,2716,2249,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Saline,4894,5036,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Schuyler,1211,1230,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Scotland,1702,1345,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Scott,6279,4354,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Shannon,1534,1055,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Shelby,2193,1417,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Stoddard,4407,4148,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
Missouri,,,Stone,1289,3811,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1972 Lt. Gubernatorial,
