State,Year,Office,County,D#,R#,IND#,Proh.#,S#,SL#,Pop.#,Prog.#,U#,Labor#,Comm.#,I1#,I2#,C#,L#,NL#,Ref.#,G#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,Country#,I#,W/I#,Year / Office
Wyoming,1892,President,Albany,1041,1100,,82,,,,,,,,,,,,,,,,0,,,,,,,,
Wyoming,1892,President,Big Horn,0,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,
Wyoming,1892,President,Carbon,853,978,,40,,,,,,,,,,,,,,,,0,,,,,,,,
Wyoming,1892,President,Converse,360,494,,57,,,,,,,,,,,,,,,,0,,,,,,,,
Wyoming,1892,President,Crook,516,399,,19,,,,,,,,,,,,,,,,0,,,,,,,,
Wyoming,1892,President,Fremont,495,648,,24,,,,,,,,,,,,,,,,23,,,,,,,,
Wyoming,1892,President,Johnson,561,309,,31,,,,,,,,,,,,,,,,0,,,,,,,,
Wyoming,1892,President,Laramie,1329,1890,,63,,,,,,,,,,,,,,,,6,,,,,,,,
Wyoming,1892,President,Natrona,148,194,,5,,,,,,,,,,,,,,,,0,,,,,,,,
Wyoming,1892,President,Sheridan,517,509,,72,,,,,,,,,,,,,,,,0,,,,,,,,
Wyoming,1892,President,Sweetwater,702,674,,57,,,,,,,,,,,,,,,,0,,,,,,,,
Wyoming,1892,President,Uinta,993,965,,67,,,,,,,,,,,,,,,,0,,,,,,,,
Wyoming,1892,President,Weston,207,294,,13,,,,,,,,,,,,,,,,0,,,,,,,,
Wyoming,1896,President,Albany,1073,1220,,22,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1896,President,Big Horn,591,538,,17,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1896,President,Carbon,1080,1229,,9,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1896,President,Converse,459,585,,13,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1896,President,Crook,569,524,,6,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1896,President,Fremont,523,535,,6,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1896,President,Johnson,467,284,,2,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1896,President,Laramie,1628,1776,,19,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1896,President,Natrona,327,392,,3,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1896,President,Sheridan,1104,877,,11,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1896,President,Sweetwater,996,754,,37,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1896,President,Uinta,1726,907,,8,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1896,President,Weston,319,451,,6,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1900,President,Albany,1001,1540,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Wyoming,1900,President,Big Horn,479,843,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Wyoming,1900,President,Carbon,1152,1757,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Wyoming,1900,President,Converse,406,795,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Wyoming,1900,President,Crook,531,692,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Wyoming,1900,President,Fremont,539,919,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Wyoming,1900,President,Johnson,440,466,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Wyoming,1900,President,Laramie,1538,2181,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Wyoming,1900,President,Natrona,267,520,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Wyoming,1900,President,Sheridan,985,1018,,,21,,20,,,,,,,,,,,,,,,,,,,,,
Wyoming,1900,President,Sweetwater,740,1101,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Wyoming,1900,President,Uinta,1748,2102,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Wyoming,1900,President,Weston,338,548,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Wyoming,1904,President,Albany,706,1674,,59,201,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1904,President,Big Horn,751,1962,,16,41,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1904,President,Carbon,956,2234,,6,73,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1904,President,Converse,395,1098,,16,9,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1904,President,Crook,475,984,,14,58,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1904,President,Fremont,563,1009,,5,23,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1904,President,Johnson,459,725,,1,7,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1904,President,Laramie,1167,3109,,49,131,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1904,President,Natrona,320,738,,5,2,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1904,President,Sheridan,1068,1905,,17,212,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1904,President,Sweetwater,464,1473,,12,115,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1904,President,Uinta,1385,2768,,16,189,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1904,President,Weston,221,810,,1,11,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1908,President,Albany,1152,1335,5,19,173,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1908,President,Big Horn,1648,2638,10,0,80,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1908,President,Carbon,1430,1651,2,0,119,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1908,President,Converse,716,1030,1,0,18,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1908,President,Crook,799,1068,0,0,94,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1908,President,Fremont,1190,1838,8,5,88,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1908,President,Johnson,614,781,4,0,11,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1908,President,Laramie,2523,2965,3,35,106,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1908,President,Natrona,461,835,2,2,10,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1908,President,Sheridan,1539,2158,4,5,218,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1908,President,Sweetwater,637,1299,1,0,284,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1908,President,Uinta,1731,2525,23,0,478,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1908,President,Weston,478,723,0,0,36,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Albany,1044,882,,59,177,,,531,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Big Horn,691,794,,26,136,,,594,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Campbell,361,186,,11,19,,,163,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Carbon,957,1106,,15,258,,,489,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Converse,436,540,,14,40,,,349,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Crook,726,505,,14,166,,,461,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Fremont,993,811,,9,131,,,511,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Goshen,318,292,,30,23,,,235,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Hot Springs,343,273,,12,80,,,298,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Johnson,524,522,,2,21,,,327,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Laramie,1923,1871,,44,131,,,835,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Lincoln,1028,1430,,6,334,,,580,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Natrona,447,640,,5,52,,,262,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Niobrara,282,500,,59,30,,,142,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Park,672,534,,28,88,,,470,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Platte,785,500,,40,87,,,353,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Sheridan,1649,862,,34,398,,,1305,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Sweetwater,916,888,,10,279,,,390,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Uinta,535,717,,0,207,,,463,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Washakie,221,258,,5,23,,,168,,,,,,,,,,,,,,,,,,,,
Wyoming,1912,President,Weston,459,449,,11,80,,,306,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Albany,1571,1313,,38,73,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Big Horn,1493,1239,,8,29,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Campbell,690,448,,10,12,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Carbon,1661,1217,,10,155,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Converse,879,766,,15,20,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Crook,1181,846,,9,51,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Fremont,1752,1407,,17,75,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Goshen,1096,770,,21,49,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Hot Springs,760,523,,23,95,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Johnson,812,814,,2,28,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Laramie,2759,2428,,55,78,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Lincoln,2378,1426,,10,142,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Natrona,1377,912,,8,30,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Niobrara,599,533,,22,14,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Park,1146,1092,,22,69,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Platte,1276,806,,53,62,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Sheridan,2906,1914,,23,205,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Sweetwater,1496,1287,,4,152,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Uinta,1295,822,,6,51,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Washakie,455,344,,3,16,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1916,President,Weston,734,791,,14,47,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Albany,1145,1769,,,,,,,,76,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Big Horn,1082,2157,,,,,,,,39,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Campbell,493,1027,,,,,,,,20,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Carbon,1039,1871,,,,,,,,175,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Converse,679,1561,,,,,,,,9,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Crook,451,934,,,,,,,,4,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Fremont,994,2194,,,,,,,,57,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Goshen,552,1496,,,,,,,,9,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Hot Springs,529,1212,,,,,,,,135,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Johnson,525,1202,,,,,,,,6,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Laramie,1810,3399,,,,,,,,221,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Lincoln,1154,2043,,,,,,,,149,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Natrona,1153,2957,,,,,,,,357,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Niobrara,345,969,,,,,,,,4,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Park,666,1630,,,,,,,,15,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Platte,694,1405,,,,,,,,40,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Sheridan,1192,2645,,,,,,,,540,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Sweetwater,1216,1744,,,,,,,,261,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Uinta,914,1194,,,,,,,,31,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Washakie,333,609,,,,,,,,5,,,,,,,,,,,,,,,,,,
Wyoming,1920,President,Weston,463,1073,,,,,,,,27,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Albany,743,2164,,,,,,1628,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Big Horn,459,2023,,,,,,1233,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Campbell,577,1121,,,,,,443,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Carbon,733,2398,,,,,,1264,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Converse,524,1758,,,,,,725,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Crook,468,978,,,,,,349,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Fremont,561,1986,,,,,,1292,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Goshen,464,1603,,,,,,788,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Hot Springs,231,1011,,,,,,969,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Johnson,501,1097,,,,,,293,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Laramie,1120,3944,,,,,,2378,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Lincoln,576,1493,,,,,,1025,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Natrona,1631,8267,,,,,,3857,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Niobrara,202,820,,,,,,671,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Park,530,1607,,,,,,760,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Platte,436,1383,,,,,,972,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Sheridan,1115,2530,,,,,,2272,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Sublette,183,570,,,,,,93,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Sweetwater,688,2119,,,,,,2219,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Teton,173,342,,,,,,111,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Uinta,427,1126,,,,,,921,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Washakie,209,724,,,,,,271,,,,,,,,,,,,,,,,,,,,
Wyoming,1924,President,Weston,317,794,,,,,,640,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Albany,1618,2941,,,27,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Big Horn,933,2646,,,17,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Campbell,744,1528,,,25,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Carbon,1609,3019,,,27,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Converse,845,2040,,,8,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Crook,582,1466,,,5,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Fremont,1449,2267,,,22,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Goshen,777,2483,,,38,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Hot Springs,940,1220,,,45,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Johnson,590,1369,,,18,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Laramie,3029,5862,,,82,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Lincoln,1687,2217,,,15,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Natrona,3818,7141,,,64,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Niobrara,469,1424,,,26,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Park,1062,2175,,,23,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Platte,932,2206,,,118,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Sheridan,2563,3616,,,71,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Sublette,316,573,,,6,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Sweetwater,2974,2528,,,97,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Teton,270,495,,,5,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Uinta,1012,1439,,,17,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Washakie,392,966,,,8,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1928,President,Weston,688,1127,,,24,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Albany,2665,2281,,,337,,,,,,6,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Big Horn,2155,2334,,,73,,,,,,1,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Campbell,1728,1161,,,83,,,,,,8,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Carbon,2836,2088,,,124,,,,,,25,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Converse,1860,1569,,,46,,,,,,2,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Crook,1317,1062,,,34,,,,,,0,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Fremont,2612,1696,,,61,,,,,,5,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Goshen,2545,1954,,,76,,,,,,15,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Hot Springs,1466,742,,,133,,,,,,12,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Johnson,1171,1101,,,68,,,,,,0,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Laramie,5435,5116,,,383,,,,,,4,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Lincoln,2275,1673,,,55,,,,,,3,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Natrona,6777,4368,,,372,,,,,,16,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Niobrara,1237,908,,,39,,,,,,1,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Park,2043,1600,,,113,,,,,,1,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Platte,1893,1430,,,296,,,,,,5,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Sheridan,4260,2738,,,143,,,,,,1,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Sublette,633,512,,,25,,,,,,2,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Sweetwater,4637,2043,,,239,,,,,,64,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Teton,699,406,,,10,,,,,,0,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Uinta,1658,1250,,,44,,,,,,6,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Washakie,1009,711,,,30,,,,,,1,,,,,,,,,,,,,,,,,
Wyoming,1932,President,Weston,1459,840,,,45,,,,,,2,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Albany,3685,1777,,6,20,,,,49,,2,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Big Horn,3156,1996,,6,3,,,,73,,2,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Campbell,1435,1322,,1,4,,,,21,,1,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Carbon,3257,2041,,3,13,,,,51,,8,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Converse,1639,1556,,4,11,,,,34,,7,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Crook,1088,1218,,1,5,,,,38,,0,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Fremont,3050,2357,,9,7,,,,107,,3,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Goshen,2639,2047,,3,3,,,,47,,12,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Hot Springs,1419,796,,5,9,,,,89,,1,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Johnson,949,1266,,1,8,,,,109,,0,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Laramie,7594,4356,,5,22,,,,151,,12,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Lincoln,2747,1376,,0,5,,,,31,,1,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Natrona,7819,3810,,16,20,,,,241,,1,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Niobrara,1124,1086,,2,5,,,,28,,0,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Park,2594,1618,,2,7,,,,92,,2,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Platte,1730,1546,,5,11,,,,108,,6,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Sheridan,4731,2726,,3,10,,,,204,,6,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Sublette,667,638,,0,1,,,,27,,5,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Sweetwater,6232,1797,,1,17,,,,32,,18,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Teton,795,501,,1,4,,,,51,,0,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Uinta,1972,1015,,1,6,,,,21,,0,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Washakie,1109,810,,0,7,,,,34,,3,,,,,,,,,,,,,,,,,
Wyoming,1936,President,Weston,1193,1084,,0,2,,,,15,,1,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Albany,4018,2756,,16,14,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Big Horn,2594,2859,,13,9,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Campbell,1128,1540,,3,4,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Carbon,3429,2882,,6,3,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Converse,1395,1889,,2,0,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Crook,869,1359,,3,2,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Fremont,2644,3788,,9,12,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Goshen,1982,2861,,10,5,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Hot Springs,1266,913,,8,7,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Johnson,781,1460,,3,3,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Laramie,7808,5955,,26,31,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Lincoln,2839,1765,,1,0,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Natrona,6373,5555,,10,11,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Niobrara,1200,1427,,3,2,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Park,2747,2512,,19,4,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Platte,1849,1758,,4,11,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Sheridan,4439,3814,,12,3,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Sublette,627,771,,1,3,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Sweetwater,6637,2439,,10,8,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Teton,728,623,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Uinta,2007,1335,,6,3,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Washakie,942,1080,,5,6,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1940,President,Weston,985,1292,,1,6,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Albany,3229,2970,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Big Horn,2314,2659,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Campbell,894,1514,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Carbon,2983,2698,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Converse,979,1601,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Crook,690,1244,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Fremont,2177,3193,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Goshen,1514,2674,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Hot Springs,969,877,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Johnson,756,1384,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Laramie,7542,7326,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Lincoln,2140,1649,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Natrona,4890,5196,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Niobrara,826,1312,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Park,2257,2571,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Platte,1544,1776,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Sheridan,3862,3802,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Sublette,470,683,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Sweetwater,5599,2623,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Teton,499,637,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Uinta,1754,1305,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Washakie,777,1130,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1944,President,Weston,754,1097,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Albany,3141,2858,,,12,4,,30,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Big Horn,2370,2429,,,2,2,,20,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Campbell,856,1201,,,0,1,,13,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Carbon,3439,2319,,,0,0,,55,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Converse,996,1327,,,2,2,,11,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Crook,712,1166,,,3,2,,9,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Fremont,3019,3357,,,0,0,,24,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Goshen,1843,2029,,,3,0,,34,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Hot Springs,928,791,,,2,1,,42,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Johnson,682,1351,,,5,0,,7,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Laramie,8226,6200,,,26,8,,64,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Lincoln,1925,1730,,,0,0,,83,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Natrona,6183,5341,,,20,2,,62,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Niobrara,753,975,,,3,2,,12,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Park,2461,2655,,,6,3,,20,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Platte,1465,1366,,,13,2,,7,,,,,,,,,,,,,,,,,,,,
