State,Year,Office,Parish,D#,R#,Proh.#,Prog.#,Pop.#,S#,UP#,T#,AI#,SW#,Comm.#,I1#,I2#,Ref.#,NL#,NA#,L#,G#,S&L,PWF#,BL#,Cit.#,Nom.#,MPD#,JIA#,ER#,AF#,LEC#,WW#,EJO#,W/I#,CCS#,Vet.#,LFC#,IOC#,LTC#,SE#,O1#,O2#,O3#,O4#,O5#,O6#,O7#,D1#,D2#,D3#,D4#,R1#,R2#,I3#,I4#,I5#,I6#,I7#,I8#,D5#,D6#,D7#,R3#,O#,Unnamed: 13,Unnamed: 14
Louisiana,2011,Governor,Orleans,,,,,,,,,,,,1742,349,,,,1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,15525,5679,3647,2211,18794,,580,399,,,,,,,,,,,
Louisiana,2011,Governor,Ouachita,,,,,,,,,,,,801,215,,,,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,5949,1271,864,468,23551,,158,122,,,,,,,,,,,
Louisiana,2011,Governor,Plaquemines,,,,,,,,,,,,171,53,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,269,495,96,6383,,52,44,,,,,,,,,,,
Louisiana,2011,Governor,Pointe Coupee,,,,,,,,,,,,194,87,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682,397,255,227,3796,,67,59,,,,,,,,,,,
Louisiana,2011,Governor,Rapides,,,,,,,,,,,,941,473,,,,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,9126,1392,1007,764,22871,,291,188,,,,,,,,,,,
Louisiana,2011,Governor,Red River,,,,,,,,,,,,159,87,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,234,218,148,2396,,35,27,,,,,,,,,,,
Louisiana,2011,Governor,Richland,,,,,,,,,,,,280,64,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,986,339,162,106,4586,,37,54,,,,,,,,,,,
Louisiana,2011,Governor,Sabine,,,,,,,,,,,,199,282,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,761,227,136,81,4941,,45,39,,,,,,,,,,,
Louisiana,2011,Governor,Saint Bernard,,,,,,,,,,,,329,106,,,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,421,293,237,9960,,84,66,,,,,,,,,,,
Louisiana,2011,Governor,Saint Charles,,,,,,,,,,,,266,66,,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789,577,582,467,11313,,135,51,,,,,,,,,,,
Louisiana,2011,Governor,Saint Helena,,,,,,,,,,,,226,60,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478,489,274,190,1976,,68,51,,,,,,,,,,,
Louisiana,2011,Governor,Saint James,,,,,,,,,,,,233,70,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091,626,591,276,4983,,79,64,,,,,,,,,,,
Louisiana,2011,Governor,Saint John the Baptist,,,,,,,,,,,,414,127,,,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,2611,1193,1138,538,7702,,210,110,,,,,,,,,,,
Louisiana,2011,Governor,Saint Landry,,,,,,,,,,,,704,195,,,,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,4059,1249,742,454,12871,,557,153,,,,,,,,,,,
Louisiana,2011,Governor,Saint Martin,,,,,,,,,,,,508,122,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952,545,462,229,10032,,116,76,,,,,,,,,,,
Louisiana,2011,Governor,Saint Mary,,,,,,,,,,,,355,96,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,2343,778,584,415,9792,,126,54,,,,,,,,,,,
Louisiana,2011,Governor,Saint Tammany,,,,,,,,,,,,590,203,,,,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552,1038,741,520,38716,,177,144,,,,,,,,,,,
Louisiana,2011,Governor,Tangipahoa,,,,,,,,,,,,904,239,,,,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,3484,1418,901,569,19164,,408,164,,,,,,,,,,,
Louisiana,2011,Governor,Tensas,,,,,,,,,,,,98,31,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,420,103,51,1300,,18,22,,,,,,,,,,,
Louisiana,2011,Governor,Terrebonne,,,,,,,,,,,,373,94,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,2204,656,414,282,19754,,48,123,,,,,,,,,,,
Louisiana,2011,Governor,Union,,,,,,,,,,,,166,45,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078,169,95,48,5013,,14,40,,,,,,,,,,,
Louisiana,2011,Governor,Vermilion,,,,,,,,,,,,426,145,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816,366,334,155,11236,,71,68,,,,,,,,,,,
Louisiana,2011,Governor,Vernon,,,,,,,,,,,,243,149,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123,283,159,123,7298,,41,39,,,,,,,,,,,
Louisiana,2011,Governor,Washington,,,,,,,,,,,,436,202,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578,615,493,256,8706,,83,86,,,,,,,,,,,
Louisiana,2011,Governor,Webster,,,,,,,,,,,,203,67,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914,449,306,156,5887,,35,40,,,,,,,,,,,
Louisiana,2011,Governor,West Baton Rouge,,,,,,,,,,,,343,90,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978,393,293,267,4783,,45,34,,,,,,,,,,,
Louisiana,2011,Governor,West Carroll,,,,,,,,,,,,115,25,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,72,46,29,2842,,4,12,,,,,,,,,,,
Louisiana,2011,Governor,West Feliciana,,,,,,,,,,,,133,39,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412,160,108,124,2084,,26,29,,,,,,,,,,,
Louisiana,2011,Governor,Winn,,,,,,,,,,,,159,212,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,716,295,133,84,3382,,33,31,,,,,,,,,,,
Louisiana,2015,Governor,Acadia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6395,,,,8595,,,,,,,,,,,,,,
Louisiana,2015,Governor,Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2915,,,,2392,,,,,,,,,,,,,,
Louisiana,2015,Governor,Ascension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15989,,,,14618,,,,,,,,,,,,,,
Louisiana,2015,Governor,Assumption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4132,,,,2332,,,,,,,,,,,,,,
Louisiana,2015,Governor,Avoyelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5626,,,,3176,,,,,,,,,,,,,,
Louisiana,2015,Governor,Beauregard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4237,,,,5344,,,,,,,,,,,,,,
Louisiana,2015,Governor,Bienville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778,,,,1933,,,,,,,,,,,,,,
Louisiana,2015,Governor,Bossier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9258,,,,15518,,,,,,,,,,,,,,
Louisiana,2015,Governor,Caddo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38406,,,,23896,,,,,,,,,,,,,,
Louisiana,2015,Governor,Calcasieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25586,,,,18103,,,,,,,,,,,,,,
Louisiana,2015,Governor,Caldwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589,,,,2530,,,,,,,,,,,,,,
Louisiana,2015,Governor,Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144,,,,1184,,,,,,,,,,,,,,
Louisiana,2015,Governor,Catahoula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251,,,,1563,,,,,,,,,,,,,,
Louisiana,2015,Governor,Claiborne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965,,,,1690,,,,,,,,,,,,,,
Louisiana,2015,Governor,Concordia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297,,,,1996,,,,,,,,,,,,,,
Louisiana,2015,Governor,De Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4258,,,,3653,,,,,,,,,,,,,,
Louisiana,2015,Governor,East Baton Rouge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80602,,,,38623,,,,,,,,,,,,,,
Louisiana,2015,Governor,East Carroll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288,,,,648,,,,,,,,,,,,,,
Louisiana,2015,Governor,East Feliciana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4369,,,,2197,,,,,,,,,,,,,,
Louisiana,2015,Governor,Evangeline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4720,,,,3576,,,,,,,,,,,,,,
Louisiana,2015,Governor,Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126,,,,2780,,,,,,,,,,,,,,
Louisiana,2015,Governor,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702,,,,2841,,,,,,,,,,,,,,
Louisiana,2015,Governor,Iberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9707,,,,10545,,,,,,,,,,,,,,
Louisiana,2015,Governor,Iberville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8114,,,,3030,,,,,,,,,,,,,,
Louisiana,2015,Governor,Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256,,,,2496,,,,,,,,,,,,,,
Louisiana,2015,Governor,Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49902,,,,48633,,,,,,,,,,,,,,
Louisiana,2015,Governor,Jefferson Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3857,,,,3225,,,,,,,,,,,,,,
Louisiana,2015,Governor,La Salle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,,,,2537,,,,,,,,,,,,,,
Louisiana,2015,Governor,Lafayette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27926,,,,31291,,,,,,,,,,,,,,
Louisiana,2015,Governor,Lafourche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9976,,,,12520,,,,,,,,,,,,,,
Louisiana,2015,Governor,Lincoln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4985,,,,4402,,,,,,,,,,,,,,
Louisiana,2015,Governor,Livingston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11168,,,,16950,,,,,,,,,,,,,,
Louisiana,2015,Governor,Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1889,,,,932,,,,,,,,,,,,,,
Louisiana,2015,Governor,Morehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3756,,,,2951,,,,,,,,,,,,,,
Louisiana,2015,Governor,Natchitoches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5422,,,,3860,,,,,,,,,,,,,,
Louisiana,2015,Governor,Orleans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81902,,,,12748,,,,,,,,,,,,,,
Louisiana,2015,Governor,Ouachita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17577,,,,18181,,,,,,,,,,,,,,
Louisiana,2015,Governor,Plaquemines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2954,,,,3048,,,,,,,,,,,,,,
Louisiana,2015,Governor,Pointe Coupee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5346,,,,2289,,,,,,,,,,,,,,
Louisiana,2015,Governor,Rapides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14866,,,,13496,,,,,,,,,,,,,,
Louisiana,2015,Governor,Red River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375,,,,1063,,,,,,,,,,,,,,
Louisiana,2015,Governor,Richland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3928,,,,3984,,,,,,,,,,,,,,
Louisiana,2015,Governor,Sabine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623,,,,3552,,,,,,,,,,,,,,
Louisiana,2015,Governor,Saint Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6388,,,,5106,,,,,,,,,,,,,,
Louisiana,2015,Governor,Saint Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7981,,,,7792,,,,,,,,,,,,,,
Louisiana,2015,Governor,Saint Helena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3796,,,,898,,,,,,,,,,,,,,
Louisiana,2015,Governor,Saint James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6481,,,,2789,,,,,,,,,,,,,,
Louisiana,2015,Governor,Saint John the Baptist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11562,,,,4700,,,,,,,,,,,,,,
Louisiana,2015,Governor,Saint Landry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14325,,,,8279,,,,,,,,,,,,,,
Louisiana,2015,Governor,Saint Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7812,,,,6758,,,,,,,,,,,,,,
Louisiana,2015,Governor,Saint Mary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6296,,,,6050,,,,,,,,,,,,,,
Louisiana,2015,Governor,Saint Tammany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27744,,,,42801,,,,,,,,,,,,,,
Louisiana,2015,Governor,Tangipahoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19936,,,,13098,,,,,,,,,,,,,,
Louisiana,2015,Governor,Tensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060,,,,611,,,,,,,,,,,,,,
Louisiana,2015,Governor,Terrebonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9100,,,,12603,,,,,,,,,,,,,,
Louisiana,2015,Governor,Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270,,,,3574,,,,,,,,,,,,,,
Louisiana,2015,Governor,Vermilion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116,,,,7594,,,,,,,,,,,,,,
Louisiana,2015,Governor,Vernon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3185,,,,4941,,,,,,,,,,,,,,
Louisiana,2015,Governor,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6067,,,,4998,,,,,,,,,,,,,,
Louisiana,2015,Governor,Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289,,,,4768,,,,,,,,,,,,,,
Louisiana,2015,Governor,West Baton Rouge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5215,,,,2671,,,,,,,,,,,,,,
Louisiana,2015,Governor,West Carroll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821,,,,1506,,,,,,,,,,,,,,
Louisiana,2015,Governor,West Feliciana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2695,,,,1321,,,,,,,,,,,,,,
Louisiana,2015,Governor,Winn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569,,,,2161,,,,,,,,,,,,,,
Louisiana,2019,Governor,Acadia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Ascension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Assumption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Avoyelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Beauregard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Bienville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Bossier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Caddo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Calcasieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Caldwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Catahoula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Claiborne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Concordia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,De Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,East Baton Rouge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,East Carroll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,East Feliciana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Evangeline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Iberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Iberville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Jefferson Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,La Salle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Lafayette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Lafourche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Lincoln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Livingston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Morehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Natchitoches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Orleans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Ouachita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Plaquemines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Pointe Coupee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Rapides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Red River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Richland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Sabine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Saint Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Saint Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Saint Helena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Saint James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Saint John the Baptist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Saint Landry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Saint Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Saint Mary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Saint Tammany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Tangipahoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Tensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Terrebonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Vermilion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Vernon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,West Baton Rouge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,West Carroll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,West Feliciana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,2019,Governor,Winn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louisiana,1983,Lt. Governor,Acadia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7440,4111,,,,,,,,,,,,,,,,,
Louisiana,1983,Lt. Governor,Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4115,1503,,,,,,,,,,,,,,,,,
