State,Year,Office,County,D#,R#,S#,FL#,Proh.#,Prog.#,Am.#,I#,Ref.#,L#,NA#,I1#,I2#,I3#,I4#,W/I#,Year / Office
Oklahoma,2002,US Senate,Cimarron,255,974,,,,,,,,,,39,,,,,
Oklahoma,2002,US Senate,Cleveland,21088,39025,,,,,,,,,,4204,,,,,
Oklahoma,2002,US Senate,Coal,1116,776,,,,,,,,,,104,,,,,
Oklahoma,2002,US Senate,Comanche,8061,12100,,,,,,,,,,1330,,,,,
Oklahoma,2002,US Senate,Cotton,782,886,,,,,,,,,,132,,,,,
Oklahoma,2002,US Senate,Craig,1997,2002,,,,,,,,,,426,,,,,
Oklahoma,2002,US Senate,Creek,7224,10664,,,,,,,,,,1757,,,,,
Oklahoma,2002,US Senate,Custer,2781,4840,,,,,,,,,,348,,,,,
Oklahoma,2002,US Senate,Delaware,4400,5463,,,,,,,,,,783,,,,,
Oklahoma,2002,US Senate,Dewey,586,1103,,,,,,,,,,123,,,,,
Oklahoma,2002,US Senate,Ellis,472,1057,,,,,,,,,,78,,,,,
Oklahoma,2002,US Senate,Garfield,4675,11609,,,,,,,,,,1059,,,,,
Oklahoma,2002,US Senate,Garvin,3611,4500,,,,,,,,,,612,,,,,
Oklahoma,2002,US Senate,Grady,4904,8128,,,,,,,,,,1058,,,,,
Oklahoma,2002,US Senate,Grant,620,1357,,,,,,,,,,142,,,,,
Oklahoma,2002,US Senate,Greer,875,926,,,,,,,,,,89,,,,,
Oklahoma,2002,US Senate,Harmon,403,397,,,,,,,,,,47,,,,,
Oklahoma,2002,US Senate,Harper,354,972,,,,,,,,,,64,,,,,
Oklahoma,2002,US Senate,Haskell,2392,1466,,,,,,,,,,239,,,,,
Oklahoma,2002,US Senate,Hughes,2002,1746,,,,,,,,,,283,,,,,
Oklahoma,2002,US Senate,Jackson,1889,4039,,,,,,,,,,263,,,,,
Oklahoma,2002,US Senate,Jefferson,984,804,,,,,,,,,,87,,,,,
Oklahoma,2002,US Senate,Johnston,1613,1399,,,,,,,,,,273,,,,,
Oklahoma,2002,US Senate,Kay,4606,9599,,,,,,,,,,1194,,,,,
Oklahoma,2002,US Senate,Kingfisher,975,3553,,,,,,,,,,279,,,,,
Oklahoma,2002,US Senate,Kiowa,1453,1415,,,,,,,,,,171,,,,,
Oklahoma,2002,US Senate,Latimer,1771,1234,,,,,,,,,,188,,,,,
Oklahoma,2002,US Senate,Le Flore,6407,4938,,,,,,,,,,319,,,,,
Oklahoma,2002,US Senate,Lincoln,3802,6472,,,,,,,,,,821,,,,,
Oklahoma,2002,US Senate,Logan,3316,7051,,,,,,,,,,731,,,,,
Oklahoma,2002,US Senate,Love,1309,1199,,,,,,,,,,172,,,,,
Oklahoma,2002,US Senate,Major,660,1921,,,,,,,,,,158,,,,,
Oklahoma,2002,US Senate,Marshall,1897,1966,,,,,,,,,,306,,,,,
Oklahoma,2002,US Senate,Mayes,5498,5726,,,,,,,,,,1003,,,,,
Oklahoma,2002,US Senate,McClain,3098,5813,,,,,,,,,,693,,,,,
Oklahoma,2002,US Senate,McCurtain,4850,3367,,,,,,,,,,244,,,,,
Oklahoma,2002,US Senate,McIntosh,3367,2689,,,,,,,,,,571,,,,,
Oklahoma,2002,US Senate,Murray,2028,1999,,,,,,,,,,328,,,,,
Oklahoma,2002,US Senate,Muskogee,9513,8960,,,,,,,,,,1442,,,,,
Oklahoma,2002,US Senate,Noble,1170,2703,,,,,,,,,,292,,,,,
Oklahoma,2002,US Senate,Nowata,1508,1843,,,,,,,,,,258,,,,,
Oklahoma,2002,US Senate,Okfuskee,1625,1527,,,,,,,,,,258,,,,,
Oklahoma,2002,US Senate,Oklahoma,58759,116737,,,,,,,,,,10783,,,,,
Oklahoma,2002,US Senate,Okmulgee,5068,4809,,,,,,,,,,977,,,,,
Oklahoma,2002,US Senate,Osage,5891,6642,,,,,,,,,,1121,,,,,
Oklahoma,2002,US Senate,Ottawa,4332,3542,,,,,,,,,,504,,,,,
Oklahoma,2002,US Senate,Pawnee,1928,2569,,,,,,,,,,406,,,,,
Oklahoma,2002,US Senate,Payne,6720,11698,,,,,,,,,,1324,,,,,
Oklahoma,2002,US Senate,Pittsburg,7302,7044,,,,,,,,,,950,,,,,
Oklahoma,2002,US Senate,Pontotoc,3915,5633,,,,,,,,,,668,,,,,
Oklahoma,2002,US Senate,Pottawatomie,7104,10749,,,,,,,,,,1384,,,,,
Oklahoma,2002,US Senate,Pushmataha,1911,1576,,,,,,,,,,192,,,,,
Oklahoma,2002,US Senate,Roger Mills,514,829,,,,,,,,,,71,,,,,
Oklahoma,2002,US Senate,Rogers,8626,14111,,,,,,,,,,1868,,,,,
Oklahoma,2002,US Senate,Seminole,3538,3374,,,,,,,,,,424,,,,,
Oklahoma,2002,US Senate,Sequoyah,4668,4029,,,,,,,,,,419,,,,,
Oklahoma,2002,US Senate,Stephens,5269,7701,,,,,,,,,,1067,,,,,
Oklahoma,2002,US Senate,Texas,1309,3437,,,,,,,,,,104,,,,,
Oklahoma,2002,US Senate,Tillman,1198,1241,,,,,,,,,,135,,,,,
Oklahoma,2002,US Senate,Tulsa,56321,105620,,,,,,,,,,10256,,,,,
Oklahoma,2002,US Senate,Wagoner,6367,10540,,,,,,,,,,1446,,,,,
Oklahoma,2002,US Senate,Washington,5057,10626,,,,,,,,,,1183,,,,,
Oklahoma,2002,US Senate,Washita,1724,1855,,,,,,,,,,156,,,,,
Oklahoma,2002,US Senate,Woods,1084,1853,,,,,,,,,,129,,,,,
Oklahoma,2002,US Senate,Woodward,1640,3798,,,,,,,,,,290,,,,,
Oklahoma,2004,US Senate,Adair,4049,3160,,,,,,,,,,284,,,,,
Oklahoma,2004,US Senate,Alfalfa,852,1522,,,,,,,,,,249,,,,,
