State,Year,Office,County,D#,R#,Pop.#,PF#,Proh.#,BR#,Right.#,FB#,Labor#,Wor.#,Nat.#,Cit.#,Free.#,Comm.#,S#,Ind.#,Prog.#,SD#,SL#,FS#,S&L#,SW#,SE#,FL#,Chr.#,Liberty#,Justice#,U#,Am.#,I1#,I2#,I3#,Ref.#,NL#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,D1#,D2#,R1#,R2#,ULS#,WSAL#,CNPM#,CNP#,IP#,New#,Buffalo#,C#,W/I#,State#,OWL#,T#,I#,Year / Office,Prog.#.1,Christian#,CON#,NM#
Washington,,,San Juan,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803,,,,,,,,,,,,,,,1928 Treasurer,,,,
Washington,,,Skagit,2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7746,,,,,,,,,,,,,,,1928 Treasurer,,,,
Washington,,,Skamania,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,,,,,,,,,,,,,,,1928 Treasurer,,,,
Washington,,,Snohomish,6048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15169,,,,,,,,,,,,,,,1928 Treasurer,,,,
Washington,,,Spokane,19976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31753,,,,,,,,,,,,,,,1928 Treasurer,,,,
Washington,,,Stevens,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3706,,,,,,,,,,,,,,,1928 Treasurer,,,,
Washington,,,Thurston,2614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6927,,,,,,,,,,,,,,,1928 Treasurer,,,,
Washington,,,Wahkiakum,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615,,,,,,,,,,,,,,,1928 Treasurer,,,,
Washington,,,Walla Walla,2529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6445,,,,,,,,,,,,,,,1928 Treasurer,,,,
Washington,,,Whatcom,3518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13569,,,,,,,,,,,,,,,1928 Treasurer,,,,
Washington,,,Whitman,2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6354,,,,,,,,,,,,,,,1928 Treasurer,,,,
Washington,,,Yakima,5467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15537,,,,,,,,,,,,,,,1928 Treasurer,,,,
Washington,,,Adams,1284,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,940,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Asotin,1841,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,858,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Benton,2787,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,1512,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Chelan,6214,,,,,,,,,,,,,,,,,,,,,,,,,986,,,,,,,,,,,,,,,,,,,,5790,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Clallam,2891,,,,,,,,,,,,,,,,,,,,,,,,,1984,,,,,,,,,,,,,,,,,,,,2155,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Clark,7917,,,,,,,,,,,,,,,,,,,,,,,,,1100,,,,,,,,,,,,,,,,,,,,5041,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Columbia,1323,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,865,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Cowlitz,3722,,,,,,,,,,,,,,,,,,,,,,,,,2940,,,,,,,,,,,,,,,,,,,,3919,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Douglas,1629,,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,1265,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Ferry,914,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,366,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Franklin,1398,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,930,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Garfield,649,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,692,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Grant,1221,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,883,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Grays Harbor,7386,,,,,,,,,,,,,,,,,,,,,,,,,3987,,,,,,,,,,,,,,,,,,,,5902,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Island,1308,,,,,,,,,,,,,,,,,,,,,,,,,323,,,,,,,,,,,,,,,,,,,,775,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Jefferson,1420,,,,,,,,,,,,,,,,,,,,,,,,,427,,,,,,,,,,,,,,,,,,,,1155,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,King,92068,,,,,,,,,,,,,,,,,,,,,,,,,4991,,,,,,,,,,,,,,,,,,,,64751,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Kitsap,8393,,,,,,,,,,,,,,,,,,,,,,,,,429,,,,,,,,,,,,,,,,,,,,4140,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Kittitas,3576,,,,,,,,,,,,,,,,,,,,,,,,,346,,,,,,,,,,,,,,,,,,,,2392,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Klickitat,1653,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,1570,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Lewis,6929,,,,,,,,,,,,,,,,,,,,,,,,,3174,,,,,,,,,,,,,,,,,,,,4796,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Lincoln,2435,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,1837,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Mason,1618,,,,,,,,,,,,,,,,,,,,,,,,,843,,,,,,,,,,,,,,,,,,,,1135,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Okanogan,3104,,,,,,,,,,,,,,,,,,,,,,,,,605,,,,,,,,,,,,,,,,,,,,2661,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Pacific,2275,,,,,,,,,,,,,,,,,,,,,,,,,903,,,,,,,,,,,,,,,,,,,,2137,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Pend Oreille,1597,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,905,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Pierce,32089,,,,,,,,,,,,,,,,,,,,,,,,,8698,,,,,,,,,,,,,,,,,,,,17461,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,San Juan,566,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,673,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Skagit,6749,,,,,,,,,,,,,,,,,,,,,,,,,655,,,,,,,,,,,,,,,,,,,,4733,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Skamania,645,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,593,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Snohomish,16437,,,,,,,,,,,,,,,,,,,,,,,,,2430,,,,,,,,,,,,,,,,,,,,9640,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Spokane,35951,,,,,,,,,,,,,,,,,,,,,,,,,406,,,,,,,,,,,,,,,,,,,,24790,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Stevens,4114,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,,,,,,,,,2233,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Thurston,4902,,,,,,,,,,,,,,,,,,,,,,,,,4122,,,,,,,,,,,,,,,,,,,,4116,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Wahkiakum,455,,,,,,,,,,,,,,,,,,,,,,,,,270,,,,,,,,,,,,,,,,,,,,515,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Walla Walla,5453,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,4795,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Whatcom,10341,,,,,,,,,,,,,,,,,,,,,,,,,671,,,,,,,,,,,,,,,,,,,,9041,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Whitman,5885,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,4355,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Yakima,13654,,,,,,,,,,,,,,,,,,,,,,,,,1785,,,,,,,,,,,,,,,,,,,,10228,,,,,,,,,,,,,,,1932 Attorney General,,,,
Washington,,,Adams,1245,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,989,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Asotin,1884,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,864,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Benton,2539,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,,,,,,,,,1664,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Chelan,6269,,,,,,,,,,,,,,,,,,,,,,,,,997,,,,,,,,,,,,,,,,,,,,5771,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Clallam,2843,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,,,,2244,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Clark,7791,,,,,,,,,,,,,,,,,,,,,,,,,1136,,,,,,,,,,,,,,,,,,,,5227,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Columbia,1469,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,732,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Cowlitz,3595,,,,,,,,,,,,,,,,,,,,,,,,,2994,,,,,,,,,,,,,,,,,,,,4014,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Douglas,1610,,,,,,,,,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,,,,,,1283,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Ferry,927,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,364,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Franklin,1446,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,871,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Garfield,765,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,595,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Grant,1223,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,,,907,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Grays Harbor,7291,,,,,,,,,,,,,,,,,,,,,,,,,4455,,,,,,,,,,,,,,,,,,,,5701,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Island,1300,,,,,,,,,,,,,,,,,,,,,,,,,333,,,,,,,,,,,,,,,,,,,,801,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Jefferson,1385,,,,,,,,,,,,,,,,,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,1214,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,King,90648,,,,,,,,,,,,,,,,,,,,,,,,,5007,,,,,,,,,,,,,,,,,,,,66881,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Kitsap,8309,,,,,,,,,,,,,,,,,,,,,,,,,443,,,,,,,,,,,,,,,,,,,,4478,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Kittitas,3454,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,2516,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Klickitat,1529,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,1671,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Lewis,7026,,,,,,,,,,,,,,,,,,,,,,,,,3255,,,,,,,,,,,,,,,,,,,,4661,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Lincoln,2431,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,1868,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Mason,1590,,,,,,,,,,,,,,,,,,,,,,,,,860,,,,,,,,,,,,,,,,,,,,1165,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Okanogan,3112,,,,,,,,,,,,,,,,,,,,,,,,,615,,,,,,,,,,,,,,,,,,,,2660,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Pacific,2209,,,,,,,,,,,,,,,,,,,,,,,,,940,,,,,,,,,,,,,,,,,,,,2158,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Pend Oreille,1603,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,917,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Pierce,31547,,,,,,,,,,,,,,,,,,,,,,,,,8894,,,,,,,,,,,,,,,,,,,,18033,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,San Juan,569,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,667,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Skagit,6748,,,,,,,,,,,,,,,,,,,,,,,,,667,,,,,,,,,,,,,,,,,,,,4813,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Skamania,650,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,596,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Snohomish,16420,,,,,,,,,,,,,,,,,,,,,,,,,2447,,,,,,,,,,,,,,,,,,,,9773,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Spokane,35566,,,,,,,,,,,,,,,,,,,,,,,,,419,,,,,,,,,,,,,,,,,,,,25487,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Stevens,4107,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,2271,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Thurston,5157,,,,,,,,,,,,,,,,,,,,,,,,,4253,,,,,,,,,,,,,,,,,,,,3738,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Wahkiakum,450,,,,,,,,,,,,,,,,,,,,,,,,,272,,,,,,,,,,,,,,,,,,,,526,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Walla Walla,5657,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,4645,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Whatcom,10340,,,,,,,,,,,,,,,,,,,,,,,,,702,,,,,,,,,,,,,,,,,,,,9134,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Whitman,8197,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,2611,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Yakima,13749,,,,,,,,,,,,,,,,,,,,,,,,,1823,,,,,,,,,,,,,,,,,,,,10184,,,,,,,,,,,,,,,1932 Auditor,,,,
Washington,,,Adams,1314,,,,,,,,,,,,,,9,,,,,,,,,,,6,,,,2,,,,,,,,,,,,,,,,938,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Asotin,1788,,,,,,,,,,,,,,16,,,,,,,,,,,12,,,,0,,,,,,,,,,,,,,,,980,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Benton,2391,,,,,,,,,,,,,,27,,,,,,,,,,,129,,,,5,,,,,,,,,,,,,,,,1880,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Chelan,5664,,,,,,,,,,,,,,62,,,,,,,,,,,983,,,,11,,,,,,,,,,,,,,,,6580,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Clallam,2918,,,,,,,,,,,,,,31,,,,,,,,,,,1947,,,,1,,,,,,,,,,,,,,,,2238,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Clark,7642,,,,,,,,,,,,,,150,,,,,,,,,,,1089,,,,8,,,,,,,,,,,,,,,,5426,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Columbia,1162,,,,,,,,,,,,,,21,,,,,,,,,,,10,,,,0,,,,,,,,,,,,,,,,1047,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Cowlitz,3477,,,,,,,,,,,,,,64,,,,,,,,,,,3166,,,,9,,,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Douglas,1563,,,,,,,,,,,,,,37,,,,,,,,,,,172,,,,1,,,,,,,,,,,,,,,,1386,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Ferry,963,,,,,,,,,,,,,,23,,,,,,,,,,,34,,,,0,,,,,,,,,,,,,,,,345,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Franklin,1361,,,,,,,,,,,,,,27,,,,,,,,,,,20,,,,6,,,,,,,,,,,,,,,,992,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Garfield,620,,,,,,,,,,,,,,1,,,,,,,,,,,24,,,,0,,,,,,,,,,,,,,,,749,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Grant,1237,,,,,,,,,,,,,,22,,,,,,,,,,,143,,,,2,,,,,,,,,,,,,,,,907,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Grays Harbor,7322,,,,,,,,,,,,,,41,,,,,,,,,,,4164,,,,5,,,,,,,,,,,,,,,,6049,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Island,1206,,,,,,,,,,,,,,27,,,,,,,,,,,317,,,,0,,,,,,,,,,,,,,,,963,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Jefferson,1472,,,,,,,,,,,,,,20,,,,,,,,,,,415,,,,1,,,,,,,,,,,,,,,,1183,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,King,86699,,,,,,,,,,,,,,4073,,,,,,,,,,,5128,,,,225,,,,,,,,,,,,,,,,77326,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Kitsap,7689,,,,,,,,,,,,,,121,,,,,,,,,,,470,,,,8,,,,,,,,,,,,,,,,5228,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Kittitas,3271,,,,,,,,,,,,,,112,,,,,,,,,,,380,,,,3,,,,,,,,,,,,,,,,2717,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Klickitat,1636,,,,,,,,,,,,,,38,,,,,,,,,,,24,,,,3,,,,,,,,,,,,,,,,1569,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Lewis,6360,,,,,,,,,,,,,,33,,,,,,,,,,,3294,,,,8,,,,,,,,,,,,,,,,5433,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Lincoln,2390,,,,,,,,,,,,,,44,,,,,,,,,,,19,,,,1,,,,,,,,,,,,,,,,1935,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Mason,1532,,,,,,,,,,,,,,16,,,,,,,,,,,887,,,,0,,,,,,,,,,,,,,,,1176,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Okanogan,3126,,,,,,,,,,,,,,158,,,,,,,,,,,587,,,,1,,,,,,,,,,,,,,,,2688,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Pacific,2331,,,,,,,,,,,,,,26,,,,,,,,,,,886,,,,1,,,,,,,,,,,,,,,,2089,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Pend Oreille,1688,,,,,,,,,,,,,,72,,,,,,,,,,,12,,,,0,,,,,,,,,,,,,,,,827,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Pierce,28747,,,,,,,,,,,,,,873,,,,,,,,,,,8427,,,,52,,,,,,,,,,,,,,,,22434,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,San Juan,586,,,,,,,,,,,,,,8,,,,,,,,,,,82,,,,0,,,,,,,,,,,,,,,,673,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Skagit,6288,,,,,,,,,,,,,,85,,,,,,,,,,,677,,,,2,,,,,,,,,,,,,,,,5547,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Skamania,633,,,,,,,,,,,,,,24,,,,,,,,,,,17,,,,3,,,,,,,,,,,,,,,,633,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Snohomish,15369,,,,,,,,,,,,,,765,,,,,,,,,,,2345,,,,22,,,,,,,,,,,,,,,,11305,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Spokane,35154,,,,,,,,,,,,,,1756,,,,,,,,,,,392,,,,7,,,,,,,,,,,,,,,,26150,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Stevens,4191,,,,,,,,,,,,,,200,,,,,,,,,,,105,,,,0,,,,,,,,,,,,,,,,2198,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Thurston,4030,,,,,,,,,,,,,,40,,,,,,,,,,,4176,,,,3,,,,,,,,,,,,,,,,5027,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Wahkiakum,463,,,,,,,,,,,,,,8,,,,,,,,,,,283,,,,1,,,,,,,,,,,,,,,,508,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Walla Walla,4682,,,,,,,,,,,,,,92,,,,,,,,,,,18,,,,4,,,,,,,,,,,,,,,,5699,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Whatcom,9277,,,,,,,,,,,,,,579,,,,,,,,,,,594,,,,201,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Whitman,5410,,,,,,,,,,,,,,95,,,,,,,,,,,16,,,,4,,,,,,,,,,,,,,,,5088,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Yakima,12750,,,,,,,,,,,,,,122,,,,,,,,,,,1800,,,,13,,,,,,,,,,,,,,,,11376,,,,,,,,,,,,,,,1932 Lt. Gubernatorial,,,,
Washington,,,Adams,1215,,,,,,,,,,,,,,11,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1031,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Asotin,1805,,,,,,,,,,,,,,18,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,959,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Benton,2489,,,,,,,,,,,,,,26,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,1748,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Chelan,6127,,,,,,,,,,,,,,55,,,,,,,,,,,977,,,,,,,,,,,,,,,,,,,,5912,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Clallam,2805,,,,,,,,,,,,,,27,,,,,,,,,,,1954,,,,,,,,,,,,,,,,,,,,2292,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Clark,8169,,,,,,,,,,,,,,133,,,,,,,,,,,1059,,,,,,,,,,,,,,,,,,,,4945,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Columbia,1363,,,,,,,,,,,,,,26,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,833,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Cowlitz,3804,,,,,,,,,,,,,,52,,,,,,,,,,,2964,,,,,,,,,,,,,,,,,,,,3863,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Douglas,1588,,,,,,,,,,,,,,29,,,,,,,,,,,165,,,,,,,,,,,,,,,,,,,,1332,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Ferry,915,,,,,,,,,,,,,,24,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,389,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Franklin,1354,,,,,,,,,,,,,,21,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,983,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Garfield,645,,,,,,,,,,,,,,2,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,736,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Grant,1223,,,,,,,,,,,,,,21,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,922,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Grays Harbor,7431,,,,,,,,,,,,,,42,,,,,,,,,,,4143,,,,,,,,,,,,,,,,,,,,5890,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Island,1274,,,,,,,,,,,,,,17,,,,,,,,,,,317,,,,,,,,,,,,,,,,,,,,850,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Jefferson,1400,,,,,,,,,,,,,,17,,,,,,,,,,,423,,,,,,,,,,,,,,,,,,,,1194,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,King,91317,,,,,,,,,,,,,,3751,,,,,,,,,,,4663,,,,,,,,,,,,,,,,,,,,66442,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Kitsap,8263,,,,,,,,,,,,,,95,,,,,,,,,,,407,,,,,,,,,,,,,,,,,,,,4425,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Kittitas,3433,,,,,,,,,,,,,,100,,,,,,,,,,,339,,,,,,,,,,,,,,,,,,,,2516,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Klickitat,1532,,,,,,,,,,,,,,37,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,1722,,,,,,,,,,,,,,,1932 Secretary of State,,,,
Washington,,,Lewis,6767,,,,,,,,,,,,,,27,,,,,,,,,,,3167,,,,,,,,,,,,,,,,,,,,5108,,,,,,,,,,,,,,,1932 Secretary of State,,,,
