State,Year,Office,County,D1#,R#,SD#,D2#,AS#,Nat.#,Wor.#,AF#,Lib.#,TC#,NP#,HR#,Cit.#,GB#,FL#,Proh.#,Labor#,UL#,Pop.#,SW#,S#,Comm.#,SL#,SE#,CW#,ST#,Prog.#,U#,AI#,Ind.#,Tisch#,I1#,I2#,I3#,I4#,Ref.#,NL#,G#,L#,WL#,UC#,W/I#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,D#,FN#,WW#,I#,WAC#,W/I1#,IND#,Am.#,CON#,SD#.1,PU#,Tisch #,W/I7#,W/I8#,W/I9#,SqD#,CD#,T#
Michigan,1924,President,Kalamazoo,3587,18451,,,,,,,,,,,,,,97,,,,,,,82,,,,2283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Kalkaska,205,966,,,,,,,,,,,,,,18,,,,,,,5,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Kent,7982,45207,,,,,,,,,,,,,,260,,,,,,,203,,,,5356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Keweenaw,50,1421,,,,,,,,,,,,,,6,,,,,,,15,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Lake,313,1069,,,,,,,,,,,,,,4,,,,,,,8,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Lapeer,929,6297,,,,,,,,,,,,,,40,,,,,,,14,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Leelanau,301,1792,,,,,,,,,,,,,,23,,,,,,,13,,,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Lenawee,3950,13358,,,,,,,,,,,,,,82,,,,,,,40,,,,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Livingston,2037,4886,,,,,,,,,,,,,,40,,,,,,,15,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Luce,112,850,,,,,,,,,,,,,,9,,,,,,,0,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Mackinac,998,1606,,,,,,,,,,,,,,12,,,,,,,14,,,,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Macomb,3191,11147,,,,,,,,,,,,,,54,,,,,,,35,,,,1506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Manistee,1314,3701,,,,,,,,,,,,,,43,,,,,,,19,,,,1294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Marquette,845,9771,,,,,,,,,,,,,,121,,,,,,,99,,,,2984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Mason,815,3567,,,,,,,,,,,,,,63,,,,,,,74,,,,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Mecosta,794,3884,,,,,,,,,,,,,,33,,,,,,,32,,,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Menominee,1055,4142,,,,,,,,,,,,,,48,,,,,,,60,,,,2459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Midland,625,4004,,,,,,,,,,,,,,64,,,,,,,12,,,,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Missaukee,208,1723,,,,,,,,,,,,,,13,,,,,,,2,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Monroe,4981,8940,,,,,,,,,,,,,,73,,,,,,,46,,,,1343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Montcalm,1396,6942,,,,,,,,,,,,,,78,,,,,,,26,,,,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Montmorency,140,748,,,,,,,,,,,,,,14,,,,,,,4,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Muskegon,1462,14422,,,,,,,,,,,,,,68,,,,,,,66,,,,2188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Newaygo,720,4243,,,,,,,,,,,,,,48,,,,,,,12,,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Oakland,4105,28603,,,,,,,,,,,,,,162,,,,,,,125,,,,2201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Oceana,650,3335,,,,,,,,,,,,,,50,,,,,,,35,,,,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Ogemaw,258,1714,,,,,,,,,,,,,,19,,,,,,,14,,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Ontonagon,417,2249,,,,,,,,,,,,,,23,,,,,,,61,,,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Osceola,566,3050,,,,,,,,,,,,,,40,,,,,,,9,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Oscoda,52,389,,,,,,,,,,,,,,0,,,,,,,2,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Otsego,249,1144,,,,,,,,,,,,,,8,,,,,,,6,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Ottawa,1871,11688,,,,,,,,,,,,,,54,,,,,,,47,,,,1220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Presque Isle,431,2315,,,,,,,,,,,,,,27,,,,,,,14,,,,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Roscommon,99,484,,,,,,,,,,,,,,6,,,,,,,5,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Saginaw,6206,23618,,,,,,,,,,,,,,162,,,,,,,103,,,,4649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Saint Clair,3600,17435,,,,,,,,,,,,,,68,,,,,,,42,,,,1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Saint Joseph,2649,6633,,,,,,,,,,,,,,52,,,,,,,56,,,,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Sanilac,983,7767,,,,,,,,,,,,,,50,,,,,,,22,,,,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Schoolcraft,190,1515,,,,,,,,,,,,,,24,,,,,,,21,,,,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Shiawassee,1738,8987,,,,,,,,,,,,,,144,,,,,,,78,,,,1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Tuscola,1076,7490,,,,,,,,,,,,,,91,,,,,,,9,,,,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Van Buren,1646,7384,,,,,,,,,,,,,,72,,,,,,,48,,,,1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Washtenaw,3603,14326,,,,,,,,,,,,,,93,,,,,,,80,,,,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Wayne,23817,268653,,,,,,,,,,,,,,1121,,,,,,,1972,,,,39773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1924,President,Wexford,592,3926,,,,,,,,,,,,,,74,,,,,,,33,,,,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Alcona,302,1149,,,,,0,,,,,,,,,4,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Alger,1053,1716,,,,,105,,,,,,,,,4,,,,,24,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Allegan,2358,10792,,,,,4,,,,,,,,,40,,,,,19,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Alpena,1984,3467,,,,,1,,,,,,,,,6,,,,,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Antrim,484,2756,,,,,2,,,,,,,,,11,,,,,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Arenac,749,1612,,,,,2,,,,,,,,,3,,,,,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Baraga,1046,2203,,,,,119,,,,,,,,,4,,,,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Barry,1459,6044,,,,,2,,,,,,,,,42,,,,,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Bay,9395,12467,,,,,5,,,,,,,,,26,,,,,19,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Benzie,321,1849,,,,,0,,,,,,,,,3,,,,,16,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Berrien,8555,19064,,,,,20,,,,,,,,,77,,,,,68,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Branch,2266,6818,,,,,1,,,,,,,,,44,,,,,19,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Calhoun,5769,24379,,,,,14,,,,,,,,,72,,,,,69,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Cass,2346,5720,,,,,4,,,,,,,,,33,,,,,34,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Charlevoix,842,3489,,,,,1,,,,,,,,,5,,,,,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Cheboygan,1784,2743,,,,,2,,,,,,,,,11,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Chippewa,2355,5326,,,,,54,,,,,,,,,9,,,,,8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Clare,381,1920,,,,,3,,,,,,,,,7,,,,,9,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Clinton,2013,6161,,,,,0,,,,,,,,,26,,,,,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Crawford,237,776,,,,,0,,,,,,,,,2,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Delta,5419,5420,,,,,16,,,,,,,,,22,,,,,44,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Dickinson,4626,5840,,,,,6,,,,,,,,,6,,,,,26,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Eaton,2285,8493,,,,,1,,,,,,,,,36,,,,,20,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Emmet,1166,3679,,,,,1,,,,,,,,,12,,,,,21,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Genesee,10910,42743,,,,,22,,,,,,,,,71,,,,,83,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Gladwin,341,1795,,,,,0,,,,,,,,,4,,,,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Gogebic,3134,6061,,,,,118,,,,,,,,,18,,,,,24,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Grand Traverse,1489,4429,,,,,1,,,,,,,,,16,,,,,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Gratiot,1854,8823,,,,,0,,,,,,,,,46,,,,,18,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Hillsdale,1893,8282,,,,,2,,,,,,,,,43,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Houghton,6573,11240,,,,,171,,,,,,,,,25,,,,,20,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Huron,3797,7046,,,,,1,,,,,,,,,26,,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Ingham,7654,29383,,,,,16,,,,,,,,,93,,,,,85,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Ionia,3089,9471,,,,,2,,,,,,,,,57,,,,,22,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Iosco,552,1873,,,,,3,,,,,,,,,7,,,,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Iron,2262,4103,,,,,32,,,,,,,,,8,,,,,4,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Isabella,1762,4926,,,,,1,,,,,,,,,34,,,,,13,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Jackson,7462,25080,,,,,10,,,,,,,,,95,,,,,38,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Kalamazoo,5946,23626,,,,,6,,,,,,,,,81,,,,,158,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Kalkaska,160,988,,,,,0,,,,,,,,,5,,,,,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Kent,18229,56573,,,,,119,,,,,,,,,211,,,,,154,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Keweenaw,360,1305,,,,,28,,,,,,,,,11,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Lake,409,1147,,,,,1,,,,,,,,,4,,,,,9,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Lapeer,1312,6514,,,,,2,,,,,,,,,29,,,,,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Leelanau,903,1521,,,,,0,,,,,,,,,10,,,,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Lenawee,4321,14794,,,,,2,,,,,,,,,88,,,,,16,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Livingston,2075,5642,,,,,0,,,,,,,,,20,,,,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Luce,350,1466,,,,,0,,,,,,,,,6,,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Mackinac,1355,1879,,,,,1,,,,,,,,,5,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Macomb,7363,12845,,,,,18,,,,,,,,,39,,,,,28,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Manistee,2624,4129,,,,,23,,,,,,,,,13,,,,,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Marquette,4716,10879,,,,,143,,,,,,,,,27,,,,,36,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Mason,1567,4318,,,,,7,,,,,,,,,10,,,,,23,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Mecosta,1004,4422,,,,,3,,,,,,,,,17,,,,,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Menominee,4198,4255,,,,,8,,,,,,,,,11,,,,,32,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Midland,964,4555,,,,,0,,,,,,,,,12,,,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Missaukee,247,1756,,,,,0,,,,,,,,,8,,,,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Monroe,7242,10202,,,,,9,,,,,,,,,37,,,,,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Montcalm,1572,7691,,,,,0,,,,,,,,,40,,,,,14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Montmorency,270,787,,,,,0,,,,,,,,,2,,,,,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Muskegon,5158,16997,,,,,29,,,,,,,,,37,,,,,55,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Newaygo,888,4552,,,,,2,,,,,,,,,19,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Oakland,10011,45343,,,,,58,,,,,,,,,43,,,,,140,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Oceana,871,3555,,,,,1,,,,,,,,,21,,,,,18,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Ogemaw,579,1630,,,,,2,,,,,,,,,6,,,,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Ontonagon,1353,2394,,,,,240,,,,,,,,,6,,,,,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Osceola,582,3923,,,,,0,,,,,,,,,17,,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Oscoda,73,476,,,,,0,,,,,,,,,0,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Otsego,476,1049,,,,,0,,,,,,,,,3,,,,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Ottawa,2524,15417,,,,,6,,,,,,,,,56,,,,,28,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Presque Isle,1029,1992,,,,,3,,,,,,,,,8,,,,,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Roscommon,236,780,,,,,0,,,,,,,,,3,,,,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Saginaw,11555,22467,,,,,21,,,,,,,,,120,,,,,61,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Saint Clair,7151,18177,,,,,5,,,,,,,,,41,,,,,15,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Saint Joseph,2698,8781,,,,,3,,,,,,,,,34,,,,,26,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Sanilac,1736,7888,,,,,14,,,,,,,,,16,,,,,10,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Schoolcraft,877,1826,,,,,1,,,,,,,,,8,,,,,20,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Shiawassee,2496,9851,,,,,3,,,,,,,,,41,,,,,13,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Tuscola,1464,8188,,,,,0,,,,,,,,,41,,,,,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Van Buren,2643,9325,,,,,3,,,,,,,,,40,,,,,34,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Washtenaw,5308,19676,,,,,9,,,,,,,,,47,,,,,51,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Wayne,157047,265852,,,,,1369,,,,,,,,,369,,,,,1629,,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1928,President,Wexford,853,4825,,,,,0,,,,,,,,,18,,,,,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Alcona,884,881,,,,,,,0,,,,,,0,5,,,,,72,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Alger,2111,1354,,,,,,,2,,,,,,2,4,,,,,76,138,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Allegan,7030,8705,,,,,,,2,,,,,,1,45,,,,,264,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Alpena,3562,3222,,,,,,,0,,,,,,0,9,,,,,202,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Antrim,1686,2308,,,,,,,3,,,,,,2,12,,,,,142,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Arenac,2086,1471,,,,,,,0,,,,,,0,7,,,,,86,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Baraga,2016,1917,,,,,,,4,,,,,,0,2,,,,,22,122,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Barry,4416,4556,,,,,,,1,,,,,,0,68,,,,,211,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Bay,14708,9816,,,,,,,0,,,,,,2,12,,,,,545,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Benzie,1432,1595,,,,,,,0,,,,,,0,12,,,,,103,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Berrien,18447,14123,,,,,,,4,,,,,,3,69,,,,,568,33,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Branch,5685,4663,,,,,,,1,,,,,,4,99,,,,,181,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Calhoun,16281,16255,,,,,,,6,,,,,,4,73,,,,,894,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Cass,5349,3994,,,,,,,13,,,,,,4,67,,,,,196,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Charlevoix,2344,2623,,,,,,,1,,,,,,1,8,,,,,300,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Cheboygan,3431,2309,,,,,,,0,,,,,,1,9,,,,,49,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Chippewa,4221,5252,,,,,,,3,,,,,,0,10,,,,,67,102,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Clare,1741,1474,,,,,,,0,,,,,,3,7,,,,,93,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Clinton,5098,4647,,,,,,,0,,,,,,0,21,,,,,86,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Crawford,755,559,,,,,,,0,,,,,,0,3,,,,,17,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Delta,7363,4386,,,,,,,0,,,,,,0,2,,,,,473,56,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Dickinson,6483,5120,,,,,,,4,,,,,,0,12,,,,,328,64,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Eaton,6887,5840,,,,,,,7,,,,,,0,72,,,,,356,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Emmet,3110,2890,,,,,,,0,,,,,,2,17,,,,,249,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Genesee,36860,28231,,,,,,,6,,,,,,9,107,,,,,1866,141,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Gladwin,1661,1378,,,,,,,0,,,,,,1,14,,,,,79,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,1932,President,Gogebic,5531,5379,,,,,,,0,,,,,,0,15,,,,,199,387,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
