State,Year,Office,County,D#,R#,Prog.#,S#,SD#,Proh.#,SR#,Am.#,IND#,I1#,I2#,Ref.#,NL#,L#,G#,NA#,UC#,W/I#,D1#,D2#,I#,W/I1#,W/I2#,Year / Office,C#,All.#
South Carolina,,,Sumter,12128,10384,,,,,,,,,,,,,,,,4,,,,,,2006 Comptroller,,
South Carolina,,,Union,4275,3504,,,,,,,,,,,,,,,,2,,,,,,2006 Comptroller,,
South Carolina,,,Williamsburg,5890,2858,,,,,,,,,,,,,,,,3,,,,,,2006 Comptroller,,
South Carolina,,,York,19861,30194,,,,,,,,,,,,,,,,17,,,,,,2006 Comptroller,,
South Carolina,,,Abbeville,3441,3240,,,,,,,,,,,,,,,,5,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Aiken,19551,20695,,,,,,,,,,,,,,,,22,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Allendale,1684,589,,,,,,,,,,,,,,,,1,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Anderson,17850,26785,,,,,,,,,,,,,,,,43,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Bamberg,2624,1245,,,,,,,,,,,,,,,,1,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Barnwell,3305,2459,,,,,,,,,,,,,,,,7,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Beaufort,17520,21612,,,,,,,,,,,,,,,,37,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Berkeley,16411,17111,,,,,,,,,,,,,,,,39,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Calhoun,2423,1987,,,,,,,,,,,,,,,,5,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Charleston,55671,35707,,,,,,,,,,,,,,,,144,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Cherokee,4993,8489,,,,,,,,,,,,,,,,5,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Chester,4220,3321,,,,,,,,,,,,,,,,3,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Chesterfield,4773,3659,,,,,,,,,,,,,,,,4,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Clarendon,5325,3456,,,,,,,,,,,,,,,,2,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Colleton,5014,4756,,,,,,,,,,,,,,,,1,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Darlington,8423,7045,,,,,,,,,,,,,,,,21,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Dillon,3636,2490,,,,,,,,,,,,,,,,2,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Dorchester,13672,14871,,,,,,,,,,,,,,,,34,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Edgefield,3760,3003,,,,,,,,,,,,,,,,4,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Fairfield,4261,2296,,,,,,,,,,,,,,,,5,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Florence,15594,15557,,,,,,,,,,,,,,,,46,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Georgetown,8765,7690,,,,,,,,,,,,,,,,12,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Greenville,43775,64664,,,,,,,,,,,,,,,,210,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Greenwood,7826,8897,,,,,,,,,,,,,,,,25,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Hampton,3867,1904,,,,,,,,,,,,,,,,3,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Horry,24713,29445,,,,,,,,,,,,,,,,47,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Jasper,2589,1589,,,,,,,,,,,,,,,,2,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Kershaw,8956,8742,,,,,,,,,,,,,,,,18,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Lancaster,7935,7442,,,,,,,,,,,,,,,,4,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Laurens,6900,8294,,,,,,,,,,,,,,,,13,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Lee,3175,1574,,,,,,,,,,,,,,,,3,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Lexington,28362,38657,,,,,,,,,,,,,,,,235,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Marion,4587,2739,,,,,,,,,,,,,,,,4,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Marlboro,3618,1733,,,,,,,,,,,,,,,,8,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,McCormick,1915,1353,,,,,,,,,,,,,,,,0,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Newberry,5930,4019,,,,,,,,,,,,,,,,15,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Oconee,7902,11623,,,,,,,,,,,,,,,,12,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Orangeburg,16287,7202,,,,,,,,,,,,,,,,12,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Pickens,9315,18232,,,,,,,,,,,,,,,,60,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Richland,56890,32634,,,,,,,,,,,,,,,,138,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Saluda,2728,2864,,,,,,,,,,,,,,,,4,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Spartanburg,25720,36408,,,,,,,,,,,,,,,,65,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Sumter,13154,9018,,,,,,,,,,,,,,,,16,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Union,3850,4021,,,,,,,,,,,,,,,,5,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Williamsburg,6049,2704,,,,,,,,,,,,,,,,4,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,York,21347,29593,,,,,,,,,,,,,,,,26,,,,,,2006 Lt. Gubernatorial,,
South Carolina,,,Abbeville,2981,3617,,,,,,,,,,,,,,,,5,,,,,,2006 Secretary of State,,
South Carolina,,,Aiken,13316,26604,,,,,,,,,,,,,,,,12,,,,,,2006 Secretary of State,,
South Carolina,,,Allendale,1437,803,,,,,,,,,,,,,,,,1,,,,,,2006 Secretary of State,,
South Carolina,,,Anderson,14152,29740,,,,,,,,,,,,,,,,12,,,,,,2006 Secretary of State,,
South Carolina,,,Bamberg,2352,1482,,,,,,,,,,,,,,,,0,,,,,,2006 Secretary of State,,
South Carolina,,,Barnwell,2577,3156,,,,,,,,,,,,,,,,2,,,,,,2006 Secretary of State,,
South Carolina,,,Beaufort,14656,24229,,,,,,,,,,,,,,,,18,,,,,,2006 Secretary of State,,
South Carolina,,,Berkeley,12343,20699,,,,,,,,,,,,,,,,12,,,,,,2006 Secretary of State,,
South Carolina,,,Calhoun,1955,2418,,,,,,,,,,,,,,,,3,,,,,,2006 Secretary of State,,
South Carolina,,,Charleston,39491,49998,,,,,,,,,,,,,,,,43,,,,,,2006 Secretary of State,,
South Carolina,,,Cherokee,4175,9060,,,,,,,,,,,,,,,,3,,,,,,2006 Secretary of State,,
South Carolina,,,Chester,3717,3767,,,,,,,,,,,,,,,,4,,,,,,2006 Secretary of State,,
South Carolina,,,Chesterfield,4228,4144,,,,,,,,,,,,,,,,3,,,,,,2006 Secretary of State,,
South Carolina,,,Clarendon,4699,4023,,,,,,,,,,,,,,,,1,,,,,,2006 Secretary of State,,
South Carolina,,,Colleton,4124,5541,,,,,,,,,,,,,,,,5,,,,,,2006 Secretary of State,,
South Carolina,,,Darlington,7016,8318,,,,,,,,,,,,,,,,6,,,,,,2006 Secretary of State,,
South Carolina,,,Dillon,3222,2800,,,,,,,,,,,,,,,,0,,,,,,2006 Secretary of State,,
South Carolina,,,Dorchester,9795,18231,,,,,,,,,,,,,,,,10,,,,,,2006 Secretary of State,,
South Carolina,,,Edgefield,2781,3937,,,,,,,,,,,,,,,,4,,,,,,2006 Secretary of State,,
South Carolina,,,Fairfield,3714,2698,,,,,,,,,,,,,,,,4,,,,,,2006 Secretary of State,,
South Carolina,,,Florence,12536,18448,,,,,,,,,,,,,,,,12,,,,,,2006 Secretary of State,,
South Carolina,,,Georgetown,6795,9490,,,,,,,,,,,,,,,,2,,,,,,2006 Secretary of State,,
South Carolina,,,Greenville,33389,74184,,,,,,,,,,,,,,,,45,,,,,,2006 Secretary of State,,
South Carolina,,,Greenwood,6206,10321,,,,,,,,,,,,,,,,12,,,,,,2006 Secretary of State,,
South Carolina,,,Hampton,3370,2282,,,,,,,,,,,,,,,,5,,,,,,2006 Secretary of State,,
South Carolina,,,Horry,18279,35490,,,,,,,,,,,,,,,,17,,,,,,2006 Secretary of State,,
South Carolina,,,Jasper,2485,1678,,,,,,,,,,,,,,,,3,,,,,,2006 Secretary of State,,
South Carolina,,,Kershaw,6187,11247,,,,,,,,,,,,,,,,9,,,,,,2006 Secretary of State,,
South Carolina,,,Lancaster,6096,9240,,,,,,,,,,,,,,,,2,,,,,,2006 Secretary of State,,
South Carolina,,,Laurens,5505,9553,,,,,,,,,,,,,,,,3,,,,,,2006 Secretary of State,,
South Carolina,,,Lee,2933,1791,,,,,,,,,,,,,,,,2,,,,,,2006 Secretary of State,,
South Carolina,,,Lexington,15754,50520,,,,,,,,,,,,,,,,77,,,,,,2006 Secretary of State,,
South Carolina,,,Marion,4059,3193,,,,,,,,,,,,,,,,4,,,,,,2006 Secretary of State,,
South Carolina,,,Marlboro,3222,2054,,,,,,,,,,,,,,,,0,,,,,,2006 Secretary of State,,
South Carolina,,,McCormick,1649,1601,,,,,,,,,,,,,,,,0,,,,,,2006 Secretary of State,,
South Carolina,,,Newberry,3402,6437,,,,,,,,,,,,,,,,3,,,,,,2006 Secretary of State,,
South Carolina,,,Oconee,6155,13063,,,,,,,,,,,,,,,,6,,,,,,2006 Secretary of State,,
South Carolina,,,Orangeburg,14795,8549,,,,,,,,,,,,,,,,8,,,,,,2006 Secretary of State,,
South Carolina,,,Pickens,6790,20413,,,,,,,,,,,,,,,,14,,,,,,2006 Secretary of State,,
South Carolina,,,Richland,44635,43354,,,,,,,,,,,,,,,,54,,,,,,2006 Secretary of State,,
South Carolina,,,Saluda,1993,3530,,,,,,,,,,,,,,,,0,,,,,,2006 Secretary of State,,
South Carolina,,,Spartanburg,18063,43737,,,,,,,,,,,,,,,,23,,,,,,2006 Secretary of State,,
South Carolina,,,Sumter,11045,11407,,,,,,,,,,,,,,,,4,,,,,,2006 Secretary of State,,
South Carolina,,,Union,3335,4452,,,,,,,,,,,,,,,,1,,,,,,2006 Secretary of State,,
South Carolina,,,Williamsburg,5635,3074,,,,,,,,,,,,,,,,0,,,,,,2006 Secretary of State,,
South Carolina,,,York,18167,32288,,,,,,,,,,,,,,,,16,,,,,,2006 Secretary of State,,
South Carolina,,,Abbeville,3959,2752,,,,,,,,,,,,,,,,3,,,,,,2006 Treasurer,,
South Carolina,,,Aiken,18350,21916,,,,,,,,,,,,,,,,24,,,,,,2006 Treasurer,,
South Carolina,,,Allendale,1746,527,,,,,,,,,,,,,,,,0,,,,,,2006 Treasurer,,
South Carolina,,,Anderson,18320,26348,,,,,,,,,,,,,,,,18,,,,,,2006 Treasurer,,
South Carolina,,,Bamberg,2804,1078,,,,,,,,,,,,,,,,1,,,,,,2006 Treasurer,,
South Carolina,,,Barnwell,3357,2425,,,,,,,,,,,,,,,,1,,,,,,2006 Treasurer,,
South Carolina,,,Beaufort,16073,22951,,,,,,,,,,,,,,,,17,,,,,,2006 Treasurer,,
South Carolina,,,Berkeley,14713,18836,,,,,,,,,,,,,,,,10,,,,,,2006 Treasurer,,
South Carolina,,,Calhoun,2570,1843,,,,,,,,,,,,,,,,4,,,,,,2006 Treasurer,,
South Carolina,,,Charleston,48127,43475,,,,,,,,,,,,,,,,52,,,,,,2006 Treasurer,,
South Carolina,,,Cherokee,5950,7434,,,,,,,,,,,,,,,,2,,,,,,2006 Treasurer,,
South Carolina,,,Chester,4400,3124,,,,,,,,,,,,,,,,3,,,,,,2006 Treasurer,,
South Carolina,,,Chesterfield,4909,3528,,,,,,,,,,,,,,,,0,,,,,,2006 Treasurer,,
South Carolina,,,Clarendon,5375,3409,,,,,,,,,,,,,,,,1,,,,,,2006 Treasurer,,
South Carolina,,,Colleton,4849,4934,,,,,,,,,,,,,,,,1,,,,,,2006 Treasurer,,
South Carolina,,,Darlington,8418,7083,,,,,,,,,,,,,,,,1,,,,,,2006 Treasurer,,
South Carolina,,,Dillon,3857,2230,,,,,,,,,,,,,,,,0,,,,,,2006 Treasurer,,
South Carolina,,,Dorchester,11996,16498,,,,,,,,,,,,,,,,18,,,,,,2006 Treasurer,,
South Carolina,,,Edgefield,3689,3060,,,,,,,,,,,,,,,,2,,,,,,2006 Treasurer,,
South Carolina,,,Fairfield,4321,2235,,,,,,,,,,,,,,,,4,,,,,,2006 Treasurer,,
South Carolina,,,Florence,15342,15909,,,,,,,,,,,,,,,,6,,,,,,2006 Treasurer,,
South Carolina,,,Georgetown,8473,8071,,,,,,,,,,,,,,,,2,,,,,,2006 Treasurer,,
South Carolina,,,Greenville,39612,69168,,,,,,,,,,,,,,,,53,,,,,,2006 Treasurer,,
South Carolina,,,Greenwood,7689,9090,,,,,,,,,,,,,,,,9,,,,,,2006 Treasurer,,
South Carolina,,,Hampton,4058,1736,,,,,,,,,,,,,,,,1,,,,,,2006 Treasurer,,
South Carolina,,,Horry,25362,29385,,,,,,,,,,,,,,,,9,,,,,,2006 Treasurer,,
South Carolina,,,Jasper,2649,1540,,,,,,,,,,,,,,,,1,,,,,,2006 Treasurer,,
South Carolina,,,Kershaw,8306,9415,,,,,,,,,,,,,,,,7,,,,,,2006 Treasurer,,
South Carolina,,,Lancaster,7857,7488,,,,,,,,,,,,,,,,1,,,,,,2006 Treasurer,,
South Carolina,,,Laurens,6935,8267,,,,,,,,,,,,,,,,7,,,,,,2006 Treasurer,,
South Carolina,,,Lee,3254,1501,,,,,,,,,,,,,,,,3,,,,,,2006 Treasurer,,
South Carolina,,,Lexington,26145,41121,,,,,,,,,,,,,,,,29,,,,,,2006 Treasurer,,
South Carolina,,,Marion,4809,2520,,,,,,,,,,,,,,,,1,,,,,,2006 Treasurer,,
South Carolina,,,Marlboro,3721,1609,,,,,,,,,,,,,,,,0,,,,,,2006 Treasurer,,
South Carolina,,,McCormick,1953,1328,,,,,,,,,,,,,,,,0,,,,,,2006 Treasurer,,
South Carolina,,,Newberry,4934,5041,,,,,,,,,,,,,,,,2,,,,,,2006 Treasurer,,
South Carolina,,,Oconee,7627,11916,,,,,,,,,,,,,,,,5,,,,,,2006 Treasurer,,
South Carolina,,,Orangeburg,16504,6992,,,,,,,,,,,,,,,,8,,,,,,2006 Treasurer,,
South Carolina,,,Pickens,9143,18457,,,,,,,,,,,,,,,,14,,,,,,2006 Treasurer,,
South Carolina,,,Richland,54448,35083,,,,,,,,,,,,,,,,45,,,,,,2006 Treasurer,,
South Carolina,,,Saluda,2974,2608,,,,,,,,,,,,,,,,2,,,,,,2006 Treasurer,,
South Carolina,,,Spartanburg,24985,37175,,,,,,,,,,,,,,,,28,,,,,,2006 Treasurer,,
South Carolina,,,Sumter,12926,9709,,,,,,,,,,,,,,,,4,,,,,,2006 Treasurer,,
South Carolina,,,Union,4351,3484,,,,,,,,,,,,,,,,1,,,,,,2006 Treasurer,,
South Carolina,,,Williamsburg,6246,2533,,,,,,,,,,,,,,,,1,,,,,,2006 Treasurer,,
South Carolina,,,York,20880,29708,,,,,,,,,,,,,,,,17,,,,,,2006 Treasurer,,
South Carolina,,,Abbeville,3357,3744,,,,,,,,,,,,,170,,,4,,,,,,2010 Attorney General,,
South Carolina,,,Aiken,16135,31254,,,,,,,,,,,,,1182,,,12,,,,,,2010 Attorney General,,
South Carolina,,,Allendale,1900,593,,,,,,,,,,,,,28,,,2,,,,,,2010 Attorney General,,
South Carolina,,,Anderson,16995,31466,,,,,,,,,,,,,1058,,,17,,,,,,2010 Attorney General,,
South Carolina,,,Bamberg,3300,1439,,,,,,,,,,,,,36,,,0,,,,,,2010 Attorney General,,
South Carolina,,,Barnwell,4029,2788,,,,,,,,,,,,,80,,,1,,,,,,2010 Attorney General,,
South Carolina,,,Beaufort,18781,30405,,,,,,,,,,,,,1185,,,19,,,,,,2010 Attorney General,,
South Carolina,,,Berkeley,17626,23958,,,,,,,,,,,,,1102,,,9,,,,,,2010 Attorney General,,
South Carolina,,,Calhoun,3118,2632,,,,,,,,,,,,,77,,,3,,,,,,2010 Attorney General,,
South Carolina,,,Charleston,49074,49222,,,,,,,,,,,,,2707,,,34,,,,,,2010 Attorney General,,
South Carolina,,,Cherokee,5316,8670,,,,,,,,,,,,,253,,,5,,,,,,2010 Attorney General,,
South Carolina,,,Chester,4912,4265,,,,,,,,,,,,,155,,,1,,,,,,2010 Attorney General,,
South Carolina,,,Chesterfield,5668,5173,,,,,,,,,,,,,185,,,4,,,,,,2010 Attorney General,,
South Carolina,,,Clarendon,6418,4717,,,,,,,,,,,,,127,,,5,,,,,,2010 Attorney General,,
South Carolina,,,Colleton,6426,6321,,,,,,,,,,,,,236,,,3,,,,,,2010 Attorney General,,
South Carolina,,,Darlington,11123,9877,,,,,,,,,,,,,227,,,1,,,,,,2010 Attorney General,,
South Carolina,,,Dillon,4708,2989,,,,,,,,,,,,,75,,,1,,,,,,2010 Attorney General,,
South Carolina,,,Dorchester,14198,20419,,,,,,,,,,,,,921,,,19,,,,,,2010 Attorney General,,
South Carolina,,,Edgefield,3400,4616,,,,,,,,,,,,,138,,,0,,,,,,2010 Attorney General,,
South Carolina,,,Fairfield,5821,2798,,,,,,,,,,,,,141,,,1,,,,,,2010 Attorney General,,
South Carolina,,,Florence,19734,20020,,,,,,,,,,,,,510,,,9,,,,,,2010 Attorney General,,
South Carolina,,,Georgetown,9442,11243,,,,,,,,,,,,,281,,,2,,,,,,2010 Attorney General,,
South Carolina,,,Greenville,46438,82767,,,,,,,,,,,,,2783,,,61,,,,,,2010 Attorney General,,
South Carolina,,,Greenwood,8620,11015,,,,,,,,,,,,,297,,,8,,,,,,2010 Attorney General,,
South Carolina,,,Hampton,3942,2210,,,,,,,,,,,,,99,,,1,,,,,,2010 Attorney General,,
South Carolina,,,Horry,24118,43866,,,,,,,,,,,,,1467,,,17,,,,,,2010 Attorney General,,
South Carolina,,,Jasper,3623,2482,,,,,,,,,,,,,89,,,0,,,,,,2010 Attorney General,,
South Carolina,,,Kershaw,10256,11196,,,,,,,,,,,,,433,,,10,,,,,,2010 Attorney General,,
South Carolina,,,Lancaster,8735,12625,,,,,,,,,,,,,449,,,3,,,,,,2010 Attorney General,,
South Carolina,,,Laurens,7383,9683,,,,,,,,,,,,,296,,,10,,,,,,2010 Attorney General,,
South Carolina,,,Lee,4458,2006,,,,,,,,,,,,,87,,,0,,,,,,2010 Attorney General,,
South Carolina,,,Lexington,27936,52924,,,,,,,,,,,,,1984,,,45,,,,,,2010 Attorney General,,
South Carolina,,,Marion,6767,3436,,,,,,,,,,,,,115,,,1,,,,,,2010 Attorney General,,
South Carolina,,,Marlboro,4926,2128,,,,,,,,,,,,,81,,,1,,,,,,2010 Attorney General,,
South Carolina,,,McCormick,1906,1962,,,,,,,,,,,,,74,,,0,,,,,,2010 Attorney General,,
South Carolina,,,Newberry,5554,6314,,,,,,,,,,,,,178,,,5,,,,,,2010 Attorney General,,
South Carolina,,,Oconee,6582,13831,,,,,,,,,,,,,547,,,9,,,,,,2010 Attorney General,,
South Carolina,,,Orangeburg,20076,8008,,,,,,,,,,,,,282,,,4,,,,,,2010 Attorney General,,
South Carolina,,,Pickens,8071,21090,,,,,,,,,,,,,783,,,21,,,,,,2010 Attorney General,,
South Carolina,,,Richland,74896,39925,,,,,,,,,,,,,2060,,,59,,,,,,2010 Attorney General,,
South Carolina,,,Saluda,2682,3483,,,,,,,,,,,,,100,,,2,,,,,,2010 Attorney General,,
South Carolina,,,Spartanburg,27709,44148,,,,,,,,,,,,,1443,,,17,,,,,,2010 Attorney General,,
South Carolina,,,Sumter,17279,12445,,,,,,,,,,,,,354,,,21,,,,,,2010 Attorney General,,
South Carolina,,,Union,4740,4148,,,,,,,,,,,,,191,,,5,,,,,,2010 Attorney General,,
South Carolina,,,Williamsburg,8037,3345,,,,,,,,,,,,,91,,,3,,,,,,2010 Attorney General,,
South Carolina,,,York,22920,42547,,,,,,,,,,,,,1851,,,15,,,,,,2010 Attorney General,,
South Carolina,,,Abbeville,3316,3902,,,,,,,,,,,,,,,,3,,,,,,2010 Comptroller,,
South Carolina,,,Aiken,16204,32033,,,,,,,,,,,,,,,,12,,,,,,2010 Comptroller,,
South Carolina,,,Allendale,1869,639,,,,,,,,,,,,,,,,1,,,,,,2010 Comptroller,,
South Carolina,,,Anderson,16484,32534,,,,,,,,,,,,,,,,30,,,,,,2010 Comptroller,,
South Carolina,,,Bamberg,3015,1741,,,,,,,,,,,,,,,,1,,,,,,2010 Comptroller,,
South Carolina,,,Barnwell,3297,3546,,,,,,,,,,,,,,,,2,,,,,,2010 Comptroller,,
South Carolina,,,Beaufort,18121,31781,,,,,,,,,,,,,,,,20,,,,,,2010 Comptroller,,
South Carolina,,,Berkeley,17743,24642,,,,,,,,,,,,,,,,14,,,,,,2010 Comptroller,,
South Carolina,,,Calhoun,3141,2745,,,,,,,,,,,,,,,,6,,,,,,2010 Comptroller,,
South Carolina,,,Charleston,50944,49354,,,,,,,,,,,,,,,,49,,,,,,2010 Comptroller,,
South Carolina,,,Cherokee,5117,9043,,,,,,,,,,,,,,,,2,,,,,,2010 Comptroller,,
South Carolina,,,Chester,4771,4550,,,,,,,,,,,,,,,,2,,,,,,2010 Comptroller,,
South Carolina,,,Chesterfield,5480,5497,,,,,,,,,,,,,,,,3,,,,,,2010 Comptroller,,
South Carolina,,,Clarendon,6238,4954,,,,,,,,,,,,,,,,5,,,,,,2010 Comptroller,,
South Carolina,,,Colleton,6096,6741,,,,,,,,,,,,,,,,1,,,,,,2010 Comptroller,,
South Carolina,,,Darlington,10906,10219,,,,,,,,,,,,,,,,6,,,,,,2010 Comptroller,,
South Carolina,,,Dillon,4428,3303,,,,,,,,,,,,,,,,0,,,,,,2010 Comptroller,,
South Carolina,,,Dorchester,14241,20993,,,,,,,,,,,,,,,,19,,,,,,2010 Comptroller,,
South Carolina,,,Edgefield,3397,4727,,,,,,,,,,,,,,,,0,,,,,,2010 Comptroller,,
South Carolina,,,Fairfield,5698,2992,,,,,,,,,,,,,,,,4,,,,,,2010 Comptroller,,
South Carolina,,,Florence,19077,20902,,,,,,,,,,,,,,,,25,,,,,,2010 Comptroller,,
South Carolina,,,Georgetown,9235,11608,,,,,,,,,,,,,,,,7,,,,,,2010 Comptroller,,
South Carolina,,,Greenville,44021,86504,,,,,,,,,,,,,,,,129,,,,,,2010 Comptroller,,
South Carolina,,,Greenwood,8223,11548,,,,,,,,,,,,,,,,11,,,,,,2010 Comptroller,,
South Carolina,,,Hampton,3843,2380,,,,,,,,,,,,,,,,2,,,,,,2010 Comptroller,,
South Carolina,,,Horry,22472,46141,,,,,,,,,,,,,,,,20,,,,,,2010 Comptroller,,
South Carolina,,,Jasper,3635,2542,,,,,,,,,,,,,,,,0,,,,,,2010 Comptroller,,
South Carolina,,,Kershaw,9434,12202,,,,,,,,,,,,,,,,14,,,,,,2010 Comptroller,,
South Carolina,,,Lancaster,8361,13385,,,,,,,,,,,,,,,,7,,,,,,2010 Comptroller,,
South Carolina,,,Laurens,7086,10175,,,,,,,,,,,,,,,,6,,,,,,2010 Comptroller,,
South Carolina,,,Lee,4437,2086,,,,,,,,,,,,,,,,0,,,,,,2010 Comptroller,,
South Carolina,,,Lexington,27654,54404,,,,,,,,,,,,,,,,75,,,,,,2010 Comptroller,,
South Carolina,,,Marion,6604,3643,,,,,,,,,,,,,,,,2,,,,,,2010 Comptroller,,
South Carolina,,,Marlboro,4718,2381,,,,,,,,,,,,,,,,3,,,,,,2010 Comptroller,,
South Carolina,,,McCormick,1912,2012,,,,,,,,,,,,,,,,0,,,,,,2010 Comptroller,,
South Carolina,,,Newberry,5672,6319,,,,,,,,,,,,,,,,4,,,,,,2010 Comptroller,,
South Carolina,,,Oconee,6263,14488,,,,,,,,,,,,,,,,16,,,,,,2010 Comptroller,,
South Carolina,,,Orangeburg,19630,8530,,,,,,,,,,,,,,,,10,,,,,,2010 Comptroller,,
South Carolina,,,Pickens,7863,21792,,,,,,,,,,,,,,,,34,,,,,,2010 Comptroller,,
South Carolina,,,Richland,73350,42308,,,,,,,,,,,,,,,,91,,,,,,2010 Comptroller,,
South Carolina,,,Saluda,2636,3608,,,,,,,,,,,,,,,,1,,,,,,2010 Comptroller,,
South Carolina,,,Spartanburg,26718,45998,,,,,,,,,,,,,,,,42,,,,,,2010 Comptroller,,
South Carolina,,,Sumter,16382,13135,,,,,,,,,,,,,,,,12,,,,,,2010 Comptroller,,
South Carolina,,,Union,4517,4524,,,,,,,,,,,,,,,,5,,,,,,2010 Comptroller,,
South Carolina,,,Williamsburg,7931,3507,,,,,,,,,,,,,,,,2,,,,,,2010 Comptroller,,
South Carolina,,,York,22122,44783,,,,,,,,,,,,,,,,21,,,,,,2010 Comptroller,,
South Carolina,,,Abbeville,3424,3827,,,,,,,,,,,,,,,,5,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Aiken,16829,31660,,,,,,,,,,,,,,,,26,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Allendale,1877,590,,,,,,,,,,,,,,,,2,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Anderson,17427,32065,,,,,,,,,,,,,,,,58,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Bamberg,3107,1643,,,,,,,,,,,,,,,,1,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Barnwell,3432,3344,,,,,,,,,,,,,,,,6,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Beaufort,19789,30683,,,,,,,,,,,,,,,,30,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Berkeley,18716,23680,,,,,,,,,,,,,,,,34,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Calhoun,3105,2707,,,,,,,,,,,,,,,,1,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Charleston,54789,46832,,,,,,,,,,,,,,,,94,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Cherokee,5224,9002,,,,,,,,,,,,,,,,14,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Chester,4997,4317,,,,,,,,,,,,,,,,4,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Chesterfield,5609,5418,,,,,,,,,,,,,,,,4,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Clarendon,6242,4899,,,,,,,,,,,,,,,,7,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Colleton,6727,6146,,,,,,,,,,,,,,,,4,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Darlington,10635,10612,,,,,,,,,,,,,,,,4,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Dillon,4310,3462,,,,,,,,,,,,,,,,4,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Dorchester,15255,20387,,,,,,,,,,,,,,,,28,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Edgefield,3471,4654,,,,,,,,,,,,,,,,1,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Fairfield,5771,2954,,,,,,,,,,,,,,,,7,,,,,,2010 Lt. Gubernatorial,,
South Carolina,,,Florence,18693,21612,,,,,,,,,,,,,,,,17,,,,,,2010 Lt. Gubernatorial,,
