State,Year,Office,County,D#,R#,GR#,Justice#,C#,FLR#,IND#,I#,New#,PF#,LU#,T#,S&L,SW#,Labor#,S#,Comm.#,SL#,Proh.#,Pop.#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,GD#,Prog.#,GWP#,Ref.#,NL#,G#,SD#,NA#,Cit.#,L#,P&P,KISS#,ABC#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,GR#.1,M#,W/I#,ER#,CRE#,RJF#,PoV#,Loc.#,Year / Office,Town,S&L#,P&P#
Vermont,1988,President,,106,129,,,,,,0,,0,1,,,0,,,,,,0,1,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,Sudbury Town,,
Vermont,1988,President,,159,247,,,,,,2,,0,1,,,0,,,,,,1,1,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,Sunderland Town,,
Vermont,1988,President,,131,183,,,,,,0,,0,0,,,0,,,,,,0,2,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,Sutton Town,,
Vermont,1988,President,,942,939,,,,,,0,,0,0,,,0,,,,,,0,2,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,Swanton Town,,
Vermont,1988,President,,665,493,,,,,,1,,1,1,,,2,,,,,,0,6,,,,,,,,,,,,,,,,,2,,5,,,,,,,,,,,,,,,,,,,,Thetford Town,,
Vermont,1988,President,,70,115,,,,,,0,,1,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,Tinmouth Town,,
Vermont,1988,President,,136,265,,,,,,0,,0,0,,,0,,,,,,0,6,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,Topsham Town,,
Vermont,1988,President,,218,267,,,,,,1,,0,0,,,0,,,,,,2,1,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,Townshend Town,,
Vermont,1988,President,,259,248,,,,,,1,,1,0,,,0,,,,,,0,1,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,Troy Town,,
Vermont,1988,President,,192,289,,,,,,0,,0,0,,,0,,,,,,0,2,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,Tunbridge Town,,
Vermont,1988,President,,680,630,,,,,,1,,2,0,,,1,,,,,,1,4,,,,,,,,,,,,,,,,,0,,8,,,,,,,,,,,,,,,,,,,,Underhill Town,,
Vermont,1988,President,,372,490,,,,,,2,,1,0,,,0,,,,,,0,2,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,Vergennes City,,
Vermont,1988,President,,268,497,,,,,,2,,0,0,,,0,,,,,,0,5,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,Vernon Town,,
Vermont,1988,President,,161,90,,,,,,1,,1,0,,,0,,,,,,0,2,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,Vershire Town,,
Vermont,1988,President,,13,23,,,,,,0,,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,Victory Town,,
Vermont,1988,President,,330,354,,,,,,0,,1,0,,,1,,,,,,0,7,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,Waitsfield Town,,
Vermont,1988,President,,133,158,,,,,,0,,0,1,,,0,,,,,,1,2,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,Walden Town,,
Vermont,1988,President,,414,555,,,,,,0,,0,0,,,0,,,,,,0,4,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,Wallingford Town,,
Vermont,1988,President,,87,133,,,,,,0,,0,0,,,0,,,,,,0,1,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,Waltham Town,,
Vermont,1988,President,,122,189,,,,,,2,,1,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,Wardsboro Town,,
Vermont,1988,President,,393,332,,,,,,0,,1,1,,,1,,,,,,1,2,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,Warren Town,,
Vermont,1988,President,,196,208,,,,,,3,,0,0,,,1,,,,,,1,0,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,Washington Town,,
Vermont,1988,President,,936,1063,,,,,,5,,1,1,,,0,,,,,,1,16,,,,,,,,,,,,,,,,,1,,6,,,,,,,,,,,,,,,,,,,,Waterbury Town,,
Vermont,1988,President,,143,354,,,,,,0,,0,0,,,0,,,,,,1,0,,,,,,,,,,,,,,,,,0,,3,,,,,,,,,,,,,,,,,,,,Waterford Town,,
Vermont,1988,President,,102,147,,,,,,0,,0,0,,,0,,,,,,0,3,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,Waterville Town,,
Vermont,1988,President,,568,721,,,,,,2,,0,1,,,0,,,,,,2,14,,,,,,,,,,,,,,,,,0,,4,,,,,,,,,,,,,,,,,,,,Weathersfield Town,,
Vermont,1988,President,,149,282,,,,,,0,,0,0,,,0,,,,,,0,3,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,Wells Town,,
Vermont,1988,President,,102,148,,,,,,0,,1,0,,,0,,,,,,0,2,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,West Fairlee Town,,
Vermont,1988,President,,47,74,,,,,,0,,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,West Haven Town,,
Vermont,1988,President,,540,509,,,,,,3,,0,0,,,0,,,,,,0,4,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,West Rutland Town,,
Vermont,1988,President,,245,248,,,,,,0,,0,0,,,0,,,,,,0,4,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,West Windsor Town,,
Vermont,1988,President,,94,110,,,,,,0,,0,0,,,0,,,,,,0,2,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,Westfield Town,,
Vermont,1988,President,,376,374,,,,,,3,,2,2,,,0,,,,,,0,3,,,,,,,,,,,,,,,,,0,,10,,,,,,,,,,,,,,,,,,,,Westford Town,,
Vermont,1988,President,,721,478,,,,,,0,,0,2,,,1,,,,,,2,12,,,,,,,,,,,,,,,,,2,,5,,,,,,,,,,,,,,,,,,,,Westminster Town,,
Vermont,1988,President,,74,88,,,,,,0,,0,0,,,0,,,,,,0,4,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,Westmore Town,,
Vermont,1988,President,,187,162,,,,,,0,,1,0,,,0,,,,,,0,1,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,Weston Town,,
Vermont,1988,President,,214,198,,,,,,1,,1,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,Weybridge Town,,
Vermont,1988,President,,62,119,,,,,,0,,0,2,,,0,,,,,,0,1,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,Wheelock Town,,
Vermont,1988,President,,108,81,,,,,,1,,0,0,,,0,,,,,,2,2,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,Whiting Town,,
Vermont,1988,President,,171,276,,,,,,1,,0,0,,,1,,,,,,0,3,,,,,,,,,,,,,,,,,2,,3,,,,,,,,,,,,,,,,,,,,Whitingham Town,,
Vermont,1988,President,,461,561,,,,,,2,,0,1,,,0,,,,,,2,7,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,Williamstown Town,,
Vermont,1988,President,,1085,1223,,,,,,1,,1,0,,,3,,,,,,0,11,,,,,,,,,,,,,,,,,1,,17,,,,,,,,,,,,,,,,,,,,Williston Town,,
Vermont,1988,President,,427,527,,,,,,4,,0,0,,,0,,,,,,2,2,,,,,,,,,,,,,,,,,0,,4,,,,,,,,,,,,,,,,,,,,Wilmington Town,,
Vermont,1988,President,,72,68,,,,,,0,,0,0,,,0,,,,,,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,Windham Town,,
Vermont,1988,President,,859,806,,,,,,8,,1,0,,,1,,,,,,2,10,,,,,,,,,,,,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,Windsor Town,,
Vermont,1988,President,,107,194,,,,,,0,,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,0,,3,,,,,,,,,,,,,,,,,,,,Winhall Town,,
Vermont,1988,President,,1426,1014,,,,,,0,,4,0,,,3,,,,,,1,11,,,,,,,,,,,,,,,,,2,,11,,,,,,,,,,,,,,,,,,,,Winooski City,,
Vermont,1988,President,,203,226,,,,,,3,,0,0,,,1,,,,,,0,3,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,Wolcott Town,,
Vermont,1988,President,,171,159,,,,,,2,,0,0,,,0,,,,,,0,2,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,Woodbury Town,,
Vermont,1988,President,,95,107,,,,,,0,,0,0,,,0,,,,,,0,1,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,Woodford Town,,
Vermont,1988,President,,812,963,,,,,,3,,0,1,,,1,,,,,,2,6,,,,,,,,,,,,,,,,,1,,6,,,,,,,,,,,,,,,,,,,,Woodstock Town,,
Vermont,1988,President,,250,214,,,,,,2,,0,0,,,0,,,,,,0,2,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,Worcester Town,,
Vermont,1992,President,,189,232,,,,0,,175,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,Addison Town,,
Vermont,1992,President,,199,108,,,,0,,124,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,Albany Town,,
Vermont,1992,President,,342,212,,,,0,,188,,,,0,,0,,,,,,,1,,,,,,,,,,,,,,3,,,2,,0,,,,,,,,,,,,,,,,,,,,Alburg Town,,
Vermont,1992,President,,100,94,,,,0,,60,,,,1,,0,,,,,,,0,,,,,,,,,,,,,,0,,,0,,1,,,,,,,,,,,,,,,,,,,,Andover Town,,
Vermont,1992,President,,536,493,,,,0,,284,,,,2,,0,,,,,,,0,,,,,,,,,,,,,,2,,,2,,3,,,,,,,,,,,,,,,,,,,,Arlington Town,,
Vermont,1992,President,,48,53,,,,0,,37,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,Athens Town,,
Vermont,1992,President,,224,135,,,,0,,168,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,,,1,,1,,,,,,,,,,,,,,,,,,,,Bakersfield Town,,
Vermont,1992,President,,44,21,,,,0,,33,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,1,,,0,,0,,,,,,,,,,,,,,,,,,,,Baltimore Town,,
Vermont,1992,President,,241,184,,,,0,,124,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,0,,,0,,2,,,,,,,,,,,,,,,,,,,,Barnard Town,,
Vermont,1992,President,,321,276,,,,0,,205,,,,0,,0,,,,,,,1,,,,,,,,,,,,,,0,,,4,,2,,,,,,,,,,,,,,,,,,,,Barnet Town,,
Vermont,1992,President,,1807,1508,,,,1,,1035,,,,0,,1,,,,,,,4,,,,,,,,,,,,,,0,,,3,,4,,,,,,,,,,,,,,,,,,,,Barre City,,
Vermont,1992,President,,1412,1568,,,,1,,855,,,,2,,0,,,,,,,2,,,,,,,,,,,,,,1,,,0,,2,,,,,,,,,,,,,,,,,,,,Barre Town,,
Vermont,1992,President,,512,413,,,,0,,368,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,5,,,1,,19,,,,,,,,,,,,,,,,,,,,Barton Town,,
Vermont,1992,President,,41,48,,,,0,,34,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,Belvidere Town,,
Vermont,1992,President,,3646,2151,,,,0,,1536,,,,5,,0,,,,,,,9,,,,,,,,,,,,,,2,,,12,,11,,,,,,,,,,,,,,,,,,,,Bennington Town,,
Vermont,1992,President,,162,140,,,,1,,136,,,,0,,0,,,,,,,4,,,,,,,,,,,,,,0,,,0,,1,,,,,,,,,,,,,,,,,,,,Benson Town,,
Vermont,1992,President,,211,162,,,,0,,183,,,,0,,1,,,,,,,0,,,,,,,,,,,,,,0,,,0,,1,,,,,,,,,,,,,,,,,,,,Berkshire Town,,
Vermont,1992,President,,500,470,,,,1,,313,,,,1,,0,,,,,,,2,,,,,,,,,,,,,,3,,,2,,1,,,,,,,,,,,,,,,,,,,,Berlin Town,,
Vermont,1992,President,,430,248,,,,0,,221,,,,0,,1,,,,,,,1,,,,,,,,,,,,,,1,,,5,,0,,,,,,,,,,,,,,,,,,,,Bethel Town,,
Vermont,1992,President,,41,26,,,,0,,36,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,2,,,1,,0,,,,,,,,,,,,,,,,,,,,Bloomfield Town,,
Vermont,1992,President,,203,163,,,,0,,136,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,1,,,0,,0,,,,,,,,,,,,,,,,,,,,Bolton Town,,
Vermont,1992,President,,471,470,,,,0,,323,,,,0,,0,,,,,,,5,,,,,,,,,,,,,,0,,,2,,4,,,,,,,,,,,,,,,,,,,,Bradford Town,,
Vermont,1992,President,,227,163,,,,0,,162,,,,1,,0,,,,,,,0,,,,,,,,,,,,,,1,,,1,,3,,,,,,,,,,,,,,,,,,,,Braintree Town,,
Vermont,1992,President,,817,563,,,,1,,443,,,,0,,0,,,,,,,5,,,,,,,,,,,,,,1,,,3,,1,,,,,,,,,,,,,,,,,,,,Brandon Town,,
Vermont,1992,President,,3519,1447,,,,0,,847,,,,2,,4,,,,,,,8,,,,,,,,,,,,,,7,,,18,,6,,,,,,,,,,,,,,,,,,,,Brattleboro Town,,
Vermont,1992,President,,206,163,,,,0,,110,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,Bridgewater Town,,
Vermont,1992,President,,222,243,,,,0,,150,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,1,,,0,,1,,,,,,,,,,,,,,,,,,,,Bridport Town,,
Vermont,1992,President,,290,251,,,,0,,217,,,,2,,0,,,,,,,1,,,,,,,,,,,,,,0,,,0,,1,,,,,,,,,,,,,,,,,,,,Brighton Town,,
Vermont,1992,President,,751,490,,,,0,,391,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,3,,,3,,2,,,,,,,,,,,,,,,,,,,,Bristol Town,,
Vermont,1992,President,,278,192,,,,0,,141,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,,,1,,0,,,,,,,,,,,,,,,,,,,,Brookfield Town,,
Vermont,1992,President,,99,59,,,,0,,58,,,,0,,0,,,,,,,1,,,,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,Brookline Town,,
Vermont,1992,President,,156,80,,,,0,,99,,,,0,,0,,,,,,,1,,,,,,,,,,,,,,1,,,1,,0,,,,,,,,,,,,,,,,,,,,Brownington Town,,
Vermont,1992,President,,17,16,,,,0,,15,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,Brunswick Town,,
Vermont,1992,President,,271,233,,,,0,,207,,,,0,,0,,,,,,,3,,,,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,Burke Town,,
Vermont,1992,President,,12510,4462,,,,2,,3241,,,,2,,12,,,,,,,40,,,,,,,,,,,,,,30,,,42,,60,,,,,,,,,,,,,,,,,,,,Burlington City,,
Vermont,1992,President,,258,165,,,,0,,138,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,1,,,0,,1,,,,,,,,,,,,,,,,,,,,Cabot Town,,
Vermont,1992,President,,521,207,,,,0,,179,,,,0,,1,,,,,,,0,,,,,,,,,,,,,,2,,,1,,4,,,,,,,,,,,,,,,,,,,,Calais Town,,
Vermont,1992,President,,597,398,,,,0,,423,,,,0,,1,,,,,,,3,,,,,,,,,,,,,,1,,,0,,1,,,,,,,,,,,,,,,,,,,,Cambridge Town,,
Vermont,1992,President,,166,144,,,,1,,101,,,,0,,1,,,,,,,0,,,,,,,,,,,,,,1,,,0,,2,,,,,,,,,,,,,,,,,,,,Canaan Town,,
Vermont,1992,President,,778,625,,,,0,,468,,,,3,,0,,,,,,,1,,,,,,,,,,,,,,1,,,3,,0,,,,,,,,,,,,,,,,,,,,Castleton Town,,
Vermont,1992,President,,296,235,,,,1,,192,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,4,,,1,,1,,,,,,,,,,,,,,,,,,,,Cavendish Town,,
Vermont,1992,President,,147,134,,,,0,,106,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,3,,,1,,0,,,,,,,,,,,,,,,,,,,,Charleston Town,,
Vermont,1992,President,,1043,507,,,,0,,397,,,,0,,3,,,,,,,4,,,,,,,,,,,,,,3,,,2,,9,,,,,,,,,,,,,,,,,,,,Charlotte Town,,
Vermont,1992,President,,261,242,,,,0,,142,,,,1,,0,,,,,,,1,,,,,,,,,,,,,,0,,,2,,1,,,,,,,,,,,,,,,,,,,,Chelsea Town,,
Vermont,1992,President,,677,494,,,,0,,381,,,,0,,0,,,,,,,1,,,,,,,,,,,,,,2,,,1,,3,,,,,,,,,,,,,,,,,,,,Chester Town,,
Vermont,1992,President,,229,236,,,,0,,165,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,3,,,1,,1,,,,,,,,,,,,,,,,,,,,Chittenden Town,,
Vermont,1992,President,,450,543,,,,2,,337,,,,1,,2,,,,,,,4,,,,,,,,,,,,,,1,,,1,,0,,,,,,,,,,,,,,,,,,,,Clarendon Town,,
Vermont,1992,President,,2966,1997,,,,0,,1739,,,,4,,1,,,,,,,9,,,,,,,,,,,,,,5,,,7,,9,,,,,,,,,,,,,,,,,,,,Colchester Town,,
Vermont,1992,President,,172,176,,,,0,,165,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,,,0,,1,,,,,,,,,,,,,,,,,,,,Concord Town,,
Vermont,1992,President,,267,221,,,,0,,161,,,,3,,0,,,,,,,1,,,,,,,,,,,,,,1,,,2,,2,,,,,,,,,,,,,,,,,,,,Corinth Town,,
Vermont,1992,President,,366,193,,,,0,,139,,,,0,,0,,,,,,,6,,,,,,,,,,,,,,1,,,0,,1,,,,,,,,,,,,,,,,,,,,Cornwall Town,,
Vermont,1992,President,,125,118,,,,0,,122,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,,,0,,1,,,,,,,,,,,,,,,,,,,,Coventry Town,,
Vermont,1992,President,,237,131,,,,0,,144,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,1,,,0,,0,,,,,,,,,,,,,,,,,,,,Craftsbury Town,,
Vermont,1992,President,,231,208,,,,0,,165,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,Danby Town,,
Vermont,1992,President,,381,400,,,,0,,301,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,0,,,1,,1,,,,,,,,,,,,,,,,,,,,Danville Town,,
Vermont,1992,President,,774,668,,,,1,,561,,,,2,,3,,,,,,,1,,,,,,,,,,,,,,2,,,2,,0,,,,,,,,,,,,,,,,,,,,Derby Town,,
Vermont,1992,President,,445,482,,,,0,,248,,,,0,,1,,,,,,,4,,,,,,,,,,,,,,1,,,0,,2,,,,,,,,,,,,,,,,,,,,Dorset Town,,
Vermont,1992,President,,259,218,,,,0,,142,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,3,,,0,,2,,,,,,,,,,,,,,,,,,,,Dover Town,,
Vermont,1992,President,,568,284,,,,1,,183,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,4,,,1,,1,,,,,,,,,,,,,,,,,,,,Dummerston Town,,
Vermont,1992,President,,258,131,,,,0,,117,,,,1,,0,,,,,,,0,,,,,,,,,,,,,,0,,,1,,0,,,,,,,,,,,,,,,,,,,,Duxbury Town,,
Vermont,1992,President,,63,51,,,,0,,32,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,1,,,1,,0,,,,,,,,,,,,,,,,,,,,East Haven Town,,
Vermont,1992,President,,698,477,,,,2,,239,,,,1,,0,,,,,,,1,,,,,,,,,,,,,,0,,,0,,1,,,,,,,,,,,,,,,,,,,,East Montpelier Town,,
Vermont,1992,President,,137,113,,,,0,,111,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,1,,,1,,0,,,,,,,,,,,,,,,,,,,,Eden Town,,
Vermont,1992,President,,189,83,,,,0,,65,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,,,0,,1,,,,,,,,,,,,,,,,,,,,Elmore Town,,
Vermont,1992,President,,540,341,,,,0,,294,,,,0,,1,,,,,,,9,,,,,,,,,,,,,,2,,,1,,4,,,,,,,,,,,,,,,,,,,,Enosburg Town,,
Vermont,1992,President,,3825,2960,,,,0,,2302,,,,1,,0,,,,,,,21,,,,,,,,,,,,,,9,,,2,,12,,,,,,,,,,,,,,,,,,,,Essex Town,,
Vermont,1992,President,,485,457,,,,0,,369,,,,0,,0,,,,,,,1,,,,,,,,,,,,,,1,,,2,,3,,,,,,,,,,,,,,,,,,,,Fair Haven Town,,
Vermont,1992,President,,532,434,,,,0,,428,,,,0,,0,,,,,,,3,,,,,,,,,,,,,,0,,,1,,4,,,,,,,,,,,,,,,,,,,,Fairfax Town,,
Vermont,1992,President,,410,166,,,,0,,222,,,,2,,0,,,,,,,1,,,,,,,,,,,,,,1,,,1,,0,,,,,,,,,,,,,,,,,,,,Fairfield Town,,
Vermont,1992,President,,211,190,,,,0,,115,,,,1,,0,,,,,,,0,,,,,,,,,,,,,,0,,,0,,1,,,,,,,,,,,,,,,,,,,,Fairlee Town,,
Vermont,1992,President,,282,147,,,,0,,149,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,,,0,,1,,,,,,,,,,,,,,,,,,,,Fayston Town,,
Vermont,1992,President,,471,451,,,,0,,303,,,,0,,0,,,,,,,1,,,,,,,,,,,,,,6,,,0,,4,,,,,,,,,,,,,,,,,,,,Ferrisburg Town,,
Vermont,1992,President,,213,122,,,,0,,165,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,1,,,0,,1,,,,,,,,,,,,,,,,,,,,Fletcher Town,,
Vermont,1992,President,,218,200,,,,0,,170,,,,0,,0,,,,,,,1,,,,,,,,,,,,,,1,,,0,,0,,,,,,,,,,,,,,,,,,,,Franklin Town,,
Vermont,1992,President,,654,638,,,,0,,528,,,,2,,0,,,,,,,1,,,,,,,,,,,,,,1,,,3,,3,,,,,,,,,,,,,,,,,,,,Georgia Town,,
Vermont,1992,President,,241,131,,,,0,,121,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,0,,,2,,1,,,,,,,,,,,,,,,,,,,,Glover Town,,
Vermont,1992,President,,59,47,,,,0,,28,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,,,1,,0,,,,,,,,,,,,,,,,,,,,Goshen Town,,
Vermont,1992,President,,156,117,,,,0,,85,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,2,,,0,,2,,,,,,,,,,,,,,,,,,,,Grafton Town,,
Vermont,1992,President,,7,32,,,,0,,4,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,Granby Town,,
Vermont,1992,President,,437,310,,,,1,,305,,,,1,,0,,,,,,,1,,,,,,,,,,,,,,0,,,1,,3,,,,,,,,,,,,,,,,,,,,Grand Isle Town,,
Vermont,1992,President,,60,26,,,,0,,43,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,Granville Town,,
Vermont,1992,President,,201,103,,,,0,,80,,,,0,,0,,,,,,,1,,,,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,Greensboro Town,,
Vermont,1992,President,,143,158,,,,0,,114,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,1,,,1,,0,,,,,,,,,,,,,,,,,,,,Groton Town,,
Vermont,1992,President,,34,64,,,,0,,34,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,Guildhall Town,,
Vermont,1992,President,,558,234,,,,0,,201,,,,0,,1,,,,,,,2,,,,,,,,,,,,,,4,,,2,,1,,,,,,,,,,,,,,,,,,,,Guilford Town,,
Vermont,1992,President,,171,116,,,,0,,57,,,,0,,1,,,,,,,1,,,,,,,,,,,,,,0,,,0,,1,,,,,,,,,,,,,,,,,,,,Halifax Town,,
Vermont,1992,President,,86,31,,,,0,,43,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,1,,,0,,3,,,,,,,,,,,,,,,,,,,,Hancock Town,,
Vermont,1992,President,,571,334,,,,0,,356,,,,1,,0,,,,,,,3,,,,,,,,,,,,,,1,,,3,,0,,,,,,,,,,,,,,,,,,,,Hardwick Town,,
Vermont,1992,President,,2034,1564,,,,1,,793,,,,1,,0,,,,,,,14,,,,,,,,,,,,,,2,,,5,,8,,,,,,,,,,,,,,,,,,,,Hartford Town,,
Vermont,1992,President,,770,477,,,,0,,344,,,,0,,0,,,,,,,3,,,,,,,,,,,,,,2,,,3,,8,,,,,,,,,,,,,,,,,,,,Hartland Town,,
Vermont,1992,President,,519,361,,,,0,,356,,,,0,,0,,,,,,,1,,,,,,,,,,,,,,0,,,2,,0,,,,,,,,,,,,,,,,,,,,Highgate Town,,
Vermont,1992,President,,1030,518,,,,1,,510,,,,1,,0,,,,,,,4,,,,,,,,,,,,,,2,,,0,,7,,,,,,,,,,,,,,,,,,,,Hinesburg Town,,
Vermont,1992,President,,118,65,,,,0,,74,,,,1,,0,,,,,,,0,,,,,,,,,,,,,,1,,,0,,0,,,,,,,,,,,,,,,,,,,,Holland Town,,
Vermont,1992,President,,125,123,,,,0,,71,,,,0,,0,,,,,,,3,,,,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,Hubbardton Town,,
Vermont,1992,President,,438,195,,,,0,,232,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,1,,,0,,0,,,,,,,,,,,,,,,,,,,,Huntington Town,,
Vermont,1992,President,,551,360,,,,0,,329,,,,0,,0,,,,,,,4,,,,,,,,,,,,,,0,,,2,,2,,,,,,,,,,,,,,,,,,,,Hyde Park Town,,
Vermont,1992,President,,75,96,,,,0,,60,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,Ira Town,,
Vermont,1992,President,,200,105,,,,0,,149,,,,1,,0,,,,,,,0,,,,,,,,,,,,,,0,,,1,,0,,,,,,,,,,,,,,,,,,,,Irasburg Town,,
Vermont,1992,President,,102,58,,,,0,,79,,,,1,,0,,,,,,,0,,,,,,,,,,,,,,0,,,0,,1,,,,,,,,,,,,,,,,,,,,Isle La Motte Town,,
Vermont,1992,President,,202,119,,,,0,,73,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,,,0,,2,,,,,,,,,,,,,,,,,,,,Jamaica Town,,
Vermont,1992,President,,67,58,,,,0,,56,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,1,,,0,,0,,,,,,,,,,,,,,,,,,,,Jay Town,,
