State,Year,Office,County,D#,R#,Prog.#,Pop.#,SW#,Comm.#,S#,Wor.#,Proh.#,Am.#,I#,G#,L#,Ref.#,NL#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,C#,ATP#,Year / Office
West Virginia,1980,President,Mason,5683,6040,,,,,,,,,312,,73,,,,,,,,,,,,,,,,
West Virginia,1980,President,McDowell,9822,3862,,,,,,,,,216,,43,,,,,,,,,,,,,,,,
West Virginia,1980,President,Mercer,11804,12273,,,,,,,,,563,,101,,,,,,,,,,,,,,,,
West Virginia,1980,President,Mineral,4671,6125,,,,,,,,,386,,92,,,,,,,,,,,,,,,,
West Virginia,1980,President,Mingo,9328,3716,,,,,,,,,208,,28,,,,,,,,,,,,,,,,
West Virginia,1980,President,Monongalia,12883,11972,,,,,,,,,2745,,226,,,,,,,,,,,,,,,,
West Virginia,1980,President,Monroe,2877,2999,,,,,,,,,166,,30,,,,,,,,,,,,,,,,
West Virginia,1980,President,Morgan,1594,2833,,,,,,,,,172,,28,,,,,,,,,,,,,,,,
West Virginia,1980,President,Nicholas,5265,3885,,,,,,,,,322,,44,,,,,,,,,,,,,,,,
West Virginia,1980,President,Ohio,10973,11414,,,,,,,,,1334,,152,,,,,,,,,,,,,,,,
West Virginia,1980,President,Pendleton,1724,1677,,,,,,,,,80,,23,,,,,,,,,,,,,,,,
West Virginia,1980,President,Pleasants,1494,1852,,,,,,,,,84,,17,,,,,,,,,,,,,,,,
West Virginia,1980,President,Pocahontas,2170,2011,,,,,,,,,150,,24,,,,,,,,,,,,,,,,
West Virginia,1980,President,Preston,4317,5828,,,,,,,,,515,,86,,,,,,,,,,,,,,,,
West Virginia,1980,President,Putnam,6409,7561,,,,,,,,,632,,84,,,,,,,,,,,,,,,,
West Virginia,1980,President,Raleigh,16955,10713,,,,,,,,,1046,,117,,,,,,,,,,,,,,,,
West Virginia,1980,President,Randolph,5937,4374,,,,,,,,,518,,92,,,,,,,,,,,,,,,,
West Virginia,1980,President,Ritchie,1450,3081,,,,,,,,,128,,32,,,,,,,,,,,,,,,,
West Virginia,1980,President,Roane,2498,3219,,,,,,,,,184,,52,,,,,,,,,,,,,,,,
West Virginia,1980,President,Summers,3114,2456,,,,,,,,,201,,26,,,,,,,,,,,,,,,,
West Virginia,1980,President,Taylor,3216,3010,,,,,,,,,233,,28,,,,,,,,,,,,,,,,
West Virginia,1980,President,Tucker,1862,1798,,,,,,,,,153,,42,,,,,,,,,,,,,,,,
West Virginia,1980,President,Tyler,1482,2707,,,,,,,,,163,,30,,,,,,,,,,,,,,,,
West Virginia,1980,President,Upshur,2867,4751,,,,,,,,,415,,66,,,,,,,,,,,,,,,,
West Virginia,1980,President,Wayne,8687,7541,,,,,,,,,441,,50,,,,,,,,,,,,,,,,
West Virginia,1980,President,Webster,2578,1262,,,,,,,,,117,,17,,,,,,,,,,,,,,,,
West Virginia,1980,President,Wetzel,4035,3588,,,,,,,,,327,,65,,,,,,,,,,,,,,,,
West Virginia,1980,President,Wirt,1058,1176,,,,,,,,,44,,15,,,,,,,,,,,,,,,,
West Virginia,1980,President,Wood,13622,20080,,,,,,,,,1536,,274,,,,,,,,,,,,,,,,
West Virginia,1980,President,Wyoming,6624,4537,,,,,,,,,299,,52,,,,,,,,,,,,,,,,
West Virginia,1984,President,Barbour,3108,3877,,6,2,,,,,,,,,,,2,,,,,,,,,,,,,
West Virginia,1984,President,Berkeley,6181,12887,,14,7,,,,,,,,,,,3,,,,,,,,,,,,,
West Virginia,1984,President,Boone,7121,4656,,19,16,,,,,,,,,,,9,,,,,,,,,,,,,
West Virginia,1984,President,Braxton,3350,2902,,7,3,,,,,,,,,,,3,,,,,,,,,,,,,
West Virginia,1984,President,Brooke,6636,4819,,18,13,,,,,,,,,,,12,,,,,,,,,,,,,
West Virginia,1984,President,Cabell,15513,21815,,56,33,,,,,,,,,,,28,,,,,,,,,,,,,
West Virginia,1984,President,Calhoun,1473,1765,,8,29,,,,,,,,,,,1,,,,,,,,,,,,,
West Virginia,1984,President,Clay,2117,1667,,5,5,,,,,,,,,,,2,,,,,,,,,,,,,
West Virginia,1984,President,Doddridge,836,2343,,9,4,,,,,,,,,,,3,,,,,,,,,,,,,
West Virginia,1984,President,Fayette,11650,7360,,46,16,,,,,,,,,,,14,,,,,,,,,,,,,
West Virginia,1984,President,Gilmer,1494,1953,,4,1,,,,,,,,,,,0,,,,,,,,,,,,,
West Virginia,1984,President,Grant,828,3715,,4,4,,,,,,,,,,,3,,,,,,,,,,,,,
West Virginia,1984,President,Greenbrier,5599,7337,,18,9,,,,,,,,,,,11,,,,,,,,,,,,,
West Virginia,1984,President,Hampshire,2102,4065,,8,4,,,,,,,,,,,8,,,,,,,,,,,,,
West Virginia,1984,President,Hancock,8708,7326,,34,28,,,,,,,,,,,28,,,,,,,,,,,,,
West Virginia,1984,President,Hardy,1641,2938,,2,2,,,,,,,,,,,4,,,,,,,,,,,,,
West Virginia,1984,President,Harrison,14969,19400,,32,21,,,,,,,,,,,15,,,,,,,,,,,,,
West Virginia,1984,President,Jackson,4147,7117,,24,7,,,,,,,,,,,15,,,,,,,,,,,,,
West Virginia,1984,President,Jefferson,4216,5884,,18,10,,,,,,,,,,,6,,,,,,,,,,,,,
West Virginia,1984,President,Kanawha,37832,51499,,81,84,,,,,,,,,,,46,,,,,,,,,,,,,
West Virginia,1984,President,Lewis,2693,5297,,32,9,,,,,,,,,,,0,,,,,,,,,,,,,
West Virginia,1984,President,Lincoln,5467,4405,,15,11,,,,,,,,,,,4,,,,,,,,,,,,,
West Virginia,1984,President,Logan,10892,6425,,23,25,,,,,,,,,,,17,,,,,,,,,,,,,
West Virginia,1984,President,Marion,13833,13106,,13,31,,,,,,,,,,,9,,,,,,,,,,,,,
West Virginia,1984,President,Marshall,7947,8615,,52,24,,,,,,,,,,,5,,,,,,,,,,,,,
West Virginia,1984,President,Mason,5701,6648,,17,13,,,,,,,,,,,24,,,,,,,,,,,,,
West Virginia,1984,President,McDowell,8546,4284,,17,11,,,,,,,,,,,16,,,,,,,,,,,,,
West Virginia,1984,President,Mercer,9164,13910,,43,20,,,,,,,,,,,18,,,,,,,,,,,,,
West Virginia,1984,President,Mineral,3832,7291,,10,4,,,,,,,,,,,1,,,,,,,,,,,,,
West Virginia,1984,President,Mingo,8434,4275,,6,7,,,,,,,,,,,4,,,,,,,,,,,,,
West Virginia,1984,President,Monongalia,13236,14972,,23,27,,,,,,,,,,,16,,,,,,,,,,,,,
West Virginia,1984,President,Monroe,2333,3612,,5,3,,,,,,,,,,,1,,,,,,,,,,,,,
West Virginia,1984,President,Morgan,1457,3469,,5,0,,,,,,,,,,,1,,,,,,,,,,,,,
West Virginia,1984,President,Nicholas,4588,4656,,16,5,,,,,,,,,,,8,,,,,,,,,,,,,
West Virginia,1984,President,Ohio,10163,13447,,24,13,,,,,,,,,,,15,,,,,,,,,,,,,
West Virginia,1984,President,Pendleton,1464,2047,,0,5,,,,,,,,,,,2,,,,,,,,,,,,,
West Virginia,1984,President,Pleasants,1458,2255,,6,2,,,,,,,,,,,4,,,,,,,,,,,,,
West Virginia,1984,President,Pocahontas,1903,2479,,2,1,,,,,,,,,,,1,,,,,,,,,,,,,
West Virginia,1984,President,Preston,4054,6955,,8,7,,,,,,,,,,,7,,,,,,,,,,,,,
West Virginia,1984,President,Putnam,5208,9238,,20,13,,,,,,,,,,,13,,,,,,,,,,,,,
West Virginia,1984,President,Raleigh,14442,14571,,68,24,,,,,,,,,,,17,,,,,,,,,,,,,
West Virginia,1984,President,Randolph,4839,6100,,11,7,,,,,,,,,,,7,,,,,,,,,,,,,
West Virginia,1984,President,Ritchie,1231,3355,,17,5,,,,,,,,,,,1,,,,,,,,,,,,,
West Virginia,1984,President,Roane,2468,3751,,9,8,,,,,,,,,,,4,,,,,,,,,,,,,
West Virginia,1984,President,Summers,2670,2975,,4,4,,,,,,,,,,,6,,,,,,,,,,,,,
West Virginia,1984,President,Taylor,2754,4007,,1,2,,,,,,,,,,,1,,,,,,,,,,,,,
West Virginia,1984,President,Tucker,1766,2240,,0,8,,,,,,,,,,,0,,,,,,,,,,,,,
West Virginia,1984,President,Tyler,1395,3170,,3,4,,,,,,,,,,,3,,,,,,,,,,,,,
West Virginia,1984,President,Upshur,2468,5951,,26,5,,,,,,,,,,,16,,,,,,,,,,,,,
West Virginia,1984,President,Wayne,8378,8811,,23,11,,,,,,,,,,,13,,,,,,,,,,,,,
West Virginia,1984,President,Webster,2355,1565,,0,5,,,,,,,,,,,1,,,,,,,,,,,,,
West Virginia,1984,President,Wetzel,3549,4626,,7,15,,,,,,,,,,,10,,,,,,,,,,,,,
West Virginia,1984,President,Wirt,868,1450,,1,0,,,,,,,,,,,3,,,,,,,,,,,,,
West Virginia,1984,President,Wood,11357,24821,,66,18,,,,,,,,,,,17,,,,,,,,,,,,,
West Virginia,1984,President,Wyoming,5691,5379,,10,0,,,,,,,,,,,15,,,,,,,,,,,,,
West Virginia,1988,President,Barbour,3221,3023,,,,,,,,,,,,,,17,,,,,,,,,,,,,
West Virginia,1988,President,Berkeley,6313,10761,,,,,,,,,,,,,,61,,,,,,,,,,,,,
West Virginia,1988,President,Boone,6539,2786,,,,,,,,,,,,,,20,,,,,,,,,,,,,
West Virginia,1988,President,Braxton,3377,2024,,,,,,,,,,,,,,22,,,,,,,,,,,,,
West Virginia,1988,President,Brooke,6258,4006,,,,,,,,,,,,,,42,,,,,,,,,,,,,
West Virginia,1988,President,Cabell,15368,17197,,,,,,,,,,,,,,97,,,,,,,,,,,,,
West Virginia,1988,President,Calhoun,1644,1395,,,,,,,,,,,,,,18,,,,,,,,,,,,,
West Virginia,1988,President,Clay,2263,1536,,,,,,,,,,,,,,12,,,,,,,,,,,,,
West Virginia,1988,President,Doddridge,955,1880,,,,,,,,,,,,,,12,,,,,,,,,,,,,
West Virginia,1988,President,Fayette,11009,5143,,,,,,,,,,,,,,53,,,,,,,,,,,,,
West Virginia,1988,President,Gilmer,1661,1387,,,,,,,,,,,,,,16,,,,,,,,,,,,,
West Virginia,1988,President,Grant,893,3215,,,,,,,,,,,,,,22,,,,,,,,,,,,,
West Virginia,1988,President,Greenbrier,6091,5395,,,,,,,,,,,,,,35,,,,,,,,,,,,,
West Virginia,1988,President,Hampshire,2085,3253,,,,,,,,,,,,,,25,,,,,,,,,,,,,
West Virginia,1988,President,Hancock,8338,5882,,,,,,,,,,,,,,60,,,,,,,,,,,,,
West Virginia,1988,President,Hardy,1689,2581,,,,,,,,,,,,,,18,,,,,,,,,,,,,
West Virginia,1988,President,Harrison,17005,13364,,,,,,,,,,,,,,49,,,,,,,,,,,,,
West Virginia,1988,President,Jackson,4573,5696,,,,,,,,,,,,,,22,,,,,,,,,,,,,
West Virginia,1988,President,Jefferson,4334,5349,,,,,,,,,,,,,,43,,,,,,,,,,,,,
West Virginia,1988,President,Kanawha,41144,38140,,,,,,,,,,,,,,258,,,,,,,,,,,,,
West Virginia,1988,President,Lewis,3272,3602,,,,,,,,,,,,,,34,,,,,,,,,,,,,
West Virginia,1988,President,Lincoln,5049,3457,,,,,,,,,,,,,,23,,,,,,,,,,,,,
West Virginia,1988,President,Logan,11317,4244,,,,,,,,,,,,,,47,,,,,,,,,,,,,
West Virginia,1988,President,Marion,14441,9229,,,,,,,,,,,,,,72,,,,,,,,,,,,,
West Virginia,1988,President,Marshall,7903,6793,,,,,,,,,,,,,,83,,,,,,,,,,,,,
West Virginia,1988,President,Mason,5468,5332,,,,,,,,,,,,,,25,,,,,,,,,,,,,
West Virginia,1988,President,McDowell,7204,2463,,,,,,,,,,,,,,47,,,,,,,,,,,,,
West Virginia,1988,President,Mercer,10152,10221,,,,,,,,,,,,,,57,,,,,,,,,,,,,
West Virginia,1988,President,Mineral,4059,6015,,,,,,,,,,,,,,37,,,,,,,,,,,,,
West Virginia,1988,President,Mingo,7429,2896,,,,,,,,,,,,,,25,,,,,,,,,,,,,
West Virginia,1988,President,Monongalia,14178,12091,,,,,,,,,,,,,,69,,,,,,,,,,,,,
West Virginia,1988,President,Monroe,2427,2719,,,,,,,,,,,,,,22,,,,,,,,,,,,,
West Virginia,1988,President,Morgan,1545,3002,,,,,,,,,,,,,,17,,,,,,,,,,,,,
West Virginia,1988,President,Nicholas,5173,3731,,,,,,,,,,,,,,32,,,,,,,,,,,,,
West Virginia,1988,President,Ohio,10121,10341,,,,,,,,,,,,,,116,,,,,,,,,,,,,
West Virginia,1988,President,Pendleton,1595,1901,,,,,,,,,,,,,,7,,,,,,,,,,,,,
West Virginia,1988,President,Pleasants,1421,1761,,,,,,,,,,,,,,5,,,,,,,,,,,,,
West Virginia,1988,President,Pocahontas,1958,1876,,,,,,,,,,,,,,18,,,,,,,,,,,,,
West Virginia,1988,President,Preston,4357,5804,,,,,,,,,,,,,,35,,,,,,,,,,,,,
West Virginia,1988,President,Putnam,6640,8163,,,,,,,,,,,,,,38,,,,,,,,,,,,,
West Virginia,1988,President,Raleigh,14302,10395,,,,,,,,,,,,,,85,,,,,,,,,,,,,
West Virginia,1988,President,Randolph,5233,4746,,,,,,,,,,,,,,38,,,,,,,,,,,,,
West Virginia,1988,President,Ritchie,1446,2874,,,,,,,,,,,,,,18,,,,,,,,,,,,,
West Virginia,1988,President,Roane,2447,2861,,,,,,,,,,,,,,24,,,,,,,,,,,,,
West Virginia,1988,President,Summers,3072,2231,,,,,,,,,,,,,,11,,,,,,,,,,,,,
West Virginia,1988,President,Taylor,2852,2816,,,,,,,,,,,,,,26,,,,,,,,,,,,,
West Virginia,1988,President,Tucker,1869,1699,,,,,,,,,,,,,,9,,,,,,,,,,,,,
West Virginia,1988,President,Tyler,1501,2365,,,,,,,,,,,,,,8,,,,,,,,,,,,,
West Virginia,1988,President,Upshur,3065,4813,,,,,,,,,,,,,,16,,,,,,,,,,,,,
West Virginia,1988,President,Wayne,8621,7123,,,,,,,,,,,,,,31,,,,,,,,,,,,,
West Virginia,1988,President,Webster,2185,1016,,,,,,,,,,,,,,16,,,,,,,,,,,,,
West Virginia,1988,President,Wetzel,3928,3381,,,,,,,,,,,,,,41,,,,,,,,,,,,,
West Virginia,1988,President,Wirt,929,1125,,,,,,,,,,,,,,12,,,,,,,,,,,,,
West Virginia,1988,President,Wood,12959,19450,,,,,,,,,,,,,,154,,,,,,,,,,,,,
West Virginia,1988,President,Wyoming,6138,3516,,,,,,,,,,,,,,30,,,,,,,,,,,,,
West Virginia,1992,President,Barbour,3467,2322,,,,,,,,,1153,,12,,,,,,,,,,,,,,,,
West Virginia,1992,President,Berkeley,7159,9134,,,,,,,,,3645,,91,,,,,,,,,,,,,,,,
West Virginia,1992,President,Boone,6576,2021,,,,,,,,,1037,,24,,,,,,,,,,,,,,,,
West Virginia,1992,President,Braxton,3396,1535,,,,,,,,,823,,11,,,,,,,,,,,,,,,,
West Virginia,1992,President,Brooke,5693,2582,,,,,,,,,2103,,37,,,,,,,,,,,,,,,,
West Virginia,1992,President,Cabell,15111,13203,,,,,,,,,5311,,90,,,,,,,,,,,,,,,,
West Virginia,1992,President,Calhoun,1627,1095,,,,,,,,,537,,9,,,,,,,,,,,,,,,,
West Virginia,1992,President,Clay,1928,1255,,,,,,,,,462,,12,,,,,,,,,,,,,,,,
West Virginia,1992,President,Doddridge,968,1500,,,,,,,,,515,,9,,,,,,,,,,,,,,,,
West Virginia,1992,President,Fayette,9574,3991,,,,,,,,,2002,,41,,,,,,,,,,,,,,,,
West Virginia,1992,President,Gilmer,1576,1085,,,,,,,,,484,,9,,,,,,,,,,,,,,,,
West Virginia,1992,President,Grant,1011,2762,,,,,,,,,519,,6,,,,,,,,,,,,,,,,
West Virginia,1992,President,Greenbrier,5784,4442,,,,,,,,,1898,,63,,,,,,,,,,,,,,,,
West Virginia,1992,President,Hampshire,2365,2767,,,,,,,,,1022,,17,,,,,,,,,,,,,,,,
West Virginia,1992,President,Hancock,7830,3897,,,,,,,,,3267,,42,,,,,,,,,,,,,,,,
West Virginia,1992,President,Hardy,1917,2144,,,,,,,,,602,,8,,,,,,,,,,,,,,,,
West Virginia,1992,President,Harrison,15480,9687,,,,,,,,,5131,,43,,,,,,,,,,,,,,,,
West Virginia,1992,President,Jackson,5102,4192,,,,,,,,,1908,,27,,,,,,,,,,,,,,,,
West Virginia,1992,President,Jefferson,5363,4656,,,,,,,,,2114,,52,,,,,,,,,,,,,,,,
West Virginia,1992,President,Kanawha,38315,31358,,,,,,,,,11778,,220,,,,,,,,,,,,,,,,
West Virginia,1992,President,Lewis,2931,2413,,,,,,,,,1197,,22,,,,,,,,,,,,,,,,
West Virginia,1992,President,Lincoln,4502,2637,,,,,,,,,787,,58,,,,,,,,,,,,,,,,
West Virginia,1992,President,Logan,11095,3336,,,,,,,,,1835,,31,,,,,,,,,,,,,,,,
West Virginia,1992,President,Marion,14042,6380,,,,,,,,,4736,,18,,,,,,,,,,,,,,,,
West Virginia,1992,President,Marshall,7298,4463,,,,,,,,,3402,,36,,,,,,,,,,,,,,,,
West Virginia,1992,President,Mason,5331,3808,,,,,,,,,2045,,56,,,,,,,,,,,,,,,,
West Virginia,1992,President,McDowell,7019,1941,,,,,,,,,803,,16,,,,,,,,,,,,,,,,
West Virginia,1992,President,Mercer,9511,7888,,,,,,,,,2817,,59,,,,,,,,,,,,,,,,
West Virginia,1992,President,Mineral,3992,4837,,,,,,,,,1884,,15,,,,,,,,,,,,,,,,
West Virginia,1992,President,Mingo,7342,2584,,,,,,,,,915,,32,,,,,,,,,,,,,,,,
West Virginia,1992,President,Monongalia,14142,9831,,,,,,,,,4576,,74,,,,,,,,,,,,,,,,
West Virginia,1992,President,Monroe,2418,2311,,,,,,,,,685,,6,,,,,,,,,,,,,,,,
West Virginia,1992,President,Morgan,1854,2585,,,,,,,,,886,,19,,,,,,,,,,,,,,,,
West Virginia,1992,President,Nicholas,5042,2959,,,,,,,,,1495,,33,,,,,,,,,,,,,,,,
West Virginia,1992,President,Ohio,9522,7421,,,,,,,,,3632,,58,,,,,,,,,,,,,,,,
West Virginia,1992,President,Pendleton,1626,1589,,,,,,,,,362,,6,,,,,,,,,,,,,,,,
West Virginia,1992,President,Pleasants,1387,1248,,,,,,,,,731,,10,,,,,,,,,,,,,,,,
West Virginia,1992,President,Pocahontas,1741,1401,,,,,,,,,627,,12,,,,,,,,,,,,,,,,
West Virginia,1992,President,Preston,3933,4429,,,,,,,,,2109,,24,,,,,,,,,,,,,,,,
West Virginia,1992,President,Putnam,6817,7653,,,,,,,,,2910,,48,,,,,,,,,,,,,,,,
West Virginia,1992,President,Raleigh,13171,8700,,,,,,,,,3247,,96,,,,,,,,,,,,,,,,
West Virginia,1992,President,Randolph,5097,3496,,,,,,,,,1582,,47,,,,,,,,,,,,,,,,
West Virginia,1992,President,Ritchie,1474,2184,,,,,,,,,745,,13,,,,,,,,,,,,,,,,
West Virginia,1992,President,Roane,2607,2207,,,,,,,,,1009,,34,,,,,,,,,,,,,,,,
West Virginia,1992,President,Summers,2650,1652,,,,,,,,,565,,15,,,,,,,,,,,,,,,,
West Virginia,1992,President,Taylor,2843,2022,,,,,,,,,1242,,8,,,,,,,,,,,,,,,,
West Virginia,1992,President,Tucker,1805,1261,,,,,,,,,550,,9,,,,,,,,,,,,,,,,
West Virginia,1992,President,Tyler,1587,1593,,,,,,,,,1013,,10,,,,,,,,,,,,,,,,
West Virginia,1992,President,Upshur,3161,3505,,,,,,,,,1558,,29,,,,,,,,,,,,,,,,
West Virginia,1992,President,Wayne,8392,5729,,,,,,,,,2199,,24,,,,,,,,,,,,,,,,
West Virginia,1992,President,Webster,2320,811,,,,,,,,,436,,9,,,,,,,,,,,,,,,,
West Virginia,1992,President,Wetzel,3753,2271,,,,,,,,,1550,,23,,,,,,,,,,,,,,,,
West Virginia,1992,President,Wirt,1043,939,,,,,,,,,394,,6,,,,,,,,,,,,,,,,
West Virginia,1992,President,Wood,13529,15441,,,,,,,,,6998,,86,,,,,,,,,,,,,,,,
West Virginia,1992,President,Wyoming,5782,2821,,,,,,,,,996,,8,,,,,,,,,,,,,,,,
West Virginia,1996,President,Barbour,3076,2155,,,,,,,,,,,32,784,,,,,,,,,,,,,,,
West Virginia,1996,President,Berkeley,8321,9859,,,,,,,,,,,105,2291,,,,,,,,,,,,,,,
West Virginia,1996,President,Boone,6048,1917,,,,,,,,,,,30,927,,,,,,,,,,,,,,,
West Virginia,1996,President,Braxton,3001,1441,,,,,,,,,,,27,527,,,,,,,,,,,,,,,
West Virginia,1996,President,Brooke,5338,2741,,,,,,,,,,,46,1375,,,,,,,,,,,,,,,
West Virginia,1996,President,Cabell,16277,13179,,,,,,,,,,,136,2968,,,,,,,,,,,,,,,
West Virginia,1996,President,Calhoun,1402,1000,,,,,,,,,,,16,307,,,,,,,,,,,,,,,
West Virginia,1996,President,Clay,2074,1137,,,,,,,,,,,11,355,,,,,,,,,,,,,,,
West Virginia,1996,President,Doddridge,865,1335,,,,,,,,,,,13,382,,,,,,,,,,,,,,,
West Virginia,1996,President,Fayette,9471,3669,,,,,,,,,,,66,1552,,,,,,,,,,,,,,,
West Virginia,1996,President,Gilmer,1390,933,,,,,,,,,,,10,316,,,,,,,,,,,,,,,
West Virginia,1996,President,Grant,1206,2599,,,,,,,,,,,11,481,,,,,,,,,,,,,,,
West Virginia,1996,President,Greenbrier,6286,4434,,,,,,,,,,,56,1418,,,,,,,,,,,,,,,
West Virginia,1996,President,Hampshire,2335,2814,,,,,,,,,,,27,605,,,,,,,,,,,,,,,
West Virginia,1996,President,Hancock,7521,4268,,,,,,,,,,,73,2158,,,,,,,,,,,,,,,
West Virginia,1996,President,Hardy,1911,1895,,,,,,,,,,,15,438,,,,,,,,,,,,,,,
West Virginia,1996,President,Harrison,14746,8857,,,,,,,,,,,105,3135,,,,,,,,,,,,,,,
West Virginia,1996,President,Jackson,4882,4235,,,,,,,,,,,35,1295,,,,,,,,,,,,,,,
West Virginia,1996,President,Jefferson,6361,5287,,,,,,,,,,,113,1307,,,,,,,,,,,,,,,
West Virginia,1996,President,Kanawha,40357,29311,,,,,,,,,,,415,6412,,,,,,,,,,,,,,,
West Virginia,1996,President,Lewis,2868,2285,,,,,,,,,,,46,974,,,,,,,,,,,,,,,
West Virginia,1996,President,Lincoln,4994,2530,,,,,,,,,,,15,696,,,,,,,,,,,,,,,
West Virginia,1996,President,Logan,10840,2627,,,,,,,,,,,57,1532,,,,,,,,,,,,,,,
West Virginia,1996,President,Marion,12994,6160,,,,,,,,,,,72,2881,,,,,,,,,,,,,,,
West Virginia,1996,President,Marshall,7045,4460,,,,,,,,,,,78,2202,,,,,,,,,,,,,,,
West Virginia,1996,President,Mason,5284,3581,,,,,,,,,,,35,1533,,,,,,,,,,,,,,,
West Virginia,1996,President,McDowell,5989,1550,,,,,,,,,,,14,655,,,,,,,,,,,,,,,
West Virginia,1996,President,Mercer,8721,7768,,,,,,,,,,,70,2141,,,,,,,,,,,,,,,
West Virginia,1996,President,Mineral,3487,4380,,,,,,,,,,,39,1170,,,,,,,,,,,,,,,
West Virginia,1996,President,Mingo,7584,2229,,,,,,,,,,,42,1020,,,,,,,,,,,,,,,
West Virginia,1996,President,Monongalia,13406,10189,,,,,,,,,,,185,3040,,,,,,,,,,,,,,,
West Virginia,1996,President,Monroe,2382,2131,,,,,,,,,,,20,559,,,,,,,,,,,,,,,
West Virginia,1996,President,Morgan,1929,2599,,,,,,,,,,,39,513,,,,,,,,,,,,,,,
West Virginia,1996,President,Nicholas,4769,2649,,,,,,,,,,,47,1071,,,,,,,,,,,,,,,
West Virginia,1996,President,Ohio,8781,7267,,,,,,,,,,,93,2065,,,,,,,,,,,,,,,
West Virginia,1996,President,Pendleton,1591,1431,,,,,,,,,,,10,276,,,,,,,,,,,,,,,
West Virginia,1996,President,Pleasants,1478,1265,,,,,,,,,,,12,416,,,,,,,,,,,,,,,
West Virginia,1996,President,Pocahontas,1796,1242,,,,,,,,,,,17,426,,,,,,,,,,,,,,,
West Virginia,1996,President,Preston,4237,4257,,,,,,,,,,,52,1760,,,,,,,,,,,,,,,
West Virginia,1996,President,Putnam,8029,8803,,,,,,,,,,,76,1901,,,,,,,,,,,,,,,
West Virginia,1996,President,Raleigh,12547,8628,,,,,,,,,,,92,2355,,,,,,,,,,,,,,,
West Virginia,1996,President,Randolph,5469,3348,,,,,,,,,,,88,1184,,,,,,,,,,,,,,,
West Virginia,1996,President,Ritchie,1385,1906,,,,,,,,,,,18,522,,,,,,,,,,,,,,,
West Virginia,1996,President,Roane,2572,2069,,,,,,,,,,,17,622,,,,,,,,,,,,,,,
West Virginia,1996,President,Summers,2397,1505,,,,,,,,,,,23,438,,,,,,,,,,,,,,,
West Virginia,1996,President,Taylor,2692,1977,,,,,,,,,,,20,844,,,,,,,,,,,,,,,
West Virginia,1996,President,Tucker,1649,1217,,,,,,,,,,,22,424,,,,,,,,,,,,,,,
West Virginia,1996,President,Tyler,1459,734,,,,,,,,,,,24,563,,,,,,,,,,,,,,,
West Virginia,1996,President,Upshur,3052,3325,,,,,,,,,,,39,1031,,,,,,,,,,,,,,,
West Virginia,1996,President,Wayne,8300,5492,,,,,,,,,,,51,1633,,,,,,,,,,,,,,,
West Virginia,1996,President,Webster,2292,654,,,,,,,,,,,16,369,,,,,,,,,,,,,,,
West Virginia,1996,President,Wetzel,3209,2037,,,,,,,,,,,27,1004,,,,,,,,,,,,,,,
West Virginia,1996,President,Wirt,906,928,,,,,,,,,,,17,280,,,,,,,,,,,,,,,
West Virginia,1996,President,Wood,13261,15502,,,,,,,,,,,215,3694,,,,,,,,,,,,,,,
West Virginia,1996,President,Wyoming,5550,2155,,,,,,,,,,,32,812,,,,,,,,,,,,,,,
West Virginia,2000,President,Barbour,2503,3411,,,,,,,,,,89,17,20,8,,3,0,,,,,,,,,,,
West Virginia,2000,President,Berkeley,8797,13619,,,,,,,,,,414,83,76,17,,4,0,,,,,,,,,,,
West Virginia,2000,President,Boone,5656,3353,,,,,,,,,,84,15,29,4,,0,0,,,,,,,,,,,
West Virginia,2000,President,Braxton,2719,2529,,,,,,,,,,47,19,10,4,,0,0,,,,,,,,,,,
West Virginia,2000,President,Brooke,4678,4195,,,,,,,,,,228,28,269,7,,0,0,,,,,,,,,,,
West Virginia,2000,President,Cabell,14896,16440,,,,,,,,,,605,172,75,28,,0,0,,,,,,,,,,,
West Virginia,2000,President,Calhoun,1112,1425,,,,,,,,,,63,7,4,4,,0,0,,,,,,,,,,,
West Virginia,2000,President,Clay,1617,1887,,,,,,,,,,50,13,13,2,,0,0,,,,,,,,,,,
West Virginia,2000,President,Doddridge,773,1955,,,,,,,,,,68,10,10,0,,0,0,,,,,,,,,,,
West Virginia,2000,President,Fayette,8371,5897,,,,,,,,,,239,49,54,9,,0,0,,,,,,,,,,,
West Virginia,2000,President,Gilmer,1092,1560,,,,,,,,,,66,6,15,1,,0,0,,,,,,,,,,,
West Virginia,2000,President,Grant,891,3571,,,,,,,,,,39,10,20,3,,0,0,,,,,,,,,,,
West Virginia,2000,President,Greenbrier,5627,6866,,,,,,,,,,235,34,40,6,,0,0,,,,,,,,,,,
West Virginia,2000,President,Hampshire,2069,3879,,,,,,,,,,97,14,36,2,,0,0,,,,,,,,,,,
West Virginia,2000,President,Hancock,6249,6458,,,,,,,,,,329,36,390,10,,0,0,,,,,,,,,,,
West Virginia,2000,President,Hardy,1621,2816,,,,,,,,,,44,16,15,2,,0,0,,,,,,,,,,,
West Virginia,2000,President,Harrison,13009,12948,,,,,,,,,,427,73,104,13,,4,0,,,,,,,,,,,
West Virginia,2000,President,Jackson,4937,6341,,,,,,,,,,166,28,43,3,,0,0,,,,,,,,,,,
